# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 6.0000e+01 6.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 2.2640e+01 1.9360e+01 3.2481e+00 3.8354e+00
2.0000e+00 2.0120e+01 1.4360e+01 3.6913e+00 3.2849e+00
3.0000e+00 1.8240e+01 1.3600e+01 2.5966e+00 3.1749e+00
4.0000e+00 1.7960e+01 1.2560e+01 3.1935e+00 3.1251e+00
5.0000e+00 1.7680e+01 1.2640e+01 2.3617e+00 3.1860e+00
6.0000e+00 1.6760e+01 1.2080e+01 2.7171e+00 2.8555e+00
7.0000e+00 1.7000e+01 1.1840e+01 2.6533e+00 2.3947e+00
8.0000e+00 1.7280e+01 1.0920e+01 3.7151e+00 3.2115e+00
9.0000e+00 1.7560e+01 1.2000e+01 3.1506e+00 3.4525e+00
1.0000e+01 1.6280e+01 1.0160e+01 2.3920e+00 2.5089e+00
1.1000e+01 1.6440e+01 1.0160e+01 2.5152e+00 3.7914e+00
1.2000e+01 1.5640e+01 1.0600e+01 2.2782e+00 2.2978e+00
1.3000e+01 1.7160e+01 1.0640e+01 2.9350e+00 2.9917e+00
1.4000e+01 1.6920e+01 1.1400e+01 3.1613e+00 3.6770e+00
1.5000e+01 1.7360e+01 1.0400e+01 3.2849e+00 3.2985e+00
1.6000e+01 1.5720e+01 9.2000e+00 2.9735e+00 2.6683e+00
1.7000e+01 1.6320e+01 9.8000e+00 2.6641e+00 3.0067e+00
1.8000e+01 1.8080e+01 1.1160e+01 3.0584e+00 3.0024e+00
1.9000e+01 1.7040e+01 1.0640e+01 3.0263e+00 2.8267e+00
2.0000e+01 1.7760e+01 1.0320e+01 3.2653e+00 2.5880e+00
2.1000e+01 1.7520e+01 1.1480e+01 3.5341e+00 2.5787e+00
2.2000e+01 1.6320e+01 1.0040e+01 2.1489e+00 3.0787e+00
2.3000e+01 1.5920e+01 9.0800e+00 2.5127e+00 3.1231e+00
2.4000e+01 1.6240e+01 1.0200e+01 2.3542e+00 2.6683e+00
2.5000e+01 1.6320e+01 1.0120e+01 3.0426e+00 2.5031e+00
2.6000e+01 1.6840e+01 9.9600e+00 2.5718e+00 2.9997e+00
2.7000e+01 1.6760e+01 9.8400e+00 3.1910e+00 2.9076e+00
2.8000e+01 1.7000e+01 1.0680e+01 3.8471e+00 3.0688e+00
2.9000e+01 1.6440e+01 1.0560e+01 3.0342e+00 2.8856e+00
3.0000e+01 1.4800e+01 8.6400e+00 3.2985e+00 2.7405e+00
3.1000e+01 1.5960e+01 1.0080e+01 2.7926e+00 2.7411e+00
3.2000e+01 1.6240e+01 9.9200e+00 2.8040e+00 3.0584e+00
3.3000e+01 1.6480e+01 1.0040e+01 3.1384e+00 3.4926e+00
3.4000e+01 1.6000e+01 1.0120e+01 2.8284e+00 2.7614e+00
3.5000e+01 1.5800e+01 1.0080e+01 2.6533e+00 2.6521e+00
3.6000e+01 1.6160e+01 1.1320e+01 4.1826e+00 3.1965e+00
3.7000e+01 1.6720e+01 1.0240e+01 2.6611e+00 2.1219e+00
3.8000e+01 1.6000e+01 9.6000e+00 2.5140e+00 2.7276e+00
3.9000e+01 1.6480e+01 1.0720e+01 3.4885e+00 3.0662e+00
4.0000e+01 1.6440e+01 1.0920e+01 2.9944e+00 3.3814e+00
4.1000e+01 1.6720e+01 1.0280e+01 2.9600e+00 3.2189e+00
4.2000e+01 1.7040e+01 1.0360e+01 2.7200e+00 2.2782e+00
4.3000e+01 1.7320e+01 1.0400e+01 2.4612e+00 2.9665e+00
4.4000e+01 1.7040e+01 1.1000e+01 3.5041e+00 2.7276e+00
4.5000e+01 1.7120e+01 1.0840e+01 3.4213e+00 2.7229e+00
4.6000e+01 1.6280e+01 1.0720e+01 3.6826e+00 3.0662e+00
4.7000e+01 1.6720e+01 1.0160e+01 2.6611e+00 2.7082e+00
4.8000e+01 1.5040e+01 1.0280e+01 2.3576e+00 2.4742e+00
4.9000e+01 1.6920e+01 9.6000e+00 3.4862e+00 2.6230e+00
5.0000e+01 1.7480e+01 1.0760e+01 3.0999e+00 3.5018e+00
