Cluster size,frequency,foTM
1,0.5025333083130044,0.22316666666666665
2,0.24057046350159506,0.21366666666666667
3,0.10714955901670108,0.14275000000000002
4,0.05310564833927566,0.09433333333333332
5,0.03152561456183149,0.07
6,0.017264027021955338,0.046
7,0.011634452993056859,0.036166666666666666
8,0.009007318446237568,0.032
9,0.0076937511728279225,0.03075
10,0.005066616626008632,0.022500000000000003
11,0.003377744417339088,0.0165
12,0.0031900919497091385,0.017
13,0.0018765246762994933,0.010833333333333334
14,0.0020641771439294425,0.012833333333333334
15,0.001125914805779696,0.0075
16,0.000562957402889848,0.004
17,0.0003753049352598987,0.0028333333333333335
18,0.0003753049352598987,0.003
19,0.000562957402889848,0.00475
20,0.00018765246762994934,0.0016666666666666668
21,0.0003753049352598987,0.0035
23,0.00018765246762994934,0.0019166666666666666
28,0.00018765246762994934,0.0023333333333333335
