# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 4.5000e+01 1.0500e+02 0.0000e+00 0.0000e+00
1.0000e+00 8.0800e+00 4.8360e+01 2.3481e+00 4.6551e+00
2.0000e+00 5.5600e+00 3.8920e+01 1.7223e+00 5.0193e+00
3.0000e+00 4.8000e+00 3.5440e+01 1.6000e+00 3.3116e+00
4.0000e+00 3.8400e+00 3.5440e+01 1.4051e+00 4.2340e+00
5.0000e+00 3.8800e+00 3.3680e+01 2.0459e+00 4.8392e+00
6.0000e+00 3.7600e+00 3.4760e+01 1.5041e+00 3.2531e+00
7.0000e+00 3.3200e+00 3.1920e+01 1.5419e+00 3.9892e+00
8.0000e+00 3.5200e+00 3.3720e+01 1.3600e+00 3.1940e+00
9.0000e+00 3.1600e+00 3.2400e+01 1.8040e+00 5.4626e+00
1.0000e+01 3.3200e+00 3.2920e+01 2.2040e+00 4.2513e+00
1.1000e+01 3.4400e+00 3.1880e+01 1.3879e+00 4.7102e+00
1.2000e+01 3.6800e+00 3.1960e+01 1.3482e+00 4.5561e+00
1.3000e+01 3.0800e+00 3.1720e+01 1.5980e+00 3.6168e+00
1.4000e+01 2.6000e+00 3.1840e+01 1.6733e+00 4.2585e+00
1.5000e+01 3.2000e+00 3.2400e+01 1.6733e+00 4.3081e+00
1.6000e+01 2.6400e+00 3.2000e+01 1.8736e+00 4.3267e+00
1.7000e+01 3.0400e+00 3.2600e+01 1.1825e+00 4.4542e+00
1.8000e+01 3.2000e+00 3.2440e+01 1.8330e+00 4.2903e+00
1.9000e+01 2.9200e+00 3.1480e+01 1.6714e+00 3.9408e+00
2.0000e+01 3.1600e+00 3.1920e+01 1.7591e+00 4.6210e+00
2.1000e+01 3.3200e+00 3.3280e+01 1.5419e+00 4.8787e+00
2.2000e+01 3.5600e+00 3.2880e+01 1.7906e+00 3.7129e+00
2.3000e+01 2.8400e+00 3.1640e+01 1.6169e+00 5.1294e+00
2.4000e+01 3.3600e+00 3.1960e+01 1.8084e+00 3.9545e+00
2.5000e+01 3.1600e+00 3.2640e+01 1.4610e+00 4.9224e+00
2.6000e+01 2.2800e+00 2.9920e+01 1.6376e+00 4.7237e+00
2.7000e+01 3.0800e+00 3.1040e+01 1.5471e+00 3.8208e+00
2.8000e+01 2.9200e+00 3.1840e+01 1.1285e+00 3.1835e+00
2.9000e+01 3.1200e+00 3.2360e+01 1.6570e+00 3.7189e+00
3.0000e+01 3.2000e+00 3.2640e+01 1.4142e+00 4.8073e+00
3.1000e+01 2.9600e+00 3.3120e+01 1.3994e+00 3.5476e+00
3.2000e+01 3.0400e+00 3.1640e+01 1.3705e+00 4.7318e+00
3.3000e+01 3.4800e+00 3.1520e+01 1.4455e+00 3.5227e+00
3.4000e+01 3.2000e+00 3.0520e+01 1.7205e+00 4.8176e+00
3.5000e+01 3.0800e+00 3.2280e+01 1.5471e+00 4.3682e+00
3.6000e+01 4.1600e+00 3.2280e+01 2.1294e+00 3.7472e+00
3.7000e+01 3.3600e+00 3.2000e+01 1.8521e+00 4.4000e+00
3.8000e+01 3.4000e+00 3.2240e+01 1.7205e+00 4.1210e+00
3.9000e+01 3.6000e+00 3.2440e+01 1.5492e+00 4.2903e+00
4.0000e+01 3.2400e+00 3.2240e+01 1.2093e+00 3.7660e+00
4.1000e+01 3.6400e+00 3.1960e+01 1.3230e+00 3.6385e+00
4.2000e+01 3.4400e+00 3.1920e+01 1.5768e+00 4.0686e+00
4.3000e+01 3.6400e+00 3.2680e+01 1.8736e+00 4.4875e+00
4.4000e+01 4.1200e+00 3.4280e+01 1.7279e+00 4.4228e+00
4.5000e+01 3.6800e+00 3.2800e+01 1.3775e+00 4.5343e+00
4.6000e+01 3.5200e+00 3.2240e+01 1.6762e+00 4.4477e+00
4.7000e+01 3.1200e+00 3.2320e+01 1.6570e+00 4.0172e+00
4.8000e+01 3.2000e+00 3.1680e+01 1.5492e+00 4.9211e+00
4.9000e+01 3.1600e+00 3.2200e+01 1.3764e+00 2.9799e+00
5.0000e+01 3.2400e+00 3.3080e+01 2.0254e+00 4.0092e+00
