Cluster size,frequency,foTM
1,0.5819605284619148,0.23786666666666667
2,0.1361931169466645,0.11133333333333334
3,0.11286902625999021,0.1384
4,0.04958408090034252,0.08106666666666668
5,0.030500733974881747,0.06233333333333333
6,0.021040613276790084,0.0516
7,0.014679497634969825,0.042
8,0.01109117599086609,0.03626666666666667
9,0.008807698580981895,0.0324
10,0.005545587995433045,0.022666666666666665
11,0.00391453270265862,0.0176
12,0.00391453270265862,0.019200000000000002
13,0.0030990050562714074,0.016466666666666664
14,0.00326211058554885,0.018666666666666665
15,0.0017941608220518675,0.011
16,0.002283477409884195,0.014933333333333333
17,0.0013048442342195401,0.009066666666666667
18,0.0014679497634969825,0.010799999999999999
19,0.0006524221171097701,0.005066666666666666
20,0.0008155276463872126,0.006666666666666666
21,0.001631055292774425,0.014
22,0.0004893165878323275,0.0044
23,0.0006524221171097701,0.0061333333333333335
24,0.00032621105855488503,0.0032
25,0.00016310552927744252,0.0016666666666666668
26,0.0004893165878323275,0.0052
28,0.00032621105855488503,0.0037333333333333333
29,0.00016310552927744252,0.0019333333333333333
30,0.00016310552927744252,0.002
32,0.00016310552927744252,0.0021333333333333334
36,0.00032621105855488503,0.0048
39,0.00016310552927744252,0.0026
42,0.00016310552927744252,0.0028
