# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 7.5000e+01 6.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 2.5840e+01 1.2440e+01 3.4719e+00 2.7288e+00
2.0000e+00 2.0880e+01 8.4400e+00 3.1789e+00 2.5935e+00
3.0000e+00 1.8280e+01 7.1600e+00 2.4252e+00 2.3269e+00
4.0000e+00 1.7800e+01 5.6800e+00 3.0199e+00 2.2221e+00
5.0000e+00 1.6400e+01 4.9600e+00 2.6230e+00 2.1068e+00
6.0000e+00 1.6640e+01 5.2400e+00 3.0447e+00 1.6317e+00
7.0000e+00 1.7320e+01 5.8400e+00 2.8666e+00 2.2033e+00
8.0000e+00 1.6520e+01 4.8800e+00 3.1384e+00 2.2684e+00
9.0000e+00 1.6880e+01 5.0800e+00 3.6696e+00 2.5127e+00
1.0000e+01 1.6440e+01 4.1200e+00 4.0406e+00 1.7509e+00
1.1000e+01 1.7360e+01 5.5200e+00 2.8267e+00 1.6522e+00
1.2000e+01 1.6000e+01 5.0400e+00 2.1541e+00 2.0294e+00
1.3000e+01 1.6400e+01 5.1200e+00 2.8142e+00 1.7736e+00
1.4000e+01 1.6360e+01 4.3600e+00 3.1481e+00 2.3474e+00
1.5000e+01 1.5760e+01 5.3600e+00 4.0028e+00 1.8948e+00
1.6000e+01 1.5680e+01 4.6400e+00 3.0162e+00 1.6463e+00
1.7000e+01 1.6280e+01 4.2400e+00 3.9952e+00 1.7951e+00
1.8000e+01 1.6680e+01 4.6000e+00 2.9082e+00 2.4331e+00
1.9000e+01 1.5560e+01 4.4400e+00 3.5786e+00 1.7454e+00
2.0000e+01 1.5440e+01 4.6800e+00 2.3165e+00 1.8487e+00
2.1000e+01 1.5960e+01 4.7600e+00 2.9595e+00 1.9242e+00
2.2000e+01 1.5320e+01 4.2000e+00 2.8526e+00 1.3856e+00
2.3000e+01 1.5760e+01 4.4800e+00 3.9322e+00 1.9208e+00
2.4000e+01 1.6520e+01 4.2400e+00 2.7730e+00 1.9855e+00
2.5000e+01 1.6360e+01 4.4000e+00 2.5121e+00 1.7205e+00
2.6000e+01 1.5680e+01 4.7200e+00 3.0162e+00 1.7781e+00
2.7000e+01 1.5200e+01 3.7600e+00 2.9933e+00 1.5564e+00
2.8000e+01 1.6200e+01 4.9600e+00 3.4986e+00 1.8864e+00
2.9000e+01 1.5520e+01 5.0000e+00 3.0347e+00 1.6000e+00
3.0000e+01 1.5680e+01 4.2800e+00 3.0948e+00 1.5105e+00
3.1000e+01 1.7200e+01 5.0000e+00 2.6683e+00 2.1166e+00
3.2000e+01 1.5760e+01 5.0400e+00 2.7753e+00 1.6366e+00
3.3000e+01 1.4400e+01 4.4800e+00 2.3152e+00 1.8573e+00
3.4000e+01 1.5160e+01 4.0000e+00 3.1200e+00 1.5232e+00
3.5000e+01 1.5920e+01 5.1200e+00 3.3337e+00 2.2507e+00
3.6000e+01 1.4960e+01 3.6800e+00 2.9323e+00 1.5677e+00
3.7000e+01 1.5840e+01 4.4400e+00 3.4949e+00 1.4444e+00
3.8000e+01 1.6120e+01 3.9200e+00 3.4562e+00 1.5471e+00
3.9000e+01 1.6040e+01 4.7600e+00 3.2922e+00 2.0646e+00
4.0000e+01 1.4480e+01 4.8400e+00 2.1931e+00 1.5920e+00
4.1000e+01 1.6320e+01 5.2000e+00 2.9219e+00 2.2978e+00
4.2000e+01 1.6440e+01 5.0800e+00 2.7724e+00 1.5211e+00
4.3000e+01 1.6200e+01 4.7200e+00 2.7276e+00 1.4006e+00
4.4000e+01 1.5800e+01 4.7600e+00 3.1113e+00 2.0451e+00
4.5000e+01 1.5680e+01 4.8400e+00 3.2829e+00 1.8906e+00
4.6000e+01 1.6240e+01 4.6000e+00 3.3856e+00 1.7436e+00
4.7000e+01 1.7560e+01 5.0000e+00 3.2010e+00 2.0396e+00
4.8000e+01 1.5520e+01 4.6800e+00 2.6095e+00 1.8487e+00
4.9000e+01 1.6200e+01 5.0000e+00 3.0725e+00 1.8762e+00
5.0000e+01 1.6000e+01 4.6000e+00 3.3226e+00 1.5748e+00
