# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 4.5000e+01 1.2000e+02 0.0000e+00 0.0000e+00
1.0000e+00 3.4000e+00 5.4200e+01 2.0591e+00 4.6476e+00
2.0000e+00 1.8000e+00 4.8480e+01 1.2000e+00 3.5791e+00
3.0000e+00 1.2800e+00 4.7240e+01 1.1839e+00 4.4925e+00
4.0000e+00 8.4000e-01 4.4760e+01 8.8000e-01 4.2921e+00
5.0000e+00 9.6000e-01 4.3640e+01 9.5833e-01 3.8975e+00
6.0000e+00 9.6000e-01 4.4760e+01 9.5833e-01 3.5359e+00
7.0000e+00 8.0000e-01 4.5800e+01 8.0000e-01 4.8580e+00
8.0000e+00 5.2000e-01 4.3320e+01 6.9971e-01 5.4825e+00
9.0000e+00 8.0000e-01 4.3240e+01 1.0583e+00 4.6672e+00
1.0000e+01 6.0000e-01 4.2840e+01 6.9282e-01 4.5579e+00
1.1000e+01 7.6000e-01 4.3280e+01 8.6163e-01 3.6168e+00
1.2000e+01 7.6000e-01 4.3360e+01 9.0686e-01 3.7404e+00
1.3000e+01 7.2000e-01 4.3560e+01 6.6453e-01 4.2528e+00
1.4000e+01 8.0000e-01 4.3360e+01 9.3808e-01 4.6551e+00
1.5000e+01 6.0000e-01 4.4080e+01 6.9282e-01 4.9552e+00
1.6000e+01 8.4000e-01 4.3040e+01 8.3331e-01 4.7538e+00
1.7000e+01 7.6000e-01 4.4560e+01 7.0880e-01 3.7211e+00
1.8000e+01 3.6000e-01 4.2920e+01 5.5714e-01 4.7068e+00
1.9000e+01 5.6000e-01 4.2200e+01 6.9742e-01 3.4059e+00
2.0000e+01 4.0000e-01 4.2640e+01 6.3246e-01 4.2036e+00
2.1000e+01 5.2000e-01 4.2360e+01 7.5472e-01 3.9485e+00
2.2000e+01 6.0000e-01 4.3000e+01 7.4833e-01 4.6989e+00
2.3000e+01 4.4000e-01 4.2960e+01 5.7131e-01 4.9435e+00
2.4000e+01 4.8000e-01 4.1720e+01 6.9971e-01 3.1435e+00
2.5000e+01 4.4000e-01 4.3240e+01 6.9742e-01 4.2264e+00
2.6000e+01 3.2000e-01 4.2880e+01 6.7646e-01 4.9016e+00
2.7000e+01 4.0000e-01 4.2320e+01 6.3246e-01 4.1638e+00
2.8000e+01 7.2000e-01 4.3600e+01 8.2559e-01 3.0199e+00
2.9000e+01 7.2000e-01 4.2440e+01 7.7563e-01 3.8686e+00
3.0000e+01 5.2000e-01 4.3040e+01 6.9971e-01 4.4585e+00
3.1000e+01 6.4000e-01 4.4040e+01 6.2482e-01 4.0937e+00
3.2000e+01 5.6000e-01 4.2400e+01 6.9742e-01 3.0463e+00
3.3000e+01 5.6000e-01 4.3200e+01 6.9742e-01 4.2802e+00
3.4000e+01 9.2000e-01 4.4600e+01 8.4475e-01 4.4721e+00
3.5000e+01 4.8000e-01 4.2840e+01 6.4000e-01 5.1122e+00
3.6000e+01 8.0000e-01 4.3400e+01 6.9282e-01 4.5695e+00
3.7000e+01 7.2000e-01 4.3520e+01 9.6000e-01 4.0012e+00
3.8000e+01 4.8000e-01 4.3480e+01 6.9971e-01 3.6455e+00
3.9000e+01 7.6000e-01 4.3520e+01 7.0880e-01 3.8275e+00
4.0000e+01 7.6000e-01 4.2600e+01 8.1388e-01 4.2988e+00
4.1000e+01 6.4000e-01 4.3640e+01 6.2482e-01 4.3070e+00
4.2000e+01 8.8000e-01 4.2560e+01 9.0863e-01 4.2528e+00
4.3000e+01 8.0000e-01 4.2160e+01 8.9443e-01 4.5754e+00
4.4000e+01 7.6000e-01 4.1920e+01 8.1388e-01 4.8408e+00
4.5000e+01 5.2000e-01 4.1560e+01 6.4000e-01 4.1384e+00
4.6000e+01 6.8000e-01 4.3480e+01 7.3321e-01 3.9408e+00
4.7000e+01 8.8000e-01 4.1240e+01 9.0863e-01 3.9727e+00
4.8000e+01 5.6000e-01 4.2560e+01 9.8306e-01 4.0406e+00
4.9000e+01 5.6000e-01 4.1680e+01 8.0399e-01 3.1587e+00
5.0000e+01 8.4000e-01 4.1080e+01 8.3331e-01 3.5991e+00
