# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.0500e+02 1.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 8.3680e+01 1.8000e+00 3.0029e+00 1.2961e+00
2.0000e+00 8.1120e+01 8.4000e-01 2.4219e+00 7.8384e-01
3.0000e+00 8.0280e+01 4.0000e-01 2.4087e+00 7.4833e-01
4.0000e+00 7.9840e+01 6.0000e-01 2.9622e+00 6.3246e-01
5.0000e+00 7.8280e+01 4.8000e-01 2.3920e+00 6.4000e-01
6.0000e+00 7.9200e+01 4.0000e-01 3.2619e+00 5.6569e-01
7.0000e+00 7.8600e+01 4.0000e-01 2.6683e+00 6.3246e-01
8.0000e+00 7.8920e+01 4.0000e-01 2.0576e+00 5.6569e-01
9.0000e+00 7.8240e+01 4.0000e-01 2.9837e+00 5.6569e-01
1.0000e+01 7.8600e+01 2.4000e-01 2.5612e+00 4.2708e-01
1.1000e+01 7.7440e+01 2.4000e-01 2.9676e+00 4.2708e-01
1.2000e+01 7.8120e+01 2.0000e-01 2.6279e+00 4.0000e-01
1.3000e+01 7.8760e+01 3.2000e-01 2.9837e+00 4.6648e-01
1.4000e+01 7.7680e+01 3.6000e-01 2.9082e+00 6.2482e-01
1.5000e+01 7.7640e+01 1.6000e-01 3.3690e+00 5.4259e-01
1.6000e+01 7.8160e+01 4.4000e-01 2.9756e+00 5.7131e-01
1.7000e+01 7.8680e+01 4.8000e-01 2.9219e+00 5.7411e-01
1.8000e+01 7.8360e+01 4.0000e-01 3.4162e+00 6.3246e-01
1.9000e+01 7.7560e+01 3.6000e-01 2.5152e+00 5.5714e-01
2.0000e+01 7.7160e+01 1.6000e-01 2.5718e+00 3.6661e-01
2.1000e+01 7.7840e+01 2.0000e-01 3.7489e+00 4.8990e-01
2.2000e+01 7.8400e+01 2.8000e-01 2.7423e+00 6.0133e-01
2.3000e+01 7.7280e+01 2.4000e-01 2.8778e+00 4.2708e-01
2.4000e+01 7.7840e+01 4.4000e-01 3.5291e+00 6.3750e-01
2.5000e+01 7.8080e+01 4.4000e-01 3.2609e+00 6.3750e-01
2.6000e+01 7.8280e+01 2.8000e-01 3.0003e+00 4.4900e-01
2.7000e+01 7.7560e+01 2.4000e-01 2.8856e+00 4.2708e-01
2.8000e+01 7.8480e+01 5.2000e-01 2.0223e+00 6.9971e-01
2.9000e+01 7.7200e+01 2.4000e-01 2.3664e+00 4.2708e-01
3.0000e+01 7.7440e+01 1.6000e-01 2.7141e+00 3.6661e-01
3.1000e+01 7.7640e+01 3.6000e-01 2.9783e+00 6.2482e-01
3.2000e+01 7.6920e+01 2.4000e-01 3.0844e+00 4.2708e-01
3.3000e+01 7.6600e+01 3.2000e-01 2.9799e+00 6.1449e-01
3.4000e+01 7.6600e+01 2.0000e-01 2.9665e+00 4.0000e-01
3.5000e+01 7.7000e+01 4.0000e-01 3.3106e+00 5.6569e-01
3.6000e+01 7.7800e+01 3.6000e-01 3.7202e+00 6.2482e-01
3.7000e+01 7.6880e+01 2.8000e-01 2.8329e+00 4.4900e-01
3.8000e+01 7.7720e+01 4.4000e-01 3.5273e+00 5.7131e-01
3.9000e+01 7.7640e+01 1.6000e-01 3.2358e+00 3.6661e-01
4.0000e+01 7.7840e+01 2.8000e-01 3.4256e+00 6.0133e-01
4.1000e+01 7.7240e+01 4.0000e-01 3.2407e+00 6.9282e-01
4.2000e+01 7.7720e+01 4.4000e-01 3.0268e+00 6.3750e-01
4.3000e+01 7.8480e+01 4.0000e-01 3.6783e+00 6.9282e-01
4.4000e+01 7.9400e+01 3.6000e-01 3.5889e+00 6.2482e-01
4.5000e+01 7.7280e+01 3.2000e-01 2.6910e+00 6.1449e-01
4.6000e+01 7.6680e+01 3.2000e-01 2.4935e+00 5.4553e-01
4.7000e+01 7.6600e+01 3.6000e-01 2.8284e+00 6.2482e-01
4.8000e+01 7.8160e+01 2.0000e-01 3.5741e+00 4.0000e-01
4.9000e+01 7.8160e+01 2.4000e-01 2.7376e+00 4.2708e-01
5.0000e+01 7.8160e+01 2.8000e-01 3.5404e+00 4.4900e-01
