Cluster size,frequency,foTM
1,0.5288874215912842,0.267
2,0.2651039947177286,0.26766666666666666
3,0.0931000330141961,0.14100000000000001
4,0.044239022779795314,0.08933333333333333
5,0.02641135688345989,0.06666666666666667
6,0.012875536480686695,0.039
7,0.008583690987124463,0.030333333333333337
8,0.00924397490921096,0.03733333333333333
9,0.003301419610432486,0.015
10,0.003961703532518983,0.02
11,0.00231099372730274,0.012833333333333334
12,0.0003301419610432486,0.002
13,0.0009904258831297458,0.0065
14,0.0003301419610432486,0.0023333333333333335
18,0.0003301419610432486,0.003
