Cluster size,frequency,foTM
1,0.42975413948820873,0.09516666666666668
2,0.20898143502257902,0.09255555555555556
3,0.11088810837932765,0.07366666666666666
4,0.05469141996989463,0.04844444444444445
5,0.036879076768690414,0.04083333333333333
6,0.025589563472152535,0.033999999999999996
7,0.014550928248871048,0.022555555555555554
8,0.016808830908178626,0.029777777777777778
9,0.009533366783743101,0.019
10,0.007526342197691922,0.016666666666666666
11,0.008780732563973909,0.021388888888888888
12,0.007024586051179127,0.018666666666666665
13,0.007526342197691922,0.021666666666666667
14,0.005017561465127948,0.015555555555555555
15,0.0030105368790767687,0.01
16,0.004766683391871551,0.01688888888888889
17,0.0022579026593075764,0.0085
18,0.0027596588058203713,0.011
19,0.002007024586051179,0.008444444444444444
20,0.0017561465127947818,0.0077777777777777776
21,0.0035122930255895636,0.016333333333333335
22,0.002508780732563974,0.012222222222222221
23,0.002007024586051179,0.010222222222222223
24,0.0005017561465127947,0.0026666666666666666
25,0.0015052684395383843,0.008333333333333333
26,0.001254390366281987,0.007222222222222222
27,0.0010035122930255895,0.006
28,0.0015052684395383843,0.009333333333333332
29,0.0007526342197691922,0.004833333333333334
30,0.0007526342197691922,0.005
31,0.0005017561465127947,0.0034444444444444444
32,0.0002508780732563974,0.0017777777777777779
33,0.0010035122930255895,0.007333333333333333
34,0.0007526342197691922,0.005666666666666667
35,0.0007526342197691922,0.005833333333333333
36,0.0005017561465127947,0.004
37,0.0002508780732563974,0.0020555555555555557
38,0.0017561465127947818,0.014777777777777777
39,0.0007526342197691922,0.0065
40,0.0007526342197691922,0.006666666666666666
41,0.0005017561465127947,0.004555555555555556
43,0.0007526342197691922,0.007166666666666667
44,0.0002508780732563974,0.0024444444444444444
45,0.0002508780732563974,0.0025
47,0.0005017561465127947,0.005222222222222222
48,0.0005017561465127947,0.005333333333333333
49,0.0005017561465127947,0.0054444444444444445
50,0.001254390366281987,0.01388888888888889
52,0.0005017561465127947,0.0057777777777777775
53,0.0005017561465127947,0.005888888888888889
54,0.0002508780732563974,0.003
55,0.0007526342197691922,0.009166666666666667
56,0.0015052684395383843,0.018666666666666665
57,0.0005017561465127947,0.006333333333333333
58,0.0005017561465127947,0.0064444444444444445
59,0.0005017561465127947,0.006555555555555556
60,0.0002508780732563974,0.0033333333333333335
63,0.0007526342197691922,0.0105
66,0.0002508780732563974,0.0036666666666666666
67,0.0002508780732563974,0.0037222222222222223
68,0.0002508780732563974,0.003777777777777778
70,0.0002508780732563974,0.0038888888888888888
71,0.0002508780732563974,0.003944444444444445
73,0.0002508780732563974,0.004055555555555555
74,0.0005017561465127947,0.008222222222222223
75,0.0005017561465127947,0.008333333333333333
76,0.0002508780732563974,0.004222222222222222
78,0.0005017561465127947,0.008666666666666666
80,0.0002508780732563974,0.0044444444444444444
81,0.0002508780732563974,0.0045
83,0.0002508780732563974,0.004611111111111111
84,0.0002508780732563974,0.004666666666666667
85,0.0002508780732563974,0.004722222222222222
89,0.0002508780732563974,0.004944444444444444
91,0.0002508780732563974,0.005055555555555555
93,0.0002508780732563974,0.005166666666666667
95,0.0007526342197691922,0.015833333333333335
110,0.0002508780732563974,0.006111111111111111
111,0.0002508780732563974,0.006166666666666667
113,0.0002508780732563974,0.006277777777777778
