# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 6.0000e+01 7.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 1.4240e+01 2.2920e+01 3.2407e+00 3.7939e+00
2.0000e+00 1.0280e+01 1.7000e+01 3.3648e+00 3.2741e+00
3.0000e+00 8.6800e+00 1.3840e+01 2.7960e+00 3.1200e+00
4.0000e+00 8.1600e+00 1.3600e+01 3.0421e+00 3.4756e+00
5.0000e+00 7.2000e+00 1.2680e+01 2.0976e+00 2.4449e+00
6.0000e+00 7.5600e+00 1.3240e+01 1.8779e+00 2.7609e+00
7.0000e+00 7.3600e+00 1.2920e+01 1.7408e+00 3.0714e+00
8.0000e+00 7.2800e+00 1.1760e+01 1.7554e+00 2.7023e+00
9.0000e+00 6.7200e+00 1.1200e+01 1.8872e+00 2.9120e+00
1.0000e+01 6.4800e+00 1.1560e+01 2.0808e+00 3.0605e+00
1.1000e+01 7.4000e+00 1.1760e+01 2.3833e+00 2.7023e+00
1.2000e+01 6.6800e+00 1.1480e+01 2.1674e+00 2.8722e+00
1.3000e+01 6.2000e+00 1.0880e+01 1.7664e+00 3.1282e+00
1.4000e+01 6.3600e+00 1.0600e+01 1.8304e+00 2.7568e+00
1.5000e+01 6.8800e+00 1.1400e+01 2.1414e+00 2.8844e+00
1.6000e+01 7.4800e+00 1.1600e+01 2.8722e+00 3.4409e+00
1.7000e+01 6.8400e+00 1.0760e+01 1.8260e+00 2.0254e+00
1.8000e+01 7.0000e+00 1.0400e+01 2.6683e+00 2.9257e+00
1.9000e+01 6.7200e+00 1.0760e+01 2.2542e+00 3.2897e+00
2.0000e+01 6.2400e+00 1.1880e+01 2.4212e+00 3.3743e+00
2.1000e+01 6.4800e+00 1.1240e+01 2.2649e+00 2.8605e+00
2.2000e+01 6.8000e+00 1.0760e+01 2.2804e+00 3.0500e+00
2.3000e+01 6.3200e+00 1.0920e+01 2.3617e+00 2.2436e+00
2.4000e+01 6.5600e+00 1.0840e+01 1.8564e+00 2.5406e+00
2.5000e+01 6.4800e+00 1.1680e+01 2.1748e+00 2.2754e+00
2.6000e+01 6.3600e+00 1.0920e+01 2.4475e+00 2.9519e+00
2.7000e+01 6.7600e+00 1.1240e+01 2.1960e+00 2.9568e+00
2.8000e+01 6.9200e+00 1.1120e+01 1.8745e+00 2.1967e+00
2.9000e+01 7.8800e+00 1.2240e+01 2.1967e+00 2.8883e+00
3.0000e+01 7.4400e+00 1.1800e+01 2.4993e+00 3.5214e+00
3.1000e+01 6.6800e+00 1.0520e+01 2.0341e+00 2.0615e+00
3.2000e+01 5.8400e+00 1.0640e+01 2.5248e+00 2.6665e+00
3.3000e+01 5.7600e+00 9.7600e+00 2.4377e+00 2.5500e+00
3.4000e+01 6.8400e+00 1.0320e+01 1.9734e+00 3.2338e+00
3.5000e+01 6.9200e+00 1.0040e+01 2.4318e+00 3.1935e+00
3.6000e+01 6.2400e+00 9.8400e+00 2.2677e+00 2.6785e+00
3.7000e+01 6.6000e+00 1.1560e+01 1.9596e+00 3.2010e+00
3.8000e+01 6.5600e+00 9.8400e+00 2.0607e+00 2.2922e+00
3.9000e+01 6.3200e+00 1.0760e+01 2.2929e+00 3.2284e+00
4.0000e+01 6.6000e+00 1.0360e+01 2.3324e+00 2.4475e+00
4.1000e+01 7.0400e+00 1.0920e+01 2.1630e+00 2.4967e+00
4.2000e+01 6.1600e+00 1.0440e+01 1.8260e+00 2.8577e+00
4.3000e+01 6.7200e+00 1.0480e+01 2.1637e+00 2.5317e+00
4.4000e+01 7.5200e+00 1.0120e+01 2.4514e+00 2.7614e+00
4.5000e+01 7.4000e+00 1.0960e+01 2.8983e+00 2.5374e+00
4.6000e+01 7.6400e+00 1.1680e+01 2.5121e+00 1.8702e+00
4.7000e+01 7.1600e+00 1.1520e+01 2.2214e+00 3.0347e+00
4.8000e+01 6.6800e+00 1.1400e+01 2.1858e+00 3.3586e+00
4.9000e+01 7.0400e+00 1.0960e+01 2.1996e+00 2.2357e+00
5.0000e+01 6.2000e+00 1.0640e+01 1.8762e+00 3.0839e+00
