Cluster size,frequency,foTM
1,0.4909307875894988,0.17141666666666666
2,0.19928400954653938,0.13916666666666666
3,0.10859188544152745,0.11375
4,0.05083532219570406,0.071
5,0.041288782816229115,0.07208333333333333
6,0.023627684964200476,0.0495
7,0.015751789976133652,0.038500000000000006
8,0.014797136038186158,0.04133333333333333
9,0.00883054892601432,0.02775
10,0.00477326968973747,0.016666666666666666
11,0.005011933174224344,0.01925
12,0.004534606205250597,0.019
13,0.004534606205250597,0.020583333333333332
14,0.0042959427207637235,0.021
15,0.0021479713603818618,0.01125
16,0.002863961813842482,0.016
17,0.004534606205250597,0.02691666666666667
18,0.001431980906921241,0.009000000000000001
19,0.0026252983293556086,0.017416666666666667
21,0.0009546539379474941,0.007
22,0.00047732696897374703,0.0036666666666666666
23,0.00047732696897374703,0.003833333333333333
24,0.0011933174224343676,0.01
25,0.0007159904534606205,0.00625
26,0.00023866348448687351,0.0021666666666666666
27,0.0007159904534606205,0.006749999999999999
28,0.00023866348448687351,0.0023333333333333335
29,0.00047732696897374703,0.004833333333333334
30,0.00023866348448687351,0.0025
31,0.0007159904534606205,0.00775
32,0.00047732696897374703,0.005333333333333333
36,0.0007159904534606205,0.009000000000000001
37,0.00023866348448687351,0.0030833333333333333
44,0.00047732696897374703,0.007333333333333333
45,0.00023866348448687351,0.00375
47,0.00047732696897374703,0.007833333333333333
60,0.00023866348448687351,0.005
