# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.2000e+02 9.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 3.8640e+01 1.0040e+01 4.3989e+00 2.1444e+00
2.0000e+00 3.6200e+01 7.2400e+00 4.5255e+00 2.7609e+00
3.0000e+00 3.5400e+01 7.1600e+00 4.5078e+00 1.9734e+00
4.0000e+00 3.2440e+01 5.8000e+00 4.5789e+00 2.1166e+00
5.0000e+00 3.2320e+01 5.6800e+00 4.1446e+00 2.8806e+00
6.0000e+00 3.3600e+01 6.0000e+00 4.2708e+00 2.1541e+00
7.0000e+00 3.1920e+01 6.2000e+00 3.6652e+00 2.5456e+00
8.0000e+00 3.2920e+01 5.8000e+00 3.7194e+00 2.6077e+00
9.0000e+00 3.0600e+01 5.4000e+00 3.8158e+00 2.2271e+00
1.0000e+01 3.2840e+01 5.6400e+00 4.0366e+00 2.1143e+00
1.1000e+01 3.3000e+01 5.8800e+00 4.2988e+00 2.4384e+00
1.2000e+01 3.1880e+01 5.0800e+00 4.4660e+00 1.8957e+00
1.3000e+01 3.1840e+01 4.9200e+00 3.5404e+00 2.2964e+00
1.4000e+01 3.2440e+01 5.4400e+00 3.0077e+00 1.9612e+00
1.5000e+01 3.1520e+01 4.6800e+00 2.2825e+00 1.9539e+00
1.6000e+01 3.0760e+01 5.8000e+00 3.8292e+00 2.0785e+00
1.7000e+01 2.9880e+01 5.5200e+00 2.1967e+00 2.1931e+00
1.8000e+01 3.2600e+01 5.8800e+00 4.2521e+00 2.7176e+00
1.9000e+01 3.0880e+01 4.8400e+00 3.3624e+00 1.7362e+00
2.0000e+01 3.1800e+01 4.7200e+00 4.3081e+00 2.4580e+00
2.1000e+01 3.2320e+01 5.4400e+00 3.6521e+00 2.2464e+00
2.2000e+01 3.1400e+01 4.9200e+00 3.4525e+00 2.2613e+00
2.3000e+01 3.0040e+01 4.6400e+00 3.2555e+00 1.4935e+00
2.4000e+01 3.2840e+01 5.8400e+00 2.9076e+00 1.9116e+00
2.5000e+01 3.3560e+01 4.6800e+00 3.9098e+00 1.9539e+00
2.6000e+01 3.2000e+01 5.2400e+00 3.8262e+00 2.2500e+00
2.7000e+01 3.0640e+01 4.7200e+00 3.5652e+00 1.4288e+00
2.8000e+01 3.1200e+01 4.6000e+00 2.8844e+00 2.0976e+00
2.9000e+01 3.0040e+01 4.6000e+00 3.4349e+00 1.6971e+00
3.0000e+01 3.1560e+01 5.1200e+00 4.0702e+00 1.8830e+00
3.1000e+01 3.2360e+01 5.5600e+00 3.6865e+00 2.3165e+00
3.2000e+01 3.2440e+01 5.4800e+00 3.8479e+00 2.0024e+00
3.3000e+01 3.1240e+01 4.8400e+00 4.4207e+00 2.2214e+00
3.4000e+01 3.0920e+01 5.2000e+00 2.6065e+00 2.4166e+00
3.5000e+01 3.2000e+01 5.0000e+00 3.8367e+00 2.0976e+00
3.6000e+01 3.2200e+01 5.3600e+00 3.6332e+00 2.0762e+00
3.7000e+01 3.1760e+01 5.2000e+00 4.5014e+00 1.7436e+00
3.8000e+01 3.2240e+01 4.8000e+00 4.0917e+00 2.4495e+00
3.9000e+01 3.3040e+01 4.9200e+00 2.9049e+00 1.4400e+00
4.0000e+01 3.2200e+01 5.8800e+00 3.2249e+00 2.1784e+00
4.1000e+01 3.1680e+01 4.4000e+00 2.9896e+00 1.9183e+00
4.2000e+01 3.0200e+01 4.4800e+00 2.9530e+00 1.5263e+00
4.3000e+01 3.3160e+01 5.2800e+00 3.6297e+00 2.2364e+00
4.4000e+01 3.1600e+01 5.6800e+00 4.0100e+00 1.5419e+00
4.5000e+01 3.1680e+01 6.1600e+00 3.7706e+00 2.2393e+00
4.6000e+01 3.2040e+01 5.6400e+00 3.4926e+00 2.0953e+00
4.7000e+01 3.2320e+01 5.6400e+00 3.2829e+00 1.7177e+00
4.8000e+01 3.1440e+01 4.7600e+00 4.0702e+00 2.0451e+00
4.9000e+01 3.3920e+01 5.8800e+00 3.6102e+00 2.0262e+00
5.0000e+01 3.2160e+01 4.6000e+00 3.6626e+00 2.0000e+00
