Cluster size,frequency,foTM
1,0.7174375332270069,0.4498333333333333
2,0.13503455608718767,0.16933333333333334
3,0.07841573631047315,0.1475
4,0.029505582137161084,0.074
5,0.017543859649122806,0.055
6,0.009569377990430622,0.036000000000000004
7,0.003189792663476874,0.014000000000000002
8,0.0029239766081871343,0.014666666666666666
9,0.0023923444976076554,0.0135
10,0.003189792663476874,0.02
11,0.0002658160552897395,0.0018333333333333333
12,0.0002658160552897395,0.002
14,0.0002658160552897395,0.0023333333333333335
