Cluster size,frequency,foTM
1,0.5027567195037905,0.24316666666666667
2,0.27360441075120606,0.26466666666666666
3,0.09855272226051,0.14300000000000002
4,0.05306685044796692,0.10266666666666667
5,0.027567195037904894,0.06666666666666667
6,0.014128187456926258,0.041
7,0.008270158511371467,0.028000000000000004
8,0.005168849069607168,0.02
9,0.00585802894555479,0.025500000000000002
10,0.002412129565816678,0.011666666666666667
11,0.0031013094417643005,0.0165
12,0.0017229496898690559,0.01
13,0.0010337698139214334,0.0065
14,0.0006891798759476223,0.004666666666666667
15,0.0006891798759476223,0.005
16,0.0010337698139214334,0.008
18,0.00034458993797381116,0.003
