# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 7.5000e+01 6.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 2.2000e+01 1.2560e+01 3.4293e+00 3.0735e+00
2.0000e+00 1.6520e+01 8.1600e+00 2.7440e+00 2.1850e+00
3.0000e+00 1.4240e+01 6.8000e+00 4.0525e+00 2.3833e+00
4.0000e+00 1.3640e+01 6.3600e+00 2.8408e+00 1.7862e+00
5.0000e+00 1.3480e+01 6.0400e+00 2.8301e+00 1.8216e+00
6.0000e+00 1.3720e+01 5.8800e+00 3.1051e+00 1.9864e+00
7.0000e+00 1.2840e+01 4.8800e+00 3.4139e+00 2.0846e+00
8.0000e+00 1.1320e+01 4.6400e+00 2.4935e+00 2.2429e+00
9.0000e+00 1.1560e+01 4.9200e+00 3.1379e+00 1.8745e+00
1.0000e+01 1.1800e+01 4.5200e+00 2.4331e+00 1.9823e+00
1.1000e+01 1.1520e+01 4.6000e+00 2.7730e+00 1.0954e+00
1.2000e+01 1.1920e+01 5.2400e+00 2.5756e+00 2.0646e+00
1.3000e+01 1.2160e+01 5.1200e+00 3.1328e+00 2.1600e+00
1.4000e+01 1.2000e+01 5.5600e+00 2.8142e+00 2.2642e+00
1.5000e+01 1.1320e+01 4.5600e+00 2.7088e+00 2.1740e+00
1.6000e+01 1.2400e+01 5.5200e+00 3.4059e+00 2.4677e+00
1.7000e+01 1.3120e+01 5.3200e+00 2.9976e+00 2.0537e+00
1.8000e+01 1.2000e+01 5.3600e+00 2.2271e+00 2.2957e+00
1.9000e+01 1.1840e+01 4.8800e+00 2.7667e+00 2.1600e+00
2.0000e+01 1.2800e+01 5.3200e+00 3.0725e+00 1.5930e+00
2.1000e+01 1.1880e+01 4.9600e+00 1.9864e+00 2.1068e+00
2.2000e+01 1.1000e+01 4.5600e+00 2.2978e+00 1.7682e+00
2.3000e+01 1.1920e+01 5.0800e+00 2.4153e+00 2.1339e+00
2.4000e+01 1.2880e+01 4.9200e+00 3.2412e+00 2.2613e+00
2.5000e+01 1.2000e+01 5.0400e+00 2.5298e+00 2.0096e+00
2.6000e+01 1.1600e+01 4.2800e+00 2.2804e+00 1.4566e+00
2.7000e+01 1.2240e+01 4.6000e+00 2.7463e+00 2.0591e+00
2.8000e+01 1.2120e+01 4.2800e+00 2.5031e+00 1.4838e+00
2.9000e+01 1.2360e+01 4.6800e+00 2.7551e+00 1.8487e+00
3.0000e+01 1.1560e+01 4.4400e+00 2.9676e+00 2.1181e+00
3.1000e+01 1.2160e+01 5.1200e+00 3.2333e+00 2.3034e+00
3.2000e+01 1.2080e+01 5.6400e+00 2.7265e+00 2.2429e+00
3.3000e+01 1.1920e+01 5.3600e+00 2.8694e+00 2.7405e+00
3.4000e+01 1.2040e+01 5.5600e+00 2.9595e+00 1.8348e+00
3.5000e+01 1.2280e+01 4.4400e+00 2.7058e+00 1.2674e+00
3.6000e+01 1.1040e+01 4.9600e+00 2.6303e+00 1.7996e+00
3.7000e+01 1.2480e+01 4.9200e+00 2.3685e+00 2.1151e+00
3.8000e+01 1.2960e+01 4.9600e+00 3.2800e+00 2.0877e+00
3.9000e+01 1.1200e+01 5.2000e+00 2.5923e+00 1.8330e+00
4.0000e+01 1.1320e+01 5.2400e+00 2.3617e+00 1.7270e+00
4.1000e+01 1.2160e+01 4.9200e+00 2.6181e+00 2.0961e+00
4.2000e+01 1.1120e+01 4.9200e+00 2.2860e+00 1.8745e+00
4.3000e+01 1.1720e+01 4.7600e+00 2.2542e+00 1.8821e+00
4.4000e+01 1.0920e+01 4.2000e+00 3.4516e+00 1.6492e+00
4.5000e+01 1.1000e+01 4.2800e+00 2.8425e+00 1.6376e+00
4.6000e+01 1.1840e+01 5.2000e+00 2.8521e+00 1.8330e+00
4.7000e+01 1.1200e+01 4.0800e+00 2.3833e+00 1.7871e+00
4.8000e+01 1.1560e+01 5.5600e+00 2.4671e+00 2.1924e+00
4.9000e+01 1.2000e+01 5.0800e+00 3.2619e+00 2.3987e+00
5.0000e+01 1.1240e+01 4.9600e+00 2.4047e+00 1.7772e+00
