Cluster size,frequency,foTM
1,0.705448717948718,0.36683333333333334
2,0.08926282051282051,0.09283333333333334
3,0.08990384615384615,0.14025
4,0.03862179487179487,0.08033333333333333
5,0.021634615384615384,0.05625
6,0.015384615384615385,0.048
7,0.009775641025641026,0.035583333333333335
8,0.007852564102564102,0.03266666666666666
9,0.0054487179487179484,0.025500000000000002
10,0.002403846153846154,0.0125
11,0.0035256410256410257,0.020166666666666666
12,0.003205128205128205,0.02
13,0.0017628205128205128,0.011916666666666666
14,0.001282051282051282,0.009333333333333334
15,0.0009615384615384616,0.0075
16,0.0003205128205128205,0.0026666666666666666
17,0.00016025641025641026,0.0014166666666666668
18,0.0008012820512820513,0.0075
19,0.0008012820512820513,0.007916666666666666
21,0.00016025641025641026,0.00175
22,0.00016025641025641026,0.0018333333333333333
23,0.00016025641025641026,0.0019166666666666666
25,0.00016025641025641026,0.0020833333333333333
26,0.00016025641025641026,0.0021666666666666666
30,0.00016025641025641026,0.0025
32,0.00016025641025641026,0.0026666666666666666
35,0.00016025641025641026,0.002916666666666667
36,0.00016025641025641026,0.003
