Cluster size,frequency,foTM
1,0.6676432291666666,0.3418333333333333
2,0.10237630208333333,0.10483333333333333
3,0.10139973958333333,0.15575
4,0.053873697916666664,0.11033333333333332
5,0.0234375,0.060000000000000005
6,0.013997395833333334,0.043000000000000003
7,0.01171875,0.042
8,0.007486979166666667,0.030666666666666665
9,0.00537109375,0.02475
10,0.00244140625,0.0125
11,0.0032552083333333335,0.018333333333333333
12,0.00146484375,0.009000000000000001
13,0.001953125,0.013
14,0.00016276041666666666,0.0011666666666666668
15,0.0008138020833333334,0.00625
16,0.0003255208333333333,0.0026666666666666666
17,0.0009765625,0.0085
18,0.0003255208333333333,0.003
19,0.0003255208333333333,0.0031666666666666666
22,0.00016276041666666666,0.0018333333333333333
27,0.00016276041666666666,0.00225
28,0.00016276041666666666,0.0023333333333333335
34,0.00016276041666666666,0.0028333333333333335
