Cluster size,frequency,foTM
1,0.593297974927676,0.32813333333333333
2,0.21793635486981677,0.24106666666666668
3,0.10125361620057859,0.168
4,0.03784956605593057,0.08373333333333334
5,0.021697203471552556,0.06
6,0.01253616200578592,0.041600000000000005
7,0.005062680810028929,0.0196
8,0.0033751205400192863,0.014933333333333333
9,0.002651880424300868,0.013199999999999998
10,0.0009643201542912247,0.005333333333333333
11,0.0009643201542912247,0.005866666666666667
12,0.0009643201542912247,0.0064
13,0.00048216007714561236,0.0034666666666666665
14,0.00048216007714561236,0.0037333333333333333
16,0.00024108003857280618,0.0021333333333333334
21,0.00024108003857280618,0.0028
