Time (ms),ACS,ACO,std_ACO
0.0,1.0,1.0,0.0
1.0,2.3689071560959603,5.883733333333334,1.6321896186139373
2.0,2.7859517736596384,8.850666666666665,4.158989620889509
3.0,3.127511160246048,10.302933333333334,4.9042392836311635
4.0,3.238486215949186,10.187733333333334,3.998390645136004
5.0,3.3021705639231764,10.337066666666665,3.7828911130685925
6.0,3.4457008379745218,11.713066666666665,6.094096080634109
7.0,3.6022906729160895,12.921600000000002,5.501020278699822
8.0,3.6611341506986492,14.0656,7.830186075268794
9.000000000000002,3.54827457674281,11.743466666666663,4.531215630858162
10.0,3.443063052045828,11.748266666666666,5.227979862241246
11.0,3.624801421519029,16.297600000000003,10.660384630125792
12.0,3.4777311740216743,13.22986666666667,6.598757356418623
13.000000000000002,3.493214365522944,13.376533333333334,8.033282128744139
14.0,3.592477585095378,15.870933333333333,9.249655922489465
15.0,3.509441633004161,16.377600000000005,11.099758216385718
16.0,3.6649055107408612,17.413866666666664,11.843393195458056
17.0,3.799337782375054,18.537066666666668,13.224509781126523
18.000000000000004,3.726211062389172,17.730666666666664,11.773096864367412
19.0,3.7684062785925874,17.165866666666663,10.303509360299419
20.0,3.795015089636368,16.793066666666665,9.33129129661175
21.0,3.716109366581197,14.560533333333332,5.657362689844487
22.0,3.7272009116966944,15.719466666666667,8.082188024978823
23.0,3.8845098796068305,18.187200000000004,12.695815152333552
24.0,3.778300668983787,16.542933333333334,7.375581111267699
25.0,3.794503226931328,15.1248,5.589695764330809
26.000000000000004,3.8134042155843684,18.41013333333333,8.937166365738578
27.0,3.6206735072841076,14.993599999999994,8.595441578469886
28.0,3.6142379196526178,15.43146666666667,8.975225064587518
29.0,3.644874686718128,17.738133333333334,10.160895064685764
30.0,3.5726080665736193,12.477866666666666,4.158072510724703
31.0,3.7629366609999426,15.69706666666667,9.864098058447446
32.0,3.8211978885179825,18.415466666666664,10.433384148119067
33.0,3.672197681926586,15.605333333333332,7.735907617511124
34.0,3.5928515077010275,14.996266666666665,9.325512548082516
35.0,3.7601974974830505,15.915199999999997,11.743616633161464
36.00000000000001,3.5202632325559096,12.47626666666667,5.765856923495607
37.0,3.725800444982998,15.793600000000001,10.733884951456817
38.0,3.5260608059959826,12.4112,5.267460773887589
39.0,3.495871120896043,13.031999999999998,7.214360986563151
40.0,3.5855006958528777,13.664533333333331,6.790237886849032
41.0,3.58556894338466,14.156266666666667,8.075457926884946
42.0,3.7023099458197404,15.465599999999997,8.064158658051205
43.0,3.876624412974788,18.17066666666667,9.599569619982393
44.0,3.7869391588118564,16.238399999999995,12.195869505515198
45.0,3.630695655686971,14.870933333333335,6.031638916395591
46.0,3.731149258502701,14.763733333333333,8.101538307698798
47.0,3.8489427010493573,15.608533333333332,6.563709390276203
48.0,3.4808448449223772,13.271999999999998,7.789761941876729
49.0,3.6801004361134373,16.8688,9.63407115421328
50.0,3.921601805966992,17.195733333333337,9.376736960039874
