Cluster size,frequency,foTM
1,0.444253859348199,0.15108333333333332
2,0.24993874050477824,0.16999999999999998
3,0.09507473658417055,0.097
4,0.058809115412888996,0.08
5,0.03381524136241117,0.0575
6,0.025728987993138937,0.0525
7,0.021318304337172262,0.05075
8,0.01274197500612595,0.034666666666666665
9,0.010046557216368537,0.03075
10,0.008821367311933349,0.030000000000000002
11,0.00490075961774075,0.018333333333333333
12,0.004655721636853712,0.019
13,0.005145797598627788,0.02275
14,0.0022053418279833373,0.0105
15,0.0031854937515314874,0.01625
16,0.001470227885322225,0.008
17,0.0012251899044351876,0.007083333333333334
18,0.0022053418279833373,0.0135
19,0.00098015192354815,0.006333333333333333
20,0.001470227885322225,0.01
21,0.0019603038470963,0.014
22,0.0012251899044351876,0.009166666666666667
23,0.0012251899044351876,0.009583333333333333
24,0.0007351139426611125,0.006
26,0.0007351139426611125,0.0065
27,0.00098015192354815,0.009
28,0.0007351139426611125,0.007000000000000001
29,0.0002450379808870375,0.002416666666666667
30,0.000490075961774075,0.005
31,0.0002450379808870375,0.0025833333333333333
32,0.0007351139426611125,0.008
34,0.0002450379808870375,0.0028333333333333335
35,0.0012251899044351876,0.014583333333333334
36,0.0002450379808870375,0.003
38,0.000490075961774075,0.006333333333333333
39,0.0002450379808870375,0.00325
57,0.0002450379808870375,0.00475
