Time (ms),ACS,ACO,std_ACO
0.0,1.0,1.0,0.0
1.0,1.2072671338347183,1.5379047619047614,0.15495726863248727
2.0,1.2249032361326113,1.5737142857142856,0.14619044516829202
3.0,1.2369701054230946,1.6445714285714286,0.1778423465509759
4.0,1.2612946328254724,1.7161904761904763,0.23403005795668835
5.0,1.2508539162615135,1.6567619047619047,0.20810742036914112
6.0,1.2640478968292155,1.7055238095238092,0.13814238932308637
7.0,1.2530122703610231,1.664380952380952,0.14668596038836398
8.0,1.243679559987015,1.6735238095238092,0.18133333333333343
9.000000000000002,1.254546769835812,1.6727619047619045,0.1896148142360659
10.0,1.251040811067284,1.6697142857142853,0.19385049292029716
11.0,1.2486734976758769,1.6811428571428566,0.17967711024384334
12.0,1.251151181830141,1.636190476190476,0.14090089149643378
13.000000000000002,1.272164109554627,1.7375238095238092,0.18534184877417587
14.0,1.281631475015468,1.796190476190476,0.24893423623168826
15.0,1.2635799017003948,1.763428571428571,0.23789980550710316
16.0,1.2541985866665115,1.642285714285714,0.21560154732952266
17.0,1.251702231339391,1.6940952380952377,0.2163111892904408
18.000000000000004,1.2586310696394896,1.7260952380952383,0.1856391545219111
19.0,1.2587949505595148,1.710857142857143,0.2262562109995504
20.0,1.271468976830803,1.7314285714285709,0.17688665548562132
21.0,1.267311575746721,1.6902857142857137,0.16876491451685716
22.0,1.2434072556502103,1.6285714285714286,0.2142158616306217
23.0,1.2513083763786277,1.639238095238095,0.14446887635690833
24.0,1.2415595131221842,1.6224761904761902,0.15358760343021707
25.0,1.2459287848361604,1.6590476190476187,0.20962767988110637
26.000000000000004,1.2403723416244925,1.6308571428571426,0.18280316663675805
27.0,1.2525772554977206,1.6834285714285713,0.16695278841663802
28.0,1.2562673139734335,1.7009523809523812,0.22543885143639608
29.0,1.2554224038233246,1.7428571428571429,0.2621107415126792
30.0,1.2566431527609208,1.6918095238095239,0.239104603338933
31.0,1.2419210723807788,1.6239999999999994,0.1508763816496225
32.0,1.2672210769383134,1.7344761904761905,0.19116674821626997
33.0,1.2512099470435776,1.681142857142857,0.18240260968018138
34.0,1.2568707121820846,1.7192380952380952,0.26488000106838266
35.0,1.2826309236762723,1.806857142857143,0.20307870752801044
36.00000000000001,1.2576402900688928,1.697904761904762,0.15825625764531467
37.0,1.2516259190334427,1.6613333333333329,0.1861232127923222
38.0,1.263562854442001,1.7055238095238092,0.16748739418500838
39.0,1.2678655860839192,1.697904761904762,0.19341579287700467
40.0,1.251487969309319,1.6415238095238092,0.1268885989885931
41.0,1.2545062365054576,1.7100952380952377,0.24120754417115434
42.0,1.2534383526295398,1.656,0.14507034809254304
43.0,1.2561215816340445,1.681142857142857,0.17334631034624765
44.0,1.2432864231143794,1.6369523809523807,0.174248135423059
45.0,1.2566608981879137,1.7070476190476187,0.20117171510159204
46.0,1.25518959993203,1.7116190476190476,0.18260935592337077
47.0,1.2637246135931648,1.6826666666666665,0.17962864186869484
48.0,1.2602574450284025,1.7291428571428569,0.15858970293670085
49.0,1.2773178267380771,1.7839999999999998,0.2977127623883277
50.0,1.2632162712576132,1.742095238095238,0.21887231080101058
