Cluster size,frequency,foTM
1,0.44896392939370683,0.0975
2,0.1995395241749808,0.08666666666666667
3,0.0997697620874904,0.065
4,0.055512918905090816,0.04822222222222222
5,0.03709388590432336,0.04027777777777778
6,0.026093630084420567,0.033999999999999996
7,0.01688411358403684,0.025666666666666664
8,0.013558454847787157,0.023555555555555555
9,0.009976976208749041,0.0195
10,0.006907137375287797,0.015
11,0.009465336403172167,0.02261111111111111
12,0.00588385776413405,0.015333333333333332
13,0.006395497569710923,0.018055555555555554
14,0.005116398055768739,0.015555555555555555
15,0.0023023791250959325,0.007500000000000001
16,0.0025581990278843694,0.008888888888888889
17,0.0025581990278843694,0.009444444444444445
18,0.003581478639038117,0.014
19,0.0025581990278843694,0.010555555555555554
20,0.0030698388334612432,0.013333333333333332
21,0.0023023791250959325,0.0105
22,0.0028140189306728063,0.013444444444444445
23,0.0020465592223074956,0.010222222222222223
24,0.0012790995139421847,0.006666666666666666
25,0.0005116398055768739,0.002777777777777778
26,0.0017907393195190585,0.01011111111111111
27,0.0023023791250959325,0.0135
28,0.0007674597083653108,0.004666666666666666
29,0.0010232796111537478,0.0064444444444444445
30,0.0005116398055768739,0.0033333333333333335
31,0.0010232796111537478,0.006888888888888889
32,0.0007674597083653108,0.005333333333333334
33,0.0010232796111537478,0.007333333333333333
34,0.0005116398055768739,0.003777777777777778
35,0.0015349194167306216,0.011666666666666665
36,0.0007674597083653108,0.006
37,0.0010232796111537478,0.008222222222222223
38,0.00025581990278843696,0.002111111111111111
39,0.0005116398055768739,0.004333333333333333
40,0.00025581990278843696,0.0022222222222222222
41,0.0005116398055768739,0.004555555555555556
42,0.0007674597083653108,0.007000000000000001
43,0.00025581990278843696,0.0023888888888888887
44,0.0010232796111537478,0.009777777777777778
45,0.0005116398055768739,0.005
46,0.0005116398055768739,0.005111111111111111
48,0.0005116398055768739,0.005333333333333333
49,0.0007674597083653108,0.008166666666666666
50,0.00025581990278843696,0.002777777777777778
51,0.0007674597083653108,0.0085
52,0.0012790995139421847,0.014444444444444444
53,0.00025581990278843696,0.0029444444444444444
54,0.0007674597083653108,0.009000000000000001
55,0.0005116398055768739,0.006111111111111111
56,0.0007674597083653108,0.009333333333333332
59,0.00025581990278843696,0.003277777777777778
60,0.0010232796111537478,0.013333333333333334
61,0.00025581990278843696,0.0033888888888888888
62,0.00025581990278843696,0.0034444444444444444
63,0.0005116398055768739,0.007
64,0.00025581990278843696,0.0035555555555555557
66,0.00025581990278843696,0.0036666666666666666
67,0.00025581990278843696,0.0037222222222222223
71,0.00025581990278843696,0.003944444444444445
72,0.00025581990278843696,0.004
73,0.00025581990278843696,0.004055555555555555
75,0.00025581990278843696,0.004166666666666667
76,0.00025581990278843696,0.004222222222222222
78,0.00025581990278843696,0.004333333333333333
80,0.0007674597083653108,0.013333333333333332
82,0.0005116398055768739,0.009111111111111111
85,0.00025581990278843696,0.004722222222222222
87,0.0005116398055768739,0.009666666666666667
88,0.00025581990278843696,0.004888888888888889
89,0.00025581990278843696,0.004944444444444444
90,0.00025581990278843696,0.005
91,0.00025581990278843696,0.005055555555555555
93,0.00025581990278843696,0.005166666666666667
95,0.00025581990278843696,0.005277777777777778
98,0.0005116398055768739,0.010888888888888889
100,0.00025581990278843696,0.005555555555555556
107,0.00025581990278843696,0.005944444444444444
112,0.00025581990278843696,0.006222222222222222
134,0.00025581990278843696,0.0074444444444444445
