# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.0500e+02 9.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 2.0720e+01 1.1840e+01 4.1427e+00 3.3308e+00
2.0000e+00 1.7040e+01 7.0000e+00 4.3403e+00 2.4166e+00
3.0000e+00 1.3880e+01 5.8000e+00 3.1537e+00 2.0199e+00
4.0000e+00 1.3960e+01 5.1200e+00 2.6755e+00 2.4547e+00
5.0000e+00 1.3360e+01 4.5200e+00 3.4162e+00 2.1748e+00
6.0000e+00 1.4240e+01 5.1600e+00 3.1910e+00 2.2393e+00
7.0000e+00 1.2400e+01 5.0000e+00 3.1369e+00 2.3152e+00
8.0000e+00 1.2520e+01 4.3200e+00 2.8861e+00 2.4285e+00
9.0000e+00 1.2360e+01 4.4000e+00 2.7695e+00 2.0976e+00
1.0000e+01 1.2760e+01 4.2800e+00 2.7023e+00 1.9291e+00
1.1000e+01 1.1840e+01 4.8400e+00 2.3610e+00 2.2571e+00
1.2000e+01 1.1840e+01 4.3600e+00 3.0289e+00 2.5279e+00
1.3000e+01 1.0840e+01 3.7200e+00 3.6297e+00 2.0104e+00
1.4000e+01 1.1400e+01 3.9200e+00 3.1875e+00 1.8313e+00
1.5000e+01 1.1720e+01 4.2800e+00 2.5694e+00 2.0104e+00
1.6000e+01 1.1320e+01 4.2000e+00 3.0162e+00 2.1166e+00
1.7000e+01 1.1600e+01 4.4800e+00 2.7129e+00 2.2999e+00
1.8000e+01 1.0920e+01 4.4800e+00 3.6213e+00 1.9208e+00
1.9000e+01 1.1000e+01 3.6800e+00 2.9394e+00 1.9125e+00
2.0000e+01 1.0640e+01 3.9200e+00 2.1703e+00 2.1339e+00
2.1000e+01 1.1720e+01 3.4400e+00 4.0647e+00 1.3291e+00
2.2000e+01 1.2040e+01 3.9200e+00 3.1683e+00 2.1339e+00
2.3000e+01 1.1560e+01 3.9200e+00 3.2259e+00 1.3833e+00
2.4000e+01 1.1960e+01 4.3600e+00 2.5057e+00 1.9158e+00
2.5000e+01 1.2440e+01 4.2800e+00 3.0474e+00 2.0884e+00
2.6000e+01 1.1280e+01 4.9200e+00 2.7643e+00 1.6228e+00
2.7000e+01 1.1040e+01 4.0400e+00 2.9323e+00 1.5869e+00
2.8000e+01 1.1040e+01 4.4000e+00 2.1444e+00 1.6248e+00
2.9000e+01 1.1160e+01 3.9600e+00 2.9622e+00 1.4277e+00
3.0000e+01 1.1720e+01 4.2400e+00 2.9735e+00 1.9855e+00
3.1000e+01 1.1680e+01 3.8800e+00 2.9082e+00 1.2750e+00
3.2000e+01 1.1040e+01 3.2800e+00 2.5216e+00 1.8225e+00
3.3000e+01 1.2120e+01 3.8800e+00 2.4710e+00 1.9457e+00
3.4000e+01 1.1160e+01 3.6400e+00 2.1667e+00 1.9775e+00
3.5000e+01 1.1360e+01 4.3600e+00 2.4638e+00 2.0373e+00
3.6000e+01 1.1800e+01 4.4000e+00 2.8566e+00 1.9596e+00
3.7000e+01 1.1360e+01 3.9600e+00 3.0316e+00 1.9489e+00
3.8000e+01 1.1400e+01 5.0000e+00 3.1113e+00 2.0199e+00
3.9000e+01 1.1680e+01 3.8400e+00 3.1205e+00 1.9936e+00
4.0000e+01 1.1640e+01 3.9600e+00 2.5594e+00 2.0490e+00
4.1000e+01 1.1680e+01 4.8400e+00 2.0341e+00 2.3269e+00
4.2000e+01 1.1320e+01 4.1200e+00 2.3276e+00 2.2860e+00
4.3000e+01 1.0960e+01 3.6800e+00 2.1630e+00 1.6904e+00
4.4000e+01 1.0840e+01 4.3600e+00 2.7811e+00 2.1518e+00
4.5000e+01 1.0800e+01 3.8400e+00 2.5140e+00 1.8040e+00
4.6000e+01 1.1400e+01 3.7600e+00 3.6332e+00 1.8173e+00
4.7000e+01 1.2120e+01 3.2400e+00 2.9027e+00 1.8391e+00
4.8000e+01 1.1200e+01 4.2400e+00 2.4495e+00 1.6317e+00
4.9000e+01 1.1360e+01 3.6000e+00 2.3644e+00 1.7889e+00
5.0000e+01 1.2360e+01 3.4400e+00 3.0578e+00 1.4719e+00
