Cluster size,frequency,foTM
1,0.5413005272407733,0.2464
2,0.22026947861745752,0.20053333333333334
3,0.09343878148799063,0.12760000000000002
4,0.05052724077328647,0.092
5,0.02870533099004101,0.06533333333333333
6,0.016549502050380784,0.045200000000000004
7,0.014499121265377855,0.0462
8,0.008933801991798477,0.03253333333333334
9,0.0068834212067955475,0.028199999999999996
10,0.004393673110720563,0.02
11,0.003661394258933802,0.018333333333333333
12,0.0030755711775043936,0.016800000000000002
13,0.0010251903925014645,0.006066666666666666
14,0.002050380785002929,0.013066666666666667
15,0.00029291154071470416,0.002
16,0.0014645577035735209,0.010666666666666668
17,0.0004393673110720562,0.0034000000000000002
18,0.0005858230814294083,0.0048
19,0.00014645577035735208,0.0012666666666666666
20,0.00014645577035735208,0.0013333333333333333
21,0.0004393673110720562,0.0042
23,0.0004393673110720562,0.0046
24,0.00014645577035735208,0.0016
25,0.00014645577035735208,0.0016666666666666668
28,0.00014645577035735208,0.0018666666666666666
31,0.00014645577035735208,0.0020666666666666667
34,0.00014645577035735208,0.002266666666666667
