# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.5000e+01 7.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 2.4400e+00 5.5680e+01 1.3588e+00 3.2090e+00
2.0000e+00 1.5200e+00 5.3400e+01 1.0628e+00 2.4000e+00
3.0000e+00 1.1600e+00 5.1920e+01 9.6664e-01 3.0189e+00
4.0000e+00 8.8000e-01 5.1000e+01 1.0323e+00 2.6833e+00
5.0000e+00 8.0000e-01 5.1040e+01 8.4853e-01 2.8772e+00
6.0000e+00 7.6000e-01 5.0640e+01 9.0686e-01 3.2727e+00
7.0000e+00 8.8000e-01 5.0600e+01 8.6348e-01 2.7713e+00
8.0000e+00 8.0000e-01 5.0360e+01 7.4833e-01 3.4627e+00
9.0000e+00 6.8000e-01 4.9240e+01 7.8588e-01 3.1658e+00
1.0000e+01 5.6000e-01 5.0080e+01 6.9742e-01 2.6821e+00
1.1000e+01 5.2000e-01 4.9200e+01 6.9971e-01 2.8705e+00
1.2000e+01 6.0000e-01 4.8680e+01 7.4833e-01 2.0341e+00
1.3000e+01 6.0000e-01 4.8680e+01 8.0000e-01 2.4935e+00
1.4000e+01 4.0000e-01 4.9920e+01 5.6569e-01 2.4967e+00
1.5000e+01 4.0000e-01 4.8840e+01 6.9282e-01 2.1667e+00
1.6000e+01 2.4000e-01 4.9160e+01 4.2708e-01 3.1072e+00
1.7000e+01 5.6000e-01 4.9360e+01 6.3750e-01 2.6515e+00
1.8000e+01 6.0000e-01 4.9120e+01 6.9282e-01 2.1226e+00
1.9000e+01 5.2000e-01 4.7520e+01 7.5472e-01 2.7147e+00
2.0000e+01 5.6000e-01 4.9160e+01 6.3750e-01 2.3779e+00
2.1000e+01 8.0000e-01 5.0160e+01 8.4853e-01 2.6181e+00
2.2000e+01 5.2000e-01 4.8720e+01 6.4000e-01 2.2542e+00
2.3000e+01 4.8000e-01 4.9120e+01 6.4000e-01 3.3624e+00
2.4000e+01 5.2000e-01 4.9080e+01 6.4000e-01 2.2789e+00
2.5000e+01 6.4000e-01 4.9360e+01 6.2482e-01 2.7405e+00
2.6000e+01 8.8000e-01 4.9000e+01 8.1584e-01 3.0984e+00
2.7000e+01 5.2000e-01 4.9280e+01 5.7411e-01 2.8638e+00
2.8000e+01 3.6000e-01 4.9280e+01 5.5714e-01 3.0792e+00
2.9000e+01 2.8000e-01 4.8840e+01 5.3066e-01 3.7489e+00
3.0000e+01 5.2000e-01 4.8600e+01 6.9971e-01 3.6551e+00
3.1000e+01 5.6000e-01 4.8920e+01 6.3750e-01 3.5544e+00
3.2000e+01 5.6000e-01 4.9280e+01 6.9742e-01 2.0884e+00
3.3000e+01 3.6000e-01 4.9440e+01 5.5714e-01 2.4013e+00
3.4000e+01 5.6000e-01 4.9320e+01 6.3750e-01 2.4120e+00
3.5000e+01 6.0000e-01 4.9560e+01 7.4833e-01 2.3338e+00
3.6000e+01 3.6000e-01 4.8280e+01 6.2482e-01 3.2313e+00
3.7000e+01 6.4000e-01 4.9840e+01 6.8586e-01 3.4949e+00
3.8000e+01 6.0000e-01 4.8920e+01 8.4853e-01 3.8773e+00
3.9000e+01 4.4000e-01 4.8440e+01 6.9742e-01 2.9405e+00
4.0000e+01 4.4000e-01 4.9480e+01 7.5260e-01 2.4839e+00
4.1000e+01 4.8000e-01 4.8520e+01 6.9971e-01 2.8999e+00
4.2000e+01 6.0000e-01 4.9920e+01 6.9282e-01 2.9109e+00
4.3000e+01 4.4000e-01 4.9560e+01 6.3750e-01 3.1633e+00
4.4000e+01 6.0000e-01 4.9440e+01 5.6569e-01 2.6089e+00
4.5000e+01 6.8000e-01 4.9560e+01 6.7646e-01 2.9405e+00
4.6000e+01 2.4000e-01 4.8440e+01 5.1225e-01 2.8296e+00
4.7000e+01 4.8000e-01 4.8480e+01 6.9971e-01 2.6400e+00
4.8000e+01 3.6000e-01 4.8520e+01 5.5714e-01 3.3241e+00
4.9000e+01 4.4000e-01 4.8240e+01 5.7131e-01 2.5656e+00
5.0000e+01 4.0000e-01 4.8040e+01 8.9443e-01 2.1068e+00
