# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.2000e+02 1.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 9.4960e+01 1.0400e+00 3.1302e+00 8.2365e-01
2.0000e+00 9.2240e+01 5.6000e-01 3.3974e+00 7.5260e-01
3.0000e+00 9.0840e+01 4.0000e-01 3.8954e+00 7.4833e-01
4.0000e+00 9.1960e+01 2.0000e-01 3.3880e+00 4.0000e-01
5.0000e+00 9.0040e+01 3.2000e-01 3.3998e+00 5.4553e-01
6.0000e+00 9.0800e+01 1.6000e-01 2.7713e+00 3.6661e-01
7.0000e+00 9.1080e+01 2.4000e-01 2.9654e+00 4.2708e-01
8.0000e+00 9.0680e+01 2.4000e-01 3.3193e+00 5.1225e-01
9.0000e+00 9.2800e+01 2.0000e-01 2.6077e+00 4.0000e-01
1.0000e+01 9.1760e+01 4.4000e-01 2.8040e+00 6.3750e-01
1.1000e+01 8.9560e+01 1.2000e-01 2.7868e+00 3.2496e-01
1.2000e+01 9.1240e+01 3.6000e-01 3.4789e+00 6.8586e-01
1.3000e+01 9.0640e+01 8.0000e-02 3.1608e+00 2.7129e-01
1.4000e+01 9.2680e+01 2.4000e-01 3.1714e+00 4.2708e-01
1.5000e+01 9.1920e+01 1.2000e-01 2.2789e+00 3.2496e-01
1.6000e+01 9.1960e+01 1.6000e-01 3.1302e+00 3.6661e-01
1.7000e+01 9.1000e+01 8.0000e-02 2.4166e+00 2.7129e-01
1.8000e+01 9.0840e+01 2.4000e-01 2.8521e+00 4.2708e-01
1.9000e+01 9.1280e+01 2.4000e-01 2.7058e+00 4.2708e-01
2.0000e+01 9.0880e+01 2.8000e-01 3.3024e+00 7.2222e-01
2.1000e+01 9.2080e+01 2.4000e-01 2.6671e+00 4.2708e-01
2.2000e+01 9.1560e+01 2.0000e-01 2.4993e+00 4.0000e-01
2.3000e+01 9.0120e+01 2.0000e-01 3.4908e+00 4.0000e-01
2.4000e+01 9.0280e+01 1.2000e-01 3.6058e+00 3.2496e-01
2.5000e+01 9.0680e+01 2.4000e-01 3.0557e+00 4.2708e-01
2.6000e+01 9.1480e+01 3.2000e-01 3.1384e+00 7.3321e-01
2.7000e+01 9.1520e+01 1.6000e-01 3.3600e+00 3.6661e-01
2.8000e+01 8.9720e+01 1.6000e-01 3.5045e+00 4.6303e-01
2.9000e+01 9.1440e+01 1.2000e-01 2.7288e+00 3.2496e-01
3.0000e+01 9.1440e+01 1.2000e-01 2.6845e+00 3.2496e-01
3.1000e+01 9.1600e+01 2.4000e-01 3.0594e+00 5.1225e-01
3.2000e+01 9.1640e+01 1.2000e-01 3.2110e+00 4.3081e-01
3.3000e+01 9.0920e+01 1.2000e-01 3.0189e+00 3.2496e-01
3.4000e+01 9.1680e+01 2.0000e-01 3.1460e+00 5.6569e-01
3.5000e+01 9.2000e+01 2.8000e-01 3.0984e+00 5.3066e-01
3.6000e+01 9.1440e+01 8.0000e-02 2.7580e+00 2.7129e-01
3.7000e+01 9.1360e+01 2.4000e-01 2.9378e+00 5.1225e-01
3.8000e+01 9.2760e+01 3.6000e-01 2.8182e+00 4.8000e-01
3.9000e+01 9.0960e+01 2.4000e-01 3.0526e+00 4.2708e-01
4.0000e+01 9.1640e+01 1.6000e-01 2.5121e+00 3.6661e-01
4.1000e+01 9.0880e+01 1.2000e-01 3.4562e+00 3.2496e-01
4.2000e+01 9.0480e+01 1.6000e-01 3.7749e+00 3.6661e-01
4.3000e+01 9.1160e+01 1.2000e-01 2.7522e+00 3.2496e-01
4.4000e+01 9.0720e+01 4.0000e-02 2.4903e+00 1.9596e-01
4.5000e+01 9.0960e+01 3.6000e-01 2.3406e+00 5.5714e-01
4.6000e+01 9.0400e+01 2.0000e-01 2.1909e+00 4.8990e-01
4.7000e+01 9.1760e+01 1.2000e-01 2.8324e+00 3.2496e-01
4.8000e+01 9.2360e+01 3.2000e-01 3.2234e+00 5.4553e-01
4.9000e+01 9.0760e+01 2.8000e-01 3.5132e+00 4.4900e-01
5.0000e+01 9.2160e+01 1.6000e-01 3.4834e+00 3.6661e-01
