Time (ms),ACS,ACO,std_ACO
0.0,1.0,1.0,0.0
1.0,2.083600526170277,4.139333333333333,0.8377865015755638
2.0,2.4866591775032822,5.474,1.6346394777510491
3.0,2.6138539818775417,5.734666666666666,2.013079012634902
4.0,2.873381792041524,7.24,2.616384273509277
5.0,3.027724212949388,8.004000000000001,2.665246621901162
6.0,2.928714636367456,7.342666666666666,2.5276738537855534
7.0,3.0651219665512706,8.101999999999999,3.081241885272164
8.0,3.1027245952974094,9.212666666666667,4.370416405281716
9.000000000000002,3.2427058846674974,10.704666666666666,4.608992466424257
10.0,3.1991033153002144,8.458000000000002,3.2366550634876123
11.0,3.2926692911752995,8.622,3.1310868542550665
12.0,3.267557348006562,8.586666666666666,4.4585249180019675
13.000000000000002,3.181630832868774,8.994666666666667,3.9182811424285413
14.0,3.2812682949747587,8.953333333333333,3.378487498538034
15.0,3.184240308869563,9.492666666666667,5.336166081040249
16.0,3.2502763286020615,8.815999999999997,3.372541013670388
17.0,3.3381605278955386,11.556666666666667,5.368413794284739
18.000000000000004,3.298024261942643,9.645333333333333,4.009443075762242
19.0,3.3535399189630364,10.924000000000001,6.228456345230691
20.0,3.3601500998452667,9.376666666666665,2.6195546695319547
21.0,3.2212622039740513,10.333333333333336,5.330924455997811
22.0,3.273116808648767,11.298666666666666,8.105338323187587
23.0,3.3708223256987515,10.402000000000001,5.292676953426624
24.0,3.2633007762034425,9.397333333333332,3.900964780951274
25.0,3.2894444664822817,9.609333333333334,4.310885652752937
26.000000000000004,3.4211978291687597,10.284,4.609575733670557
27.0,3.251113072092869,9.452666666666666,4.367424056453517
28.0,3.1806132702996264,8.61533333333333,3.461084993659262
29.0,3.2022258567348616,10.056000000000001,7.482569196324065
30.0,3.2374494801051643,9.84666666666667,6.248806108192012
31.0,3.3109517933044827,9.876666666666669,2.581257230283121
32.0,3.379513797731353,9.619333333333334,3.346230648887724
33.0,3.300973164159887,10.236,4.82271633925207
34.0,3.317364827151686,10.511999999999999,4.968615993301242
35.0,3.3877770086921934,11.078,4.990325573881261
36.00000000000001,3.28268153019874,9.774666666666667,5.822189584302075
37.0,3.4291045551611536,12.112,7.715991359939865
38.0,3.346643159310838,9.805333333333333,4.524849217868419
39.0,3.2797140234376796,10.339333333333334,5.995494382358213
40.0,3.358922323779281,11.472000000000001,6.527765859090773
41.0,3.284164581528681,8.918666666666667,4.640170782297662
42.0,3.447138980924151,9.905999999999999,4.205823687327952
43.0,3.2487387491026674,8.814666666666666,3.2499275889369192
44.0,3.2975839963773454,9.290666666666667,5.690229598960739
45.0,3.328299560822557,9.152000000000001,3.0905171088347014
46.0,3.4792414805294847,10.390000000000002,5.861385880868489
47.0,3.334517021045307,9.763333333333332,2.8435502066567735
48.0,3.2890136410341704,10.842,5.395413937368992
49.0,3.371349666810017,10.215333333333332,4.7276607323284106
50.0,3.2651831893239653,9.222666666666667,4.807655654150876
