# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.2000e+02 1.2000e+02 0.0000e+00 0.0000e+00
1.0000e+00 1.7600e+01 1.3600e+01 3.3705e+00 3.8575e+00
2.0000e+00 1.4560e+01 7.8000e+00 3.4766e+00 3.1875e+00
3.0000e+00 1.0640e+01 6.6800e+00 2.1518e+00 2.6940e+00
4.0000e+00 9.9600e+00 5.9600e+00 3.1557e+00 1.8216e+00
5.0000e+00 1.1440e+01 5.8000e+00 3.2751e+00 2.7276e+00
6.0000e+00 9.9200e+00 4.8400e+00 2.7845e+00 1.9325e+00
7.0000e+00 9.8800e+00 5.1200e+00 2.6880e+00 1.7960e+00
8.0000e+00 1.0320e+01 5.0400e+00 2.3786e+00 1.6848e+00
9.0000e+00 9.6000e+00 4.4800e+00 1.7436e+00 1.8787e+00
1.0000e+01 1.1440e+01 5.5200e+00 2.9676e+00 2.4839e+00
1.1000e+01 9.8800e+00 5.4000e+00 2.7469e+00 2.3152e+00
1.2000e+01 1.0280e+01 5.2400e+00 2.9869e+00 2.0056e+00
1.3000e+01 9.0000e+00 5.0400e+00 2.5768e+00 2.0490e+00
1.4000e+01 9.2000e+00 5.4800e+00 3.1241e+00 2.1563e+00
1.5000e+01 9.8000e+00 5.6800e+00 2.7129e+00 2.5880e+00
1.6000e+01 9.7200e+00 4.7600e+00 3.0662e+00 1.9855e+00
1.7000e+01 1.0560e+01 5.0800e+00 3.0605e+00 2.7556e+00
1.8000e+01 1.0760e+01 4.9600e+00 2.3542e+00 2.2177e+00
1.9000e+01 9.8400e+00 5.6400e+00 2.9486e+00 1.8736e+00
2.0000e+01 9.6000e+00 5.1200e+00 2.2804e+00 2.0064e+00
2.1000e+01 1.0240e+01 4.4000e+00 3.3260e+00 2.1354e+00
2.2000e+01 1.0200e+01 4.7200e+00 1.9596e+00 1.8659e+00
2.3000e+01 9.6400e+00 5.2400e+00 2.9241e+00 1.9653e+00
2.4000e+01 1.0160e+01 5.4800e+00 3.1582e+00 1.9823e+00
2.5000e+01 9.8800e+00 5.4000e+00 3.2289e+00 2.2450e+00
2.6000e+01 1.0160e+01 5.4000e+00 2.9350e+00 1.9391e+00
2.7000e+01 1.0480e+01 5.8800e+00 3.1764e+00 1.9661e+00
2.8000e+01 1.0320e+01 5.1600e+00 2.4285e+00 2.3096e+00
2.9000e+01 1.0680e+01 5.3600e+00 4.0072e+00 2.1332e+00
3.0000e+01 1.0840e+01 5.5600e+00 3.0552e+00 2.0412e+00
3.1000e+01 1.0520e+01 4.9600e+00 3.1384e+00 1.7772e+00
3.2000e+01 9.6400e+00 5.1600e+00 2.5121e+00 1.8693e+00
3.3000e+01 1.1440e+01 4.6000e+00 2.6845e+00 1.9799e+00
3.4000e+01 8.9600e+00 4.2000e+00 2.6605e+00 2.0000e+00
3.5000e+01 9.4400e+00 5.8000e+00 2.6394e+00 2.5923e+00
3.6000e+01 9.3200e+00 5.7200e+00 3.0557e+00 2.8778e+00
3.7000e+01 9.4000e+00 6.0400e+00 2.8284e+00 1.9075e+00
3.8000e+01 8.8000e+00 4.9200e+00 2.9394e+00 1.8313e+00
3.9000e+01 1.1240e+01 5.4000e+00 2.9837e+00 1.4697e+00
4.0000e+01 9.0000e+00 5.0000e+00 2.7568e+00 2.7276e+00
4.1000e+01 1.0320e+01 4.8800e+00 1.9944e+00 1.8181e+00
4.2000e+01 1.0720e+01 5.1600e+00 2.6156e+00 2.1294e+00
4.3000e+01 1.0440e+01 5.4000e+00 3.4185e+00 2.0785e+00
4.4000e+01 9.8000e+00 4.8000e+00 2.9120e+00 2.0199e+00
4.5000e+01 9.8400e+00 5.0400e+00 2.6785e+00 2.2888e+00
4.6000e+01 1.0840e+01 4.8800e+00 3.0289e+00 1.3948e+00
4.7000e+01 1.0960e+01 5.4400e+00 2.6755e+00 2.6695e+00
4.8000e+01 9.8800e+00 4.6400e+00 3.0636e+00 1.9976e+00
4.9000e+01 1.0200e+01 4.7600e+00 2.9257e+00 1.7036e+00
5.0000e+01 1.0280e+01 5.6800e+00 3.3528e+00 2.2929e+00
