Time (ms),ACS,ACO,std_ACO
0.0,1.0,1.0,0.0
1.0,1.2915866631640798,1.7615999999999996,0.17233847832423
2.0,1.409162209968245,2.0997333333333335,0.34697668189343467
3.0,1.43790361226621,2.1519999999999997,0.3700426401856352
4.0,1.4631734621469321,2.218133333333333,0.40880756679233154
5.0,1.4509638307557498,2.2106666666666666,0.39967987189749743
6.0,1.4881868094197688,2.3781333333333334,0.47161385334473227
7.0,1.495057997786966,2.4304,0.452289307609386
8.0,1.4824325717019504,2.4965333333333337,0.5789219713302378
9.000000000000002,1.4913181797336403,2.3941333333333334,0.4802677771595528
10.0,1.477785424934043,2.365333333333334,0.3439069641632749
11.0,1.5227205701409097,2.4805333333333333,0.5010563774001218
12.0,1.5232967430815239,2.5616000000000003,0.6310521161784763
13.000000000000002,1.518650745232966,2.5466666666666664,0.6420411894021197
14.0,1.5068825979729468,2.6341333333333337,0.7968478343517734
15.0,1.5126799726306153,2.4325333333333337,0.5346926676969574
16.0,1.5075152082758834,2.5328,0.5117288170723066
17.0,1.510646328989989,2.4666666666666663,0.5886995083326562
18.000000000000004,1.5414887103995314,2.949866666666667,0.887717913153347
19.0,1.5545885276793803,2.617066666666667,0.5798331714093863
20.0,1.5384436985971117,2.6842666666666664,0.5031275694206303
21.0,1.5170585113542734,2.537066666666666,0.45785230029878515
22.0,1.5695459538702103,2.8869333333333334,0.8666061107049216
23.0,1.5499669974764445,2.6426666666666665,0.6725923315385364
24.0,1.532113995450058,2.5776,0.4625989575815703
25.0,1.527937782827079,2.4741333333333335,0.47268620551999274
26.000000000000004,1.5265481242461596,2.5221333333333336,0.6121458649701066
27.0,1.5582675238955828,2.6693333333333333,0.5381119255735227
28.0,1.5322307800850923,2.5637333333333334,0.3643006328722352
29.0,1.5288970564415845,2.566933333333333,0.6816358884657148
30.0,1.5167166172047675,2.457066666666667,0.4181061215635199
31.0,1.4960350906264082,2.3567999999999993,0.3857235394539578
32.0,1.5200439758277753,2.703466666666667,0.7873242900976558
33.0,1.5506879021587838,2.706666666666666,0.5802313714755902
34.0,1.521461859236724,2.6426666666666665,0.8631765623427097
35.0,1.5453951007578361,2.8879999999999995,1.3144908604559493
36.00000000000001,1.5508668566530852,2.6704000000000003,0.4022252768453684
37.0,1.5494663502972568,2.703466666666667,0.5652991184614861
38.0,1.5680894923923734,2.821866666666667,0.7732678592972956
39.0,1.5802049771647941,2.6554666666666664,0.517301442316008
40.0,1.542506567852588,2.537066666666667,0.381464219961861
41.0,1.5276969459918044,2.5861333333333336,0.5809721201954914
42.0,1.5578572587372554,2.8005333333333335,0.7823518276467578
43.0,1.533682859982563,2.7258666666666658,0.8466578897182864
44.0,1.5375939160931142,2.4869333333333334,0.5028787527824177
45.0,1.5587631239333928,2.746133333333334,0.6085667533913872
46.0,1.563965079286292,2.6917333333333335,0.6499265736305225
47.0,1.551139529980561,2.7653333333333334,0.6594812776383842
48.0,1.5019333719218302,2.6245333333333334,0.7987873475879965
49.0,1.5583880464992959,2.642666666666667,0.5173058411939047
50.0,1.5539075823602093,2.578666666666667,0.5778734963448122
