Cluster size,frequency,foTM
1,0.7672660400490396,0.5006666666666667
2,0.08786268900694728,0.11466666666666667
3,0.07907642010625256,0.15480000000000002
4,0.030854107069881488,0.08053333333333333
5,0.012872905598692277,0.041999999999999996
6,0.008173273395995096,0.032
7,0.005108295872496935,0.023333333333333334
8,0.004086636697997548,0.021333333333333336
9,0.0022476501838986514,0.013199999999999998
10,0.0014303228442991418,0.009333333333333332
11,0.0002043318348998774,0.0014666666666666667
12,0.0004086636697997548,0.0032
13,0.0004086636697997548,0.0034666666666666665
