Cluster size,frequency,foTM
1,0.4469868599909379,0.10117948717948717
2,0.21635704576347983,0.09794871794871794
3,0.08608971454463073,0.05846153846153846
4,0.060262800181241506,0.05456410256410256
5,0.035342093339374714,0.04
6,0.02401449932034436,0.032615384615384616
7,0.018803806071590393,0.029794871794871797
8,0.01200724966017218,0.021743589743589743
9,0.010874490258269144,0.022153846153846152
10,0.009968282736746714,0.022564102564102566
11,0.007023108291798822,0.017487179487179486
12,0.0074762120525600365,0.020307692307692308
13,0.003851381966470322,0.011333333333333332
14,0.002718622564567286,0.008615384615384615
15,0.0024920706841866785,0.008461538461538461
16,0.002718622564567286,0.009846153846153845
17,0.0031717263253285004,0.012205128205128205
18,0.0033982782057091075,0.013846153846153847
19,0.0020389669234254643,0.008769230769230769
20,0.0022655188038060714,0.010256410256410256
21,0.0015858631626642502,0.007538461538461538
22,0.0022655188038060714,0.011282051282051281
23,0.001359311282283643,0.007076923076923078
24,0.0018124150430448573,0.009846153846153846
25,0.0029451744449478933,0.016666666666666666
26,0.0024920706841866785,0.014666666666666666
27,0.00045310376076121433,0.002769230769230769
28,0.0020389669234254643,0.012923076923076924
29,0.0022655188038060714,0.014871794871794873
30,0.0011327594019030357,0.007692307692307693
31,0.001359311282283643,0.009538461538461537
32,0.00045310376076121433,0.003282051282051282
33,0.0006796556411418215,0.005076923076923077
34,0.00045310376076121433,0.0034871794871794873
36,0.00045310376076121433,0.0036923076923076922
37,0.0011327594019030357,0.009487179487179486
38,0.0006796556411418215,0.005846153846153846
40,0.0009062075215224287,0.008205128205128205
41,0.00045310376076121433,0.004205128205128205
42,0.00045310376076121433,0.0043076923076923075
43,0.0009062075215224287,0.00882051282051282
44,0.0011327594019030357,0.011282051282051281
45,0.00045310376076121433,0.004615384615384616
46,0.0011327594019030357,0.011794871794871795
47,0.00022655188038060717,0.0024102564102564104
48,0.0009062075215224287,0.009846153846153846
49,0.00045310376076121433,0.005025641025641026
51,0.00022655188038060717,0.0026153846153846153
52,0.0006796556411418215,0.008
54,0.00045310376076121433,0.005538461538461538
55,0.00045310376076121433,0.0056410256410256415
56,0.00045310376076121433,0.005743589743589744
57,0.00045310376076121433,0.005846153846153846
58,0.00045310376076121433,0.005948717948717949
59,0.00022655188038060717,0.0030256410256410257
60,0.0006796556411418215,0.00923076923076923
61,0.00022655188038060717,0.003128205128205128
62,0.00022655188038060717,0.0031794871794871794
63,0.0006796556411418215,0.009692307692307691
64,0.00022655188038060717,0.003282051282051282
65,0.00045310376076121433,0.006666666666666667
66,0.00022655188038060717,0.003384615384615385
68,0.00022655188038060717,0.0034871794871794873
70,0.00045310376076121433,0.0071794871794871795
71,0.00022655188038060717,0.003641025641025641
72,0.0006796556411418215,0.011076923076923076
73,0.0006796556411418215,0.01123076923076923
77,0.00022655188038060717,0.003948717948717949
78,0.0006796556411418215,0.012
79,0.00045310376076121433,0.008102564102564103
82,0.0006796556411418215,0.012615384615384615
97,0.00022655188038060717,0.0049743589743589745
98,0.00022655188038060717,0.005025641025641026
109,0.00022655188038060717,0.005589743589743589
114,0.00022655188038060717,0.005846153846153846
116,0.00022655188038060717,0.005948717948717949
