# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.5000e+01 3.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 7.7200e+00 2.1640e+01 1.9291e+00 2.2782e+00
2.0000e+00 6.2000e+00 1.9640e+01 1.8974e+00 2.4146e+00
3.0000e+00 5.2000e+00 1.8040e+01 1.3856e+00 2.1068e+00
4.0000e+00 4.5600e+00 1.7600e+01 1.6020e+00 2.7129e+00
5.0000e+00 4.0000e+00 1.5800e+01 1.6492e+00 2.1541e+00
6.0000e+00 3.8000e+00 1.6280e+01 1.2649e+00 2.1075e+00
7.0000e+00 3.4800e+00 1.6000e+01 1.2687e+00 1.5748e+00
8.0000e+00 3.6000e+00 1.5800e+01 1.4697e+00 2.0976e+00
9.0000e+00 3.5600e+00 1.5600e+01 1.6752e+00 2.1166e+00
1.0000e+01 3.7200e+00 1.5320e+01 1.2812e+00 1.9333e+00
1.1000e+01 2.8800e+00 1.5120e+01 1.2106e+00 1.6810e+00
1.2000e+01 3.2400e+00 1.4520e+01 9.9116e-01 2.3172e+00
1.3000e+01 3.4400e+00 1.5240e+01 1.2355e+00 1.6317e+00
1.4000e+01 3.2400e+00 1.5160e+01 1.4500e+00 2.7229e+00
1.5000e+01 3.5200e+00 1.5480e+01 1.7233e+00 2.4351e+00
1.6000e+01 3.1600e+00 1.4800e+01 1.7130e+00 2.0785e+00
1.7000e+01 3.2800e+00 1.4960e+01 1.3717e+00 1.6848e+00
1.8000e+01 3.2400e+00 1.5080e+01 1.4500e+00 1.7186e+00
1.9000e+01 3.5200e+00 1.5200e+01 1.4730e+00 2.3833e+00
2.0000e+01 3.2400e+00 1.4520e+01 1.3351e+00 2.4186e+00
2.1000e+01 3.3200e+00 1.4800e+01 1.3775e+00 2.8844e+00
2.2000e+01 3.2800e+00 1.4720e+01 1.8225e+00 2.2004e+00
2.3000e+01 3.3600e+00 1.4480e+01 1.3822e+00 1.6999e+00
2.4000e+01 3.0800e+00 1.5000e+01 1.0925e+00 2.2978e+00
2.5000e+01 3.5600e+00 1.4960e+01 1.6752e+00 1.9694e+00
2.6000e+01 3.4000e+00 1.4640e+01 1.0583e+00 2.2782e+00
2.7000e+01 3.5200e+00 1.5120e+01 1.5778e+00 2.0262e+00
2.8000e+01 2.9600e+00 1.4320e+01 1.0763e+00 2.5412e+00
2.9000e+01 3.1600e+00 1.5080e+01 1.3764e+00 2.4967e+00
3.0000e+01 3.0800e+00 1.4320e+01 1.2624e+00 2.0731e+00
3.1000e+01 2.7200e+00 1.4320e+01 1.4838e+00 2.0731e+00
3.2000e+01 3.0000e+00 1.4360e+01 2.0591e+00 2.8267e+00
3.3000e+01 2.6000e+00 1.4280e+01 1.6492e+00 2.2719e+00
3.4000e+01 3.4800e+00 1.5240e+01 1.5263e+00 2.5184e+00
3.5000e+01 3.8400e+00 1.5440e+01 1.3470e+00 2.7434e+00
3.6000e+01 3.4000e+00 1.5160e+01 1.7205e+00 2.8239e+00
3.7000e+01 3.5200e+00 1.5440e+01 1.4730e+00 1.8128e+00
3.8000e+01 3.4000e+00 1.5520e+01 1.5748e+00 2.3172e+00
3.9000e+01 3.2400e+00 1.4880e+01 1.6560e+00 2.4871e+00
4.0000e+01 3.4000e+00 1.4640e+01 1.3565e+00 2.1887e+00
4.1000e+01 3.2800e+00 1.4200e+01 1.3717e+00 2.5140e+00
4.2000e+01 3.6400e+00 1.4440e+01 1.4664e+00 2.8437e+00
4.3000e+01 3.3600e+00 1.4680e+01 1.1960e+00 2.1302e+00
4.4000e+01 3.0800e+00 1.4840e+01 1.1285e+00 1.9936e+00
4.5000e+01 3.4400e+00 1.4880e+01 1.4165e+00 2.1600e+00
4.6000e+01 3.1200e+00 1.4800e+01 1.7509e+00 2.4166e+00
4.7000e+01 3.5600e+00 1.5520e+01 1.3588e+00 1.8573e+00
4.8000e+01 3.2000e+00 1.5240e+01 1.3856e+00 2.2677e+00
4.9000e+01 3.1600e+00 1.5200e+01 1.2862e+00 2.0976e+00
5.0000e+01 2.9200e+00 1.4360e+01 1.2937e+00 2.5279e+00
