# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 3.0000e+01 1.2000e+02 0.0000e+00 0.0000e+00
1.0000e+00 3.9600e+00 7.1480e+01 1.5615e+00 6.0274e+00
2.0000e+00 2.6000e+00 6.3840e+01 1.5232e+00 4.4603e+00
3.0000e+00 1.2800e+00 6.0680e+01 9.6000e-01 5.1747e+00
4.0000e+00 1.2800e+00 5.9480e+01 1.0400e+00 5.2621e+00
5.0000e+00 1.2400e+00 5.8080e+01 1.1412e+00 4.2701e+00
6.0000e+00 1.1600e+00 5.8280e+01 1.5667e+00 5.4001e+00
7.0000e+00 1.0800e+00 5.7840e+01 1.0167e+00 5.6475e+00
8.0000e+00 1.3200e+00 5.7400e+01 1.0852e+00 3.8158e+00
9.0000e+00 1.1200e+00 5.7000e+01 1.3363e+00 5.2688e+00
1.0000e+01 1.0800e+00 5.6760e+01 1.0167e+00 4.5544e+00
1.1000e+01 1.4800e+00 5.6840e+01 8.5417e-01 4.9532e+00
1.2000e+01 1.4800e+00 5.7480e+01 1.0245e+00 3.8483e+00
1.3000e+01 1.0400e+00 5.6760e+01 9.5833e-01 4.9176e+00
1.4000e+01 1.2800e+00 5.7000e+01 1.1496e+00 4.5607e+00
1.5000e+01 1.1600e+00 5.5840e+01 1.1552e+00 3.4488e+00
1.6000e+01 1.0400e+00 5.7720e+01 6.6212e-01 4.4499e+00
1.7000e+01 1.0400e+00 5.6720e+01 9.1564e-01 3.5159e+00
1.8000e+01 8.4000e-01 5.5080e+01 7.3103e-01 5.4179e+00
1.9000e+01 6.8000e-01 5.7080e+01 6.1449e-01 4.6037e+00
2.0000e+01 8.4000e-01 5.6560e+01 7.8384e-01 5.2083e+00
2.1000e+01 1.2000e+00 5.7960e+01 7.4833e-01 4.5297e+00
2.2000e+01 9.2000e-01 5.7360e+01 8.4475e-01 5.0587e+00
2.3000e+01 1.1600e+00 5.7040e+01 7.8384e-01 4.5649e+00
2.4000e+01 9.2000e-01 5.8000e+01 7.9599e-01 5.1769e+00
2.5000e+01 1.0000e+00 5.7160e+01 8.9443e-01 4.1249e+00
2.6000e+01 1.1600e+00 5.7240e+01 1.2225e+00 4.1596e+00
2.7000e+01 1.1200e+00 5.6320e+01 1.0323e+00 4.4517e+00
2.8000e+01 6.8000e-01 5.6400e+01 7.8588e-01 3.1369e+00
2.9000e+01 1.0400e+00 5.7160e+01 7.7356e-01 3.8124e+00
3.0000e+01 1.1200e+00 5.7040e+01 1.1071e+00 3.8417e+00
3.1000e+01 8.4000e-01 5.6480e+01 8.8000e-01 3.8379e+00
3.2000e+01 1.0000e+00 5.5400e+01 8.4853e-01 3.6000e+00
3.3000e+01 9.6000e-01 5.5040e+01 8.7086e-01 4.8206e+00
3.4000e+01 1.0000e+00 5.6560e+01 8.0000e-01 5.7902e+00
3.5000e+01 9.6000e-01 5.6840e+01 9.5833e-01 3.1835e+00
3.6000e+01 1.2000e+00 5.6960e+01 1.3856e+00 5.4294e+00
3.7000e+01 7.2000e-01 5.5600e+01 7.2222e-01 5.2839e+00
3.8000e+01 9.6000e-01 5.7800e+01 1.0763e+00 4.5957e+00
3.9000e+01 1.0800e+00 5.6520e+01 1.0925e+00 4.9970e+00
4.0000e+01 1.4800e+00 5.7720e+01 1.2040e+00 4.9761e+00
4.1000e+01 1.0000e+00 5.6280e+01 1.0954e+00 4.2944e+00
4.2000e+01 1.2000e+00 5.7360e+01 8.9443e-01 4.8405e+00
4.3000e+01 8.0000e-01 5.5640e+01 1.0583e+00 3.9988e+00
4.4000e+01 1.4400e+00 5.7600e+01 1.1342e+00 4.7244e+00
4.5000e+01 1.2000e+00 5.6840e+01 1.2961e+00 5.4309e+00
4.6000e+01 7.2000e-01 5.6920e+01 9.6000e-01 3.6543e+00
4.7000e+01 7.2000e-01 5.7280e+01 7.2222e-01 4.8043e+00
4.8000e+01 9.6000e-01 5.7680e+01 7.7356e-01 4.5758e+00
4.9000e+01 6.4000e-01 5.5760e+01 8.4285e-01 4.1307e+00
5.0000e+01 7.6000e-01 5.6200e+01 5.8515e-01 3.6111e+00
