# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 7.5000e+01 1.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 6.0680e+01 3.4400e+00 3.0688e+00 1.9815e+00
2.0000e+00 5.8200e+01 2.2400e+00 2.4000e+00 1.5305e+00
3.0000e+00 5.7880e+01 1.9200e+00 2.3379e+00 1.4675e+00
4.0000e+00 5.7520e+01 1.4800e+00 2.2471e+00 1.0245e+00
5.0000e+00 5.7000e+01 1.5600e+00 2.6683e+00 9.4149e-01
6.0000e+00 5.7120e+01 1.6000e+00 3.1154e+00 1.6248e+00
7.0000e+00 5.6920e+01 1.4800e+00 2.2789e+00 8.9978e-01
8.0000e+00 5.7400e+01 1.8400e+00 2.6382e+00 1.2862e+00
9.0000e+00 5.7360e+01 1.6400e+00 2.3474e+00 1.2611e+00
1.0000e+01 5.7800e+01 1.6400e+00 2.3833e+00 1.4935e+00
1.1000e+01 5.7720e+01 1.4400e+00 2.4416e+00 1.3291e+00
1.2000e+01 5.7720e+01 1.6000e+00 2.2895e+00 1.3266e+00
1.3000e+01 5.6840e+01 1.4000e+00 2.7522e+00 1.3565e+00
1.4000e+01 5.6080e+01 9.6000e-01 2.3138e+00 9.1564e-01
1.5000e+01 5.7160e+01 1.5600e+00 2.0529e+00 1.1689e+00
1.6000e+01 5.6880e+01 1.7600e+00 2.6731e+00 1.3647e+00
1.7000e+01 5.7600e+01 1.5200e+00 2.1726e+00 8.9978e-01
1.8000e+01 5.6840e+01 1.4000e+00 2.2393e+00 1.0198e+00
1.9000e+01 5.6960e+01 1.6000e+00 2.6303e+00 1.2329e+00
2.0000e+01 5.6760e+01 1.4800e+00 2.3712e+00 8.9978e-01
2.1000e+01 5.6040e+01 1.4400e+00 3.0657e+00 1.4988e+00
2.2000e+01 5.6840e+01 1.5200e+00 1.8906e+00 1.1703e+00
2.3000e+01 5.7280e+01 1.5200e+00 1.9702e+00 1.1703e+00
2.4000e+01 5.5960e+01 1.1200e+00 2.0490e+00 1.2106e+00
2.5000e+01 5.5680e+01 1.3600e+00 2.3103e+00 1.0538e+00
2.6000e+01 5.6360e+01 1.4400e+00 2.3131e+00 9.4149e-01
2.7000e+01 5.6280e+01 1.2800e+00 2.1264e+00 7.7563e-01
2.8000e+01 5.6280e+01 1.3600e+00 2.9600e+00 1.1960e+00
2.9000e+01 5.7200e+01 1.6000e+00 2.0199e+00 1.1662e+00
3.0000e+01 5.7040e+01 1.4000e+00 2.5374e+00 1.0583e+00
3.1000e+01 5.7600e+01 1.4000e+00 2.3152e+00 1.2649e+00
3.2000e+01 5.6800e+01 1.6400e+00 2.7276e+00 1.0911e+00
3.3000e+01 5.7200e+01 1.5200e+00 2.3324e+00 1.2368e+00
3.4000e+01 5.5800e+01 1.1200e+00 2.1909e+00 1.0323e+00
3.5000e+01 5.6680e+01 1.3600e+00 1.9125e+00 1.0151e+00
3.6000e+01 5.7680e+01 1.2800e+00 2.0923e+00 9.1739e-01
3.7000e+01 5.8040e+01 1.7200e+00 2.6755e+00 9.1739e-01
3.8000e+01 5.7320e+01 1.2400e+00 1.9125e+00 1.0688e+00
3.9000e+01 5.6560e+01 1.2400e+00 2.9131e+00 8.6163e-01
4.0000e+01 5.7080e+01 1.5600e+00 2.4645e+00 1.2674e+00
4.1000e+01 5.6800e+01 1.3200e+00 1.8330e+00 9.6830e-01
4.2000e+01 5.6480e+01 1.7200e+00 3.0347e+00 1.1143e+00
4.3000e+01 5.7120e+01 1.4400e+00 2.2507e+00 1.0613e+00
4.4000e+01 5.7280e+01 1.8400e+00 3.1688e+00 1.6169e+00
4.5000e+01 5.6920e+01 1.4400e+00 2.7118e+00 6.9742e-01
4.6000e+01 5.7280e+01 1.3600e+00 2.2895e+00 1.1621e+00
4.7000e+01 5.6520e+01 1.3600e+00 2.5475e+00 1.1621e+00
4.8000e+01 5.7400e+01 1.7200e+00 2.6683e+00 1.0778e+00
4.9000e+01 5.7760e+01 1.4400e+00 2.2500e+00 1.2355e+00
5.0000e+01 5.7080e+01 1.2400e+00 3.1102e+00 1.1056e+00
