# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 6.0000e+01 4.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 2.5960e+01 1.3280e+01 2.9186e+00 3.1562e+00
2.0000e+00 2.1240e+01 8.8000e+00 3.4558e+00 2.1909e+00
3.0000e+00 1.9320e+01 7.3200e+00 2.8103e+00 2.1113e+00
4.0000e+00 1.8840e+01 5.8800e+00 3.4604e+00 2.1414e+00
5.0000e+00 1.7720e+01 5.7600e+00 3.9650e+00 1.9033e+00
6.0000e+00 1.7440e+01 5.3200e+00 3.0342e+00 2.0143e+00
7.0000e+00 1.7160e+01 5.0400e+00 3.0024e+00 1.9896e+00
8.0000e+00 1.6840e+01 5.4000e+00 2.7082e+00 2.0591e+00
9.0000e+00 1.7560e+01 4.7200e+00 2.7434e+00 1.5880e+00
1.0000e+01 1.6840e+01 5.2400e+00 2.6934e+00 1.7270e+00
1.1000e+01 1.7360e+01 5.4000e+00 2.3131e+00 1.8547e+00
1.2000e+01 1.7920e+01 5.9200e+00 2.7989e+00 2.1526e+00
1.3000e+01 1.7440e+01 5.4800e+00 2.9405e+00 2.4514e+00
1.4000e+01 1.6440e+01 5.4000e+00 3.2629e+00 1.6971e+00
1.5000e+01 1.5720e+01 4.2000e+00 3.1562e+00 1.7889e+00
1.6000e+01 1.7120e+01 5.6000e+00 3.2658e+00 2.3664e+00
1.7000e+01 1.7160e+01 5.0400e+00 2.4929e+00 2.0877e+00
1.8000e+01 1.6960e+01 5.2400e+00 2.9323e+00 2.3880e+00
1.9000e+01 1.6480e+01 5.4000e+00 2.9137e+00 1.8762e+00
2.0000e+01 1.6560e+01 5.0400e+00 2.6545e+00 1.9075e+00
2.1000e+01 1.7720e+01 5.1200e+00 2.8074e+00 1.7509e+00
2.2000e+01 1.6920e+01 5.2000e+00 3.0714e+00 2.1166e+00
2.3000e+01 1.7920e+01 5.4000e+00 2.7845e+00 2.6683e+00
2.4000e+01 1.7480e+01 4.6000e+00 2.6701e+00 1.9391e+00
2.5000e+01 1.7560e+01 4.4800e+00 2.2642e+00 2.2471e+00
2.6000e+01 1.6600e+01 4.7600e+00 2.8000e+00 1.3647e+00
2.7000e+01 1.5960e+01 4.5200e+00 2.6303e+00 2.1748e+00
2.8000e+01 1.6800e+01 5.2000e+00 3.6222e+00 1.9799e+00
2.9000e+01 1.6000e+01 4.5600e+00 3.3586e+00 2.0607e+00
3.0000e+01 1.6200e+01 4.6800e+00 3.1749e+00 1.7826e+00
3.1000e+01 1.5840e+01 4.7600e+00 2.9214e+00 2.1777e+00
3.2000e+01 1.6240e+01 4.8000e+00 3.2653e+00 1.7436e+00
3.3000e+01 1.5960e+01 4.1200e+00 2.7926e+00 1.9041e+00
3.4000e+01 1.5400e+01 4.0000e+00 3.2249e+00 1.4697e+00
3.5000e+01 1.5440e+01 4.6400e+00 3.7744e+00 2.3131e+00
3.6000e+01 1.6200e+01 4.7200e+00 2.7713e+00 2.2719e+00
3.7000e+01 1.6400e+01 4.8400e+00 3.0067e+00 2.3269e+00
3.8000e+01 1.7120e+01 4.5200e+00 3.3265e+00 2.2649e+00
3.9000e+01 1.5880e+01 4.6800e+00 3.3265e+00 2.2578e+00
4.0000e+01 1.5680e+01 4.6800e+00 2.3276e+00 1.3775e+00
4.1000e+01 1.5320e+01 4.5200e+00 2.6034e+00 2.0808e+00
4.2000e+01 1.6280e+01 4.4800e+00 2.4580e+00 1.7915e+00
4.3000e+01 1.6520e+01 4.6400e+00 2.5317e+00 1.5970e+00
4.4000e+01 1.6400e+01 4.3600e+00 2.5923e+00 2.0568e+00
4.5000e+01 1.7080e+01 5.2400e+00 2.3651e+00 1.9242e+00
4.6000e+01 1.6760e+01 4.5600e+00 2.7023e+00 1.4719e+00
4.7000e+01 1.6640e+01 4.3600e+00 3.3452e+00 2.0373e+00
4.8000e+01 1.6440e+01 4.1600e+00 2.8437e+00 1.6895e+00
4.9000e+01 1.6520e+01 4.8400e+00 2.5317e+00 1.8260e+00
5.0000e+01 1.6240e+01 4.8000e+00 2.6424e+00 1.6971e+00
