Cluster size,frequency,foTM
1,0.773247140726007,0.4146666666666667
2,0.04512680258577822,0.048400000000000006
3,0.06924415713575335,0.1114
4,0.03816509199403282,0.08186666666666667
5,0.01964196916956738,0.05266666666666667
6,0.013674788662357036,0.044000000000000004
7,0.010815514669318746,0.0406
8,0.006713078070611636,0.028800000000000003
9,0.004972650422675286,0.023999999999999997
10,0.002610641471904525,0.014
11,0.001989060169070114,0.011733333333333333
12,0.00174042764793635,0.0112
13,0.0013674788662357037,0.009533333333333333
14,0.0012431626056688214,0.009333333333333332
15,0.0021133764296369967,0.017
16,0.0014917951268025858,0.0128
17,0.0007458975634012929,0.0068000000000000005
18,0.0004972650422675286,0.0048
19,0.0004972650422675286,0.005066666666666666
20,0.0011188463451019394,0.012
21,0.0004972650422675286,0.0056
22,0.0002486325211337643,0.0029333333333333334
23,0.0004972650422675286,0.0061333333333333335
24,0.00037294878170064644,0.0048000000000000004
25,0.0002486325211337643,0.0033333333333333335
26,0.00012431626056688214,0.0017333333333333333
27,0.0006215813028344107,0.009
28,0.0002486325211337643,0.0037333333333333333
31,0.00012431626056688214,0.0020666666666666667
