# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 4.5000e+01 6.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 1.4440e+01 2.3360e+01 2.8717e+00 3.2110e+00
2.0000e+00 1.0720e+01 1.8480e+01 2.8498e+00 3.8170e+00
3.0000e+00 8.6000e+00 1.5120e+01 1.9391e+00 2.9708e+00
4.0000e+00 8.1600e+00 1.4760e+01 2.3440e+00 3.6252e+00
5.0000e+00 7.8000e+00 1.4120e+01 1.8330e+00 3.2658e+00
6.0000e+00 7.1600e+00 1.4120e+01 2.3947e+00 3.3861e+00
7.0000e+00 7.4000e+00 1.3640e+01 2.0000e+00 2.9378e+00
8.0000e+00 6.3200e+00 1.3160e+01 1.8702e+00 2.7954e+00
9.0000e+00 6.6400e+00 1.3000e+01 1.8521e+00 3.0984e+00
1.0000e+01 6.0800e+00 1.2160e+01 1.7871e+00 3.3548e+00
1.1000e+01 6.6000e+00 1.2120e+01 1.8330e+00 2.9164e+00
1.2000e+01 5.8800e+00 1.2120e+01 2.1037e+00 2.9027e+00
1.3000e+01 6.1600e+00 1.2720e+01 2.6934e+00 2.7498e+00
1.4000e+01 6.4800e+00 1.2760e+01 1.6278e+00 3.2897e+00
1.5000e+01 6.1200e+00 1.2520e+01 1.2432e+00 2.4514e+00
1.6000e+01 6.4400e+00 1.2040e+01 1.9200e+00 2.8772e+00
1.7000e+01 6.1200e+00 1.1640e+01 2.4547e+00 2.5750e+00
1.8000e+01 5.5200e+00 1.1800e+01 2.2112e+00 3.0594e+00
1.9000e+01 5.6800e+00 1.1640e+01 1.9944e+00 2.5279e+00
2.0000e+01 5.4800e+00 1.0960e+01 1.7915e+00 2.5374e+00
2.1000e+01 5.9600e+00 1.1840e+01 2.1996e+00 2.2214e+00
2.2000e+01 6.4400e+00 1.2080e+01 2.2642e+00 2.7845e+00
2.3000e+01 6.0000e+00 1.1960e+01 2.1166e+00 2.4245e+00
2.4000e+01 5.8800e+00 1.2280e+01 2.4710e+00 3.2560e+00
2.5000e+01 5.8400e+00 1.1560e+01 1.7130e+00 2.7434e+00
2.6000e+01 5.4000e+00 1.2960e+01 2.0976e+00 2.7493e+00
2.7000e+01 6.1600e+00 1.2000e+01 1.7591e+00 2.9665e+00
2.8000e+01 6.6000e+00 1.1960e+01 1.7436e+00 2.9186e+00
2.9000e+01 6.4400e+00 1.2480e+01 1.8348e+00 2.8160e+00
3.0000e+01 6.5600e+00 1.3160e+01 2.1740e+00 2.5562e+00
3.1000e+01 5.9200e+00 1.1880e+01 1.5211e+00 2.5818e+00
3.2000e+01 6.1200e+00 1.2280e+01 1.9457e+00 3.0400e+00
3.3000e+01 5.5600e+00 1.2400e+01 2.4508e+00 2.8844e+00
3.4000e+01 6.2000e+00 1.2400e+01 2.2271e+00 2.5140e+00
3.5000e+01 6.0000e+00 1.2400e+01 2.0785e+00 2.7713e+00
3.6000e+01 5.8000e+00 1.2840e+01 1.9391e+00 2.6181e+00
3.7000e+01 6.2000e+00 1.3640e+01 1.8111e+00 2.1703e+00
3.8000e+01 6.6800e+00 1.3080e+01 1.7371e+00 3.0321e+00
3.9000e+01 6.2400e+00 1.3560e+01 2.2321e+00 3.0735e+00
4.0000e+01 5.9600e+00 1.2680e+01 1.6366e+00 2.7088e+00
4.1000e+01 6.1200e+00 1.3320e+01 2.4053e+00 2.2929e+00
4.2000e+01 5.8400e+00 1.2880e+01 2.0915e+00 2.3207e+00
4.3000e+01 6.4800e+00 1.3200e+01 2.2293e+00 2.6533e+00
4.4000e+01 5.6400e+00 1.1560e+01 1.7862e+00 3.0735e+00
4.5000e+01 5.3200e+00 1.2200e+01 2.1489e+00 2.4000e+00
4.6000e+01 5.8800e+00 1.2720e+01 2.4384e+00 2.8216e+00
4.7000e+01 5.0000e+00 1.2320e+01 2.2271e+00 2.1674e+00
4.8000e+01 6.0400e+00 1.3080e+01 2.1068e+00 3.8044e+00
4.9000e+01 6.2400e+00 1.1800e+01 2.5184e+00 2.5768e+00
5.0000e+01 5.3200e+00 1.2320e+01 2.5569e+00 2.2754e+00
