# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 9.0000e+01 1.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 7.0320e+01 2.0000e+00 2.9492e+00 1.3266e+00
2.0000e+00 6.6920e+01 1.0000e+00 2.5756e+00 8.9443e-01
3.0000e+00 6.6720e+01 9.2000e-01 2.4252e+00 8.4475e-01
4.0000e+00 6.6080e+01 8.4000e-01 2.9923e+00 9.2434e-01
5.0000e+00 6.5680e+01 6.4000e-01 1.8915e+00 6.2482e-01
6.0000e+00 6.6440e+01 6.8000e-01 3.7103e+00 7.3321e-01
7.0000e+00 6.5160e+01 7.6000e-01 3.6952e+00 8.1388e-01
8.0000e+00 6.5320e+01 5.2000e-01 2.5880e+00 6.4000e-01
9.0000e+00 6.4520e+01 6.0000e-01 3.1638e+00 7.4833e-01
1.0000e+01 6.4760e+01 2.4000e-01 3.5920e+00 4.2708e-01
1.1000e+01 6.5440e+01 3.2000e-01 2.0215e+00 6.1449e-01
1.2000e+01 6.4840e+01 6.4000e-01 2.6635e+00 5.5714e-01
1.3000e+01 6.3960e+01 2.4000e-01 2.5687e+00 5.1225e-01
1.4000e+01 6.4960e+01 8.0000e-01 3.5155e+00 9.3808e-01
1.5000e+01 6.4400e+01 4.8000e-01 2.1166e+00 6.4000e-01
1.6000e+01 6.5720e+01 5.2000e-01 2.0692e+00 5.7411e-01
1.7000e+01 6.5440e+01 5.2000e-01 3.2995e+00 8.9978e-01
1.8000e+01 6.5240e+01 3.6000e-01 3.0631e+00 6.8586e-01
1.9000e+01 6.5120e+01 5.2000e-01 3.0505e+00 7.5472e-01
2.0000e+01 6.6000e+01 5.2000e-01 2.7568e+00 6.9971e-01
2.1000e+01 6.5200e+01 7.2000e-01 3.0332e+00 7.2222e-01
2.2000e+01 6.5560e+01 6.4000e-01 2.6545e+00 8.8904e-01
2.3000e+01 6.4960e+01 6.0000e-01 2.7782e+00 8.4853e-01
2.4000e+01 6.4360e+01 3.6000e-01 2.7840e+00 5.5714e-01
2.5000e+01 6.4800e+01 2.8000e-01 3.6000e+00 4.4900e-01
2.6000e+01 6.5320e+01 4.0000e-01 2.7235e+00 6.9282e-01
2.7000e+01 6.4520e+01 2.4000e-01 2.7147e+00 4.2708e-01
2.8000e+01 6.4480e+01 4.4000e-01 3.2756e+00 6.3750e-01
2.9000e+01 6.4640e+01 5.2000e-01 2.5904e+00 7.5472e-01
3.0000e+01 6.4560e+01 4.4000e-01 2.9131e+00 6.3750e-01
3.1000e+01 6.6080e+01 8.4000e-01 3.1486e+00 9.2434e-01
3.2000e+01 6.5120e+01 5.6000e-01 2.9164e+00 6.9742e-01
3.3000e+01 6.5360e+01 6.0000e-01 2.3131e+00 6.9282e-01
3.4000e+01 6.5720e+01 6.0000e-01 1.9904e+00 9.7980e-01
3.5000e+01 6.3800e+01 3.2000e-01 2.5456e+00 4.6648e-01
3.6000e+01 6.5280e+01 4.0000e-01 2.7643e+00 7.4833e-01
3.7000e+01 6.4360e+01 3.6000e-01 2.7695e+00 6.2482e-01
3.8000e+01 6.5000e+01 4.4000e-01 2.8983e+00 6.9742e-01
3.9000e+01 6.4600e+01 6.8000e-01 3.0984e+00 6.7646e-01
4.0000e+01 6.5720e+01 7.2000e-01 2.8216e+00 6.6453e-01
4.1000e+01 6.5000e+01 6.4000e-01 4.0792e+00 8.4285e-01
4.2000e+01 6.4120e+01 3.2000e-01 3.2536e+00 6.1449e-01
4.3000e+01 6.5440e+01 6.8000e-01 3.2135e+00 6.1449e-01
4.4000e+01 6.5800e+01 5.6000e-01 2.0976e+00 5.7131e-01
4.5000e+01 6.5320e+01 3.2000e-01 2.5412e+00 5.4553e-01
4.6000e+01 6.5200e+01 3.6000e-01 2.4819e+00 5.5714e-01
4.7000e+01 6.5720e+01 6.8000e-01 2.4087e+00 7.8588e-01
4.8000e+01 6.5480e+01 8.8000e-01 3.2140e+00 1.0323e+00
4.9000e+01 6.5880e+01 6.8000e-01 2.4710e+00 8.8182e-01
5.0000e+01 6.6520e+01 6.0000e-01 2.5631e+00 6.3246e-01
