# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 9.0000e+01 3.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 5.0840e+01 4.0400e+00 4.5929e+00 1.7316e+00
2.0000e+00 4.4640e+01 1.8800e+00 4.4889e+00 1.3659e+00
3.0000e+00 4.3320e+01 1.5600e+00 4.0568e+00 1.1689e+00
4.0000e+00 4.1760e+01 1.3200e+00 3.2284e+00 1.0088e+00
5.0000e+00 4.1360e+01 1.1600e+00 3.3927e+00 1.0072e+00
6.0000e+00 4.0880e+01 1.0000e+00 3.5924e+00 1.0583e+00
7.0000e+00 4.1680e+01 8.4000e-01 2.9082e+00 7.8384e-01
8.0000e+00 4.0640e+01 1.1200e+00 3.4045e+00 1.0323e+00
9.0000e+00 3.9080e+01 6.0000e-01 4.3902e+00 7.4833e-01
1.0000e+01 4.0160e+01 9.6000e-01 2.7082e+00 8.2365e-01
1.1000e+01 3.8800e+01 7.2000e-01 4.1857e+00 7.7563e-01
1.2000e+01 3.9240e+01 7.2000e-01 3.0236e+00 6.0133e-01
1.3000e+01 3.9720e+01 8.0000e-01 3.5499e+00 9.3808e-01
1.4000e+01 4.0080e+01 5.2000e-01 2.2613e+00 5.7411e-01
1.5000e+01 3.9440e+01 6.0000e-01 3.3595e+00 8.0000e-01
1.6000e+01 3.8960e+01 7.6000e-01 3.4811e+00 1.0688e+00
1.7000e+01 3.9120e+01 8.4000e-01 4.1600e+00 8.3331e-01
1.8000e+01 4.0240e+01 1.3200e+00 3.5018e+00 8.8182e-01
1.9000e+01 3.9720e+01 9.6000e-01 3.0003e+00 8.7086e-01
2.0000e+01 3.9440e+01 8.0000e-01 3.4419e+00 6.9282e-01
2.1000e+01 3.9560e+01 6.4000e-01 2.9540e+00 5.5714e-01
2.2000e+01 3.9680e+01 6.8000e-01 3.4839e+00 9.2607e-01
2.3000e+01 4.0760e+01 7.2000e-01 3.9118e+00 7.7563e-01
2.4000e+01 3.9960e+01 8.0000e-01 3.9545e+00 9.7980e-01
2.5000e+01 3.9520e+01 8.8000e-01 3.6999e+00 8.6348e-01
2.6000e+01 4.0680e+01 8.8000e-01 3.5182e+00 8.1584e-01
2.7000e+01 3.8200e+01 6.8000e-01 3.0594e+00 6.7646e-01
2.8000e+01 3.9600e+01 6.8000e-01 3.6986e+00 6.7646e-01
2.9000e+01 3.8320e+01 8.4000e-01 3.9367e+00 8.3331e-01
3.0000e+01 3.8560e+01 6.4000e-01 3.4880e+00 8.4285e-01
3.1000e+01 3.9280e+01 6.4000e-01 3.5835e+00 8.8904e-01
3.2000e+01 3.9640e+01 9.6000e-01 2.5121e+00 9.5833e-01
3.3000e+01 3.9600e+01 9.2000e-01 3.0854e+00 1.3242e+00
3.4000e+01 3.9640e+01 6.4000e-01 2.8828e+00 6.8586e-01
3.5000e+01 3.9600e+01 5.6000e-01 3.4409e+00 6.9742e-01
3.6000e+01 3.9720e+01 6.8000e-01 3.2927e+00 9.2607e-01
3.7000e+01 3.9440e+01 6.8000e-01 3.1123e+00 7.3321e-01
3.8000e+01 4.0400e+01 6.8000e-01 3.5327e+00 6.7646e-01
3.9000e+01 3.8840e+01 7.6000e-01 3.2209e+00 8.6163e-01
4.0000e+01 3.8640e+01 7.6000e-01 3.1353e+00 8.6163e-01
4.1000e+01 3.9720e+01 1.0000e+00 3.1179e+00 7.4833e-01
4.2000e+01 3.8960e+01 6.8000e-01 2.7638e+00 9.2607e-01
4.3000e+01 3.9520e+01 6.4000e-01 4.2059e+00 6.8586e-01
4.4000e+01 3.8560e+01 5.2000e-01 3.2383e+00 8.0598e-01
4.5000e+01 3.8720e+01 6.8000e-01 3.9245e+00 8.3522e-01
4.6000e+01 3.9840e+01 8.4000e-01 3.9868e+00 8.8000e-01
4.7000e+01 3.7960e+01 5.6000e-01 4.0741e+00 6.9742e-01
4.8000e+01 4.0600e+01 8.8000e-01 3.4525e+00 9.0863e-01
4.9000e+01 4.0640e+01 9.2000e-01 3.7723e+00 9.7652e-01
5.0000e+01 4.0600e+01 8.8000e-01 3.8471e+00 1.0703e+00
