# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.0500e+02 3.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 7.0080e+01 4.2400e+00 3.2486e+00 1.7036e+00
2.0000e+00 6.8680e+01 2.3200e+00 3.9468e+00 1.4344e+00
3.0000e+00 6.8440e+01 2.2800e+00 3.1885e+00 1.5880e+00
4.0000e+00 6.6720e+01 1.7200e+00 3.3169e+00 1.0008e+00
5.0000e+00 6.7280e+01 1.7200e+00 3.0268e+00 1.1839e+00
6.0000e+00 6.6960e+01 1.9200e+00 4.0741e+00 1.4945e+00
7.0000e+00 6.6280e+01 1.7600e+00 2.3583e+00 1.1056e+00
8.0000e+00 6.6240e+01 1.7600e+00 3.2897e+00 9.4995e-01
9.0000e+00 6.7360e+01 1.8000e+00 2.7983e+00 1.1662e+00
1.0000e+01 6.7720e+01 2.0400e+00 2.6611e+00 1.3109e+00
1.1000e+01 6.7520e+01 1.6400e+00 3.3361e+00 1.0151e+00
1.2000e+01 6.6960e+01 1.8400e+00 3.5607e+00 1.1552e+00
1.3000e+01 6.6440e+01 1.8000e+00 4.6740e+00 1.4697e+00
1.4000e+01 6.6120e+01 1.4800e+00 3.8296e+00 1.1356e+00
1.5000e+01 6.6240e+01 1.7200e+00 2.2500e+00 1.0008e+00
1.6000e+01 6.6240e+01 1.6000e+00 3.2160e+00 1.2329e+00
1.7000e+01 6.5160e+01 1.4400e+00 2.8661e+00 1.0229e+00
1.8000e+01 6.5840e+01 1.8400e+00 3.1960e+00 1.5147e+00
1.9000e+01 6.6560e+01 1.7200e+00 2.9405e+00 1.0778e+00
2.0000e+01 6.6040e+01 1.8800e+00 3.6930e+00 9.9277e-01
2.1000e+01 6.6040e+01 1.9600e+00 3.1046e+00 1.1825e+00
2.2000e+01 6.6040e+01 1.4000e+00 2.9323e+00 1.0198e+00
2.3000e+01 6.6240e+01 1.8800e+00 3.1404e+00 1.6570e+00
2.4000e+01 6.6040e+01 1.8000e+00 3.4465e+00 1.2000e+00
2.5000e+01 6.5440e+01 1.5200e+00 3.6341e+00 1.2998e+00
2.6000e+01 6.4960e+01 1.5200e+00 3.6053e+00 1.2040e+00
2.7000e+01 6.5800e+01 1.6000e+00 3.1623e+00 1.3565e+00
2.8000e+01 6.5960e+01 1.4000e+00 3.0526e+00 1.2000e+00
2.9000e+01 6.6760e+01 1.9200e+00 2.5184e+00 1.1973e+00
3.0000e+01 6.5000e+01 1.4000e+00 2.9257e+00 9.3808e-01
3.1000e+01 6.5800e+01 1.3200e+00 3.7094e+00 1.0852e+00
3.2000e+01 6.6600e+01 1.7200e+00 2.8566e+00 1.3121e+00
3.3000e+01 6.5240e+01 1.9200e+00 3.0236e+00 1.1634e+00
3.4000e+01 6.5760e+01 2.0000e+00 3.2897e+00 1.3856e+00
3.5000e+01 6.6600e+01 1.7200e+00 2.9799e+00 9.1739e-01
3.6000e+01 6.6680e+01 1.8000e+00 3.1460e+00 1.2649e+00
3.7000e+01 6.6840e+01 2.0400e+00 3.4256e+00 1.1128e+00
3.8000e+01 6.6600e+01 1.8400e+00 3.4986e+00 1.2548e+00
3.9000e+01 6.6760e+01 1.7200e+00 3.6909e+00 1.4566e+00
4.0000e+01 6.6120e+01 1.9200e+00 3.0374e+00 1.2937e+00
4.1000e+01 6.6480e+01 1.9200e+00 3.1764e+00 1.3541e+00
4.2000e+01 6.6920e+01 1.8000e+00 3.5768e+00 1.2000e+00
4.3000e+01 6.5640e+01 1.9200e+00 4.3348e+00 1.4675e+00
4.4000e+01 6.7640e+01 1.6800e+00 3.1226e+00 1.0852e+00
4.5000e+01 6.6320e+01 1.8400e+00 3.5182e+00 1.2862e+00
4.6000e+01 6.7600e+01 1.8800e+00 3.4986e+00 1.2432e+00
4.7000e+01 6.6360e+01 1.3200e+00 3.0183e+00 1.1565e+00
4.8000e+01 6.6200e+01 1.9200e+00 3.3226e+00 1.0553e+00
4.9000e+01 6.6320e+01 1.5600e+00 3.1840e+00 1.2027e+00
5.0000e+01 6.5880e+01 1.8000e+00 4.1887e+00 1.3266e+00
