Cluster size,frequency,foTM
1,0.7579431907488492,0.5000740740740741
2,0.10643314247221286,0.14044444444444446
3,0.0770180756708207,0.15244444444444444
4,0.02492421690804985,0.06577777777777778
5,0.01481980464802964,0.048888888888888885
6,0.008869428539351073,0.035111111111111114
7,0.003592679914673852,0.016592592592592593
8,0.0022454249466711575,0.011851851851851851
9,0.0020208824520040417,0.012
10,0.000898169978668463,0.005925925925925926
11,0.0003368137420006736,0.0024444444444444444
12,0.00011227124733355787,0.0008888888888888889
13,0.0003368137420006736,0.0028888888888888888
15,0.00022454249466711575,0.0022222222222222222
16,0.00011227124733355787,0.0011851851851851852
17,0.00011227124733355787,0.0012592592592592592
