Cluster size,frequency,foTM
1,0.3956533123854412,0.09157575757575757
2,0.23644933228593873,0.10945454545454546
3,0.10264467137994239,0.07127272727272727
4,0.06284367635506677,0.05818181818181818
5,0.03901544907043729,0.04515151515151515
6,0.028017805708300602,0.03890909090909091
7,0.018329405603561142,0.029696969696969697
8,0.015449070437287249,0.028606060606060607
9,0.01230688661953391,0.025636363636363638
10,0.009426551453260016,0.02181818181818182
11,0.007593610892903902,0.019333333333333334
12,0.009426551453260016,0.02618181818181818
13,0.007069913589945012,0.021272727272727273
14,0.004189578423671118,0.013575757575757576
15,0.0013092432573972245,0.004545454545454545
16,0.004451427075150563,0.016484848484848484
17,0.002356637863315004,0.009272727272727273
18,0.002356637863315004,0.009818181818181818
19,0.002880335166273894,0.012666666666666666
20,0.002356637863315004,0.01090909090909091
21,0.002094789211835559,0.010181818181818183
22,0.001832940560356114,0.009333333333333332
23,0.0015710919088766694,0.008363636363636365
24,0.0015710919088766694,0.008727272727272726
25,0.002356637863315004,0.013636363636363636
26,0.0013092432573972245,0.00787878787878788
27,0.0010473946059177796,0.006545454545454545
28,0.0002618486514794449,0.001696969696969697
29,0.0007855459544383347,0.005272727272727273
30,0.0005236973029588898,0.0036363636363636364
31,0.0015710919088766694,0.011272727272727273
32,0.0010473946059177796,0.007757575757575757
33,0.0013092432573972245,0.01
34,0.0007855459544383347,0.0061818181818181816
35,0.0007855459544383347,0.006363636363636365
36,0.0010473946059177796,0.008727272727272728
37,0.0002618486514794449,0.0022424242424242424
38,0.0002618486514794449,0.002303030303030303
39,0.0005236973029588898,0.0047272727272727275
40,0.0005236973029588898,0.0048484848484848485
41,0.0007855459544383347,0.007454545454545454
42,0.0005236973029588898,0.005090909090909091
43,0.0013092432573972245,0.013030303030303031
44,0.0002618486514794449,0.0026666666666666666
45,0.0005236973029588898,0.005454545454545455
47,0.0005236973029588898,0.005696969696969697
48,0.0007855459544383347,0.008727272727272726
50,0.0002618486514794449,0.0030303030303030303
51,0.0005236973029588898,0.0061818181818181816
53,0.0002618486514794449,0.003212121212121212
54,0.0005236973029588898,0.006545454545454545
55,0.0005236973029588898,0.006666666666666667
56,0.0005236973029588898,0.006787878787878788
58,0.0002618486514794449,0.003515151515151515
59,0.0007855459544383347,0.010727272727272728
62,0.0005236973029588898,0.0075151515151515155
63,0.0005236973029588898,0.0076363636363636364
64,0.0002618486514794449,0.0038787878787878787
65,0.0005236973029588898,0.00787878787878788
66,0.0007855459544383347,0.012
67,0.0002618486514794449,0.0040606060606060606
68,0.0002618486514794449,0.004121212121212121
69,0.0002618486514794449,0.0041818181818181815
70,0.0002618486514794449,0.004242424242424243
71,0.0002618486514794449,0.004303030303030303
73,0.0002618486514794449,0.004424242424242424
75,0.0005236973029588898,0.00909090909090909
79,0.0002618486514794449,0.004787878787878788
83,0.0002618486514794449,0.00503030303030303
84,0.0002618486514794449,0.005090909090909091
104,0.0002618486514794449,0.006303030303030303
109,0.0002618486514794449,0.006606060606060606
