# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 6.0000e+01 4.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 2.9280e+01 1.3480e+01 2.7643e+00 3.1384e+00
2.0000e+00 2.5760e+01 9.2000e+00 2.5500e+00 2.7276e+00
3.0000e+00 2.5400e+01 8.6800e+00 3.1875e+00 2.6791e+00
4.0000e+00 2.4280e+01 8.2000e+00 3.1814e+00 2.9120e+00
5.0000e+00 2.3360e+01 7.6400e+00 3.2481e+00 2.6211e+00
6.0000e+00 2.3640e+01 8.2800e+00 2.2957e+00 2.5063e+00
7.0000e+00 2.3360e+01 7.3200e+00 3.1481e+00 2.4120e+00
8.0000e+00 2.2760e+01 7.1200e+00 3.2776e+00 2.9027e+00
9.0000e+00 2.4320e+01 7.5600e+00 2.6491e+00 1.8779e+00
1.0000e+01 2.4280e+01 7.7200e+00 2.7498e+00 2.6003e+00
1.1000e+01 2.3240e+01 7.2000e+00 2.5025e+00 2.3324e+00
1.2000e+01 2.2920e+01 7.5200e+00 3.6102e+00 2.6851e+00
1.3000e+01 2.2840e+01 7.4000e+00 3.2333e+00 2.7568e+00
1.4000e+01 2.3160e+01 7.7200e+00 3.0421e+00 2.7498e+00
1.5000e+01 2.2720e+01 7.8000e+00 3.5159e+00 2.2804e+00
1.6000e+01 2.3480e+01 7.0000e+00 3.4073e+00 2.6981e+00
1.7000e+01 2.3040e+01 7.2800e+00 2.9729e+00 3.2437e+00
1.8000e+01 2.3320e+01 7.5600e+00 2.9219e+00 2.3338e+00
1.9000e+01 2.2880e+01 7.0000e+00 3.0109e+00 2.6683e+00
2.0000e+01 2.2960e+01 6.3200e+00 2.5687e+00 1.8269e+00
2.1000e+01 2.2240e+01 7.1200e+00 2.0056e+00 2.5662e+00
2.2000e+01 2.3000e+01 7.6000e+00 2.6833e+00 2.6077e+00
2.3000e+01 2.4480e+01 8.0800e+00 2.9949e+00 2.2613e+00
2.4000e+01 2.2560e+01 7.0800e+00 3.3236e+00 2.5127e+00
2.5000e+01 2.2480e+01 7.3200e+00 2.8017e+00 2.6940e+00
2.6000e+01 2.1600e+01 6.6400e+00 3.2125e+00 2.8549e+00
2.7000e+01 2.2280e+01 7.6000e+00 2.2185e+00 1.9183e+00
2.8000e+01 2.2800e+01 7.7600e+00 2.1541e+00 2.6575e+00
2.9000e+01 2.2680e+01 7.0000e+00 3.2338e+00 2.5612e+00
3.0000e+01 2.2680e+01 7.9600e+00 3.2462e+00 2.0294e+00
3.1000e+01 2.2080e+01 6.8000e+00 2.7118e+00 2.1354e+00
3.2000e+01 2.2320e+01 6.4000e+00 3.6191e+00 2.2271e+00
3.3000e+01 2.2840e+01 7.1600e+00 3.0289e+00 2.6934e+00
3.4000e+01 2.2720e+01 7.3200e+00 3.7043e+00 1.9333e+00
3.5000e+01 2.3480e+01 7.9200e+00 3.4999e+00 2.4806e+00
3.6000e+01 2.2680e+01 7.5600e+00 3.0426e+00 2.6394e+00
3.7000e+01 2.3440e+01 8.3600e+00 3.0342e+00 2.7112e+00
3.8000e+01 2.3760e+01 7.9200e+00 3.2407e+00 3.1102e+00
3.9000e+01 2.4200e+01 8.1600e+00 2.6981e+00 2.6785e+00
4.0000e+01 2.3400e+01 7.4800e+00 3.4871e+00 2.0223e+00
4.1000e+01 2.3080e+01 7.8000e+00 3.1359e+00 2.4495e+00
4.2000e+01 2.3520e+01 7.4800e+00 3.6783e+00 2.1189e+00
4.3000e+01 2.1920e+01 7.0400e+00 3.3096e+00 2.3234e+00
4.4000e+01 2.2880e+01 7.3200e+00 2.4053e+00 2.2929e+00
4.5000e+01 2.3680e+01 7.2000e+00 3.0557e+00 2.6077e+00
4.6000e+01 2.1960e+01 6.9200e+00 2.3234e+00 2.1894e+00
4.7000e+01 2.3360e+01 6.8000e+00 2.2782e+00 2.2978e+00
4.8000e+01 2.2160e+01 7.4400e+00 2.7376e+00 2.0215e+00
4.9000e+01 2.3760e+01 7.2000e+00 3.3974e+00 2.1726e+00
5.0000e+01 2.3480e+01 7.5600e+00 3.5679e+00 1.9407e+00
