# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.2000e+02 6.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 5.6160e+01 6.3600e+00 4.4152e+00 2.3644e+00
2.0000e+00 5.3200e+01 4.8800e+00 4.5782e+00 1.9250e+00
3.0000e+00 5.2440e+01 3.7200e+00 4.4459e+00 1.2812e+00
4.0000e+00 5.1000e+01 3.2400e+00 2.9933e+00 1.2737e+00
5.0000e+00 5.1320e+01 3.3600e+00 3.7918e+00 1.6942e+00
6.0000e+00 5.0160e+01 3.0400e+00 4.2302e+00 1.3994e+00
7.0000e+00 5.0640e+01 2.7600e+00 4.3070e+00 1.6560e+00
8.0000e+00 4.9560e+01 2.9600e+00 4.1960e+00 1.6848e+00
9.0000e+00 5.0560e+01 3.3200e+00 3.2751e+00 1.9944e+00
1.0000e+01 4.9680e+01 2.8000e+00 4.2962e+00 1.7889e+00
1.1000e+01 4.9920e+01 2.6800e+00 3.5768e+00 1.6179e+00
1.2000e+01 5.2080e+01 2.6800e+00 4.0588e+00 1.9125e+00
1.3000e+01 5.1360e+01 3.0400e+00 4.1845e+00 1.6366e+00
1.4000e+01 5.2440e+01 2.9200e+00 3.4185e+00 1.6952e+00
1.5000e+01 5.2000e+01 2.8000e+00 4.9315e+00 1.2649e+00
1.6000e+01 5.0600e+01 2.9200e+00 3.2496e+00 1.8313e+00
1.7000e+01 5.1360e+01 4.0000e+00 3.3332e+00 1.4697e+00
1.8000e+01 5.0440e+01 3.1600e+00 3.7744e+00 1.7591e+00
1.9000e+01 4.9560e+01 3.2400e+00 4.0108e+00 2.4047e+00
2.0000e+01 5.0000e+01 3.2400e+00 3.6878e+00 1.3351e+00
2.1000e+01 5.0480e+01 3.3200e+00 2.9137e+00 1.6424e+00
2.2000e+01 4.8520e+01 2.5600e+00 4.0706e+00 1.6268e+00
2.3000e+01 5.0240e+01 3.1200e+00 2.9837e+00 1.3948e+00
2.4000e+01 4.8480e+01 3.0000e+00 5.0606e+00 1.3856e+00
2.5000e+01 4.9640e+01 3.1200e+00 3.4857e+00 1.4511e+00
2.6000e+01 4.9600e+01 2.4000e+00 3.5777e+00 1.3266e+00
2.7000e+01 5.1360e+01 3.0000e+00 5.0270e+00 1.9183e+00
2.8000e+01 5.0160e+01 3.1600e+00 4.6877e+00 1.5409e+00
2.9000e+01 5.0280e+01 2.7600e+00 4.1811e+00 1.7500e+00
3.0000e+01 5.0480e+01 3.3200e+00 4.0706e+00 1.4892e+00
3.1000e+01 4.9280e+01 3.0400e+00 4.8458e+00 1.8435e+00
3.2000e+01 5.0920e+01 2.8400e+00 4.5159e+00 1.5920e+00
3.3000e+01 4.9600e+01 2.7200e+00 4.4091e+00 1.2172e+00
3.4000e+01 5.0160e+01 2.8800e+00 4.4152e+00 1.4784e+00
3.5000e+01 5.0000e+01 3.1600e+00 3.3226e+00 1.9116e+00
3.6000e+01 5.0600e+01 2.9600e+00 3.4986e+00 1.4555e+00
3.7000e+01 5.0840e+01 2.6000e+00 4.2865e+00 1.6248e+00
3.8000e+01 5.0680e+01 3.5200e+00 3.8023e+00 1.7233e+00
3.9000e+01 4.9280e+01 2.6800e+00 3.8421e+00 1.5930e+00
4.0000e+01 5.0920e+01 2.9200e+00 4.0192e+00 1.7186e+00
4.1000e+01 5.0560e+01 3.3600e+00 3.5898e+00 1.4935e+00
4.2000e+01 5.0480e+01 3.1200e+00 4.2438e+00 1.9041e+00
4.3000e+01 5.0200e+01 2.3600e+00 3.4176e+00 1.1621e+00
4.4000e+01 5.1280e+01 3.0800e+00 4.7119e+00 1.6228e+00
4.5000e+01 5.1640e+01 3.3200e+00 5.1682e+00 1.9125e+00
4.6000e+01 5.0600e+01 2.9200e+00 4.1376e+00 1.1973e+00
4.7000e+01 5.0640e+01 2.8400e+00 3.3809e+00 1.6169e+00
4.8000e+01 5.0080e+01 2.6000e+00 3.8462e+00 1.4422e+00
4.9000e+01 5.1000e+01 3.3600e+00 3.5100e+00 1.7862e+00
5.0000e+01 5.0560e+01 2.7600e+00 3.9302e+00 1.2093e+00
