# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.2000e+02 1.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 9.5840e+01 1.2400e+00 3.4949e+00 1.1412e+00
2.0000e+00 9.1000e+01 4.4000e-01 2.9665e+00 7.5260e-01
3.0000e+00 8.9640e+01 2.8000e-01 3.2481e+00 5.3066e-01
4.0000e+00 8.8880e+01 1.2000e-01 2.6430e+00 3.2496e-01
5.0000e+00 8.8840e+01 8.0000e-02 3.0289e+00 2.7129e-01
6.0000e+00 8.9400e+01 2.0000e-01 2.8844e+00 4.0000e-01
7.0000e+00 8.9240e+01 2.8000e-01 3.2284e+00 5.3066e-01
8.0000e+00 8.7640e+01 8.0000e-02 2.9649e+00 2.7129e-01
9.0000e+00 8.8640e+01 1.6000e-01 2.8966e+00 3.6661e-01
1.0000e+01 8.9600e+01 1.6000e-01 2.5923e+00 3.6661e-01
1.1000e+01 8.9120e+01 1.2000e-01 2.6880e+00 3.2496e-01
1.2000e+01 8.8480e+01 3.2000e-01 2.2293e+00 4.6648e-01
1.3000e+01 8.7680e+01 1.6000e-01 3.9671e+00 3.6661e-01
1.4000e+01 8.7840e+01 1.6000e-01 2.8800e+00 4.6303e-01
1.5000e+01 8.9640e+01 1.6000e-01 2.7112e+00 3.6661e-01
1.6000e+01 9.0040e+01 1.6000e-01 3.3043e+00 3.6661e-01
1.7000e+01 8.8680e+01 2.8000e-01 2.5880e+00 5.3066e-01
1.8000e+01 8.8240e+01 4.0000e-02 3.3974e+00 1.9596e-01
1.9000e+01 8.9000e+01 1.6000e-01 2.5456e+00 3.6661e-01
2.0000e+01 8.8720e+01 2.4000e-01 3.3169e+00 5.1225e-01
2.1000e+01 8.9560e+01 2.4000e-01 2.8577e+00 4.2708e-01
2.2000e+01 8.8360e+01 2.8000e-01 3.4395e+00 6.0133e-01
2.3000e+01 8.7800e+01 1.2000e-01 3.1749e+00 3.2496e-01
2.4000e+01 8.8040e+01 1.6000e-01 2.6605e+00 3.6661e-01
2.5000e+01 8.8520e+01 8.0000e-02 2.3344e+00 2.7129e-01
2.6000e+01 8.7840e+01 2.0000e-01 3.3188e+00 4.0000e-01
2.7000e+01 8.8080e+01 3.2000e-01 3.9892e+00 5.4553e-01
2.8000e+01 8.7920e+01 2.4000e-01 3.5205e+00 4.2708e-01
2.9000e+01 8.8400e+01 1.2000e-01 3.6878e+00 3.2496e-01
3.0000e+01 8.8240e+01 8.0000e-02 4.2264e+00 2.7129e-01
3.1000e+01 8.8240e+01 1.6000e-01 3.3619e+00 3.6661e-01
3.2000e+01 8.7440e+01 1.2000e-01 2.8154e+00 4.3081e-01
3.3000e+01 8.7440e+01 1.6000e-01 3.3714e+00 3.6661e-01
3.4000e+01 8.8520e+01 1.6000e-01 2.4020e+00 4.6303e-01
3.5000e+01 8.8480e+01 1.6000e-01 2.9949e+00 3.6661e-01
3.6000e+01 8.7000e+01 4.0000e-02 2.5923e+00 1.9596e-01
3.7000e+01 8.8080e+01 4.0000e-02 3.3337e+00 1.9596e-01
3.8000e+01 8.7880e+01 2.8000e-01 2.8750e+00 4.4900e-01
3.9000e+01 8.7400e+01 8.0000e-02 3.6442e+00 2.7129e-01
4.0000e+01 8.8400e+01 1.2000e-01 3.4293e+00 3.2496e-01
4.1000e+01 8.7200e+01 2.0000e-01 3.0332e+00 4.0000e-01
4.2000e+01 8.8160e+01 2.8000e-01 2.6934e+00 4.4900e-01
4.3000e+01 8.7320e+01 8.0000e-02 3.2214e+00 2.7129e-01
4.4000e+01 8.9480e+01 2.4000e-01 2.5941e+00 4.2708e-01
4.5000e+01 8.8720e+01 2.0000e-01 3.0136e+00 4.8990e-01
4.6000e+01 8.7560e+01 2.8000e-01 2.8994e+00 5.3066e-01
4.7000e+01 8.8600e+01 4.0000e-02 2.5456e+00 1.9596e-01
4.8000e+01 8.8280e+01 8.0000e-02 2.9869e+00 2.7129e-01
4.9000e+01 8.9440e+01 1.2000e-01 3.0342e+00 3.2496e-01
5.0000e+01 8.8840e+01 1.2000e-01 3.4021e+00 3.2496e-01
