# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.2000e+02 9.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 2.5120e+01 8.6800e+00 4.0032e+00 3.3908e+00
2.0000e+00 1.8440e+01 5.7200e+00 4.2903e+00 2.1451e+00
3.0000e+00 1.5480e+01 4.7200e+00 2.9681e+00 1.8225e+00
4.0000e+00 1.5640e+01 4.6800e+00 3.2727e+00 2.4120e+00
5.0000e+00 1.3480e+01 3.8400e+00 3.1384e+00 1.9325e+00
6.0000e+00 1.3960e+01 3.3600e+00 3.1935e+00 1.7636e+00
7.0000e+00 1.3560e+01 3.0800e+00 2.7141e+00 1.7417e+00
8.0000e+00 1.3640e+01 3.0000e+00 4.0976e+00 1.6000e+00
9.0000e+00 1.4800e+01 2.9200e+00 2.5612e+00 1.7871e+00
1.0000e+01 1.3280e+01 3.0000e+00 3.0531e+00 1.5748e+00
1.1000e+01 1.3120e+01 2.8800e+00 2.7759e+00 1.2432e+00
1.2000e+01 1.2960e+01 2.9600e+00 2.4410e+00 1.6848e+00
1.3000e+01 1.3640e+01 2.6000e+00 3.3452e+00 1.3856e+00
1.4000e+01 1.3240e+01 3.1200e+00 4.2735e+00 1.8616e+00
1.5000e+01 1.2040e+01 3.2000e+00 2.6755e+00 1.6000e+00
1.6000e+01 1.2320e+01 2.9600e+00 3.3671e+00 1.6366e+00
1.7000e+01 1.3360e+01 3.3200e+00 3.5652e+00 1.6179e+00
1.8000e+01 1.3760e+01 3.4400e+00 2.7753e+00 1.7223e+00
1.9000e+01 1.3640e+01 3.3200e+00 3.4162e+00 1.6904e+00
2.0000e+01 1.2720e+01 3.0800e+00 3.8421e+00 1.8313e+00
2.1000e+01 1.2320e+01 2.7600e+00 2.9896e+00 1.3647e+00
2.2000e+01 1.2680e+01 3.1200e+00 2.7672e+00 1.9661e+00
2.3000e+01 1.3200e+01 3.2000e+00 2.8142e+00 1.7436e+00
2.4000e+01 1.3320e+01 2.2400e+00 4.1155e+00 1.4221e+00
2.5000e+01 1.2840e+01 2.4400e+00 3.1200e+00 1.3879e+00
2.6000e+01 1.3080e+01 2.6400e+00 4.0192e+00 1.5718e+00
2.7000e+01 1.2680e+01 2.8800e+00 3.5521e+00 1.4784e+00
2.8000e+01 1.2400e+01 2.8400e+00 3.2741e+00 2.0915e+00
2.9000e+01 1.3480e+01 2.3600e+00 2.2471e+00 1.4389e+00
3.0000e+01 1.3520e+01 2.7600e+00 3.6674e+00 1.4773e+00
3.1000e+01 1.2640e+01 2.7600e+00 3.4045e+00 1.5819e+00
3.2000e+01 1.3800e+01 3.0800e+00 3.9294e+00 1.4945e+00
3.3000e+01 1.3840e+01 2.9200e+00 3.3667e+00 1.3242e+00
3.4000e+01 1.3800e+01 3.0800e+00 2.6533e+00 1.9374e+00
3.5000e+01 1.3120e+01 2.7200e+00 2.2328e+00 1.3121e+00
3.6000e+01 1.2040e+01 3.2800e+00 3.1557e+00 1.8004e+00
3.7000e+01 1.2680e+01 2.8800e+00 3.2338e+00 1.6327e+00
3.8000e+01 1.3280e+01 2.5600e+00 2.8216e+00 1.7906e+00
3.9000e+01 1.2960e+01 3.2400e+00 3.3643e+00 1.6317e+00
4.0000e+01 1.4440e+01 2.5200e+00 2.2818e+00 9.8468e-01
4.1000e+01 1.4440e+01 2.9600e+00 3.4766e+00 1.5357e+00
4.2000e+01 1.3280e+01 3.1200e+00 3.4353e+00 1.5315e+00
4.3000e+01 1.2000e+01 2.6400e+00 2.8983e+00 1.4389e+00
4.4000e+01 1.3560e+01 3.1600e+00 3.4650e+00 1.6169e+00
4.5000e+01 1.2600e+01 2.9200e+00 3.3347e+00 1.2937e+00
4.6000e+01 1.3600e+01 2.9600e+00 3.3823e+00 1.6848e+00
4.7000e+01 1.2960e+01 3.4800e+00 2.8211e+00 1.6278e+00
4.8000e+01 1.3560e+01 3.0800e+00 1.9200e+00 1.1973e+00
4.9000e+01 1.3840e+01 3.1200e+00 3.1328e+00 2.0064e+00
5.0000e+01 1.3120e+01 3.0400e+00 3.9428e+00 1.6608e+00
