Cluster size,frequency,foTM
1,0.7836750335313278,0.5453333333333333
2,0.10538417321325924,0.14666666666666667
3,0.06514657980456026,0.136
4,0.019543973941368076,0.054400000000000004
5,0.010538417321325924,0.03666666666666667
6,0.005748227629814141,0.024
7,0.005556620042153669,0.027066666666666666
8,0.0017244682889442423,0.009600000000000001
9,0.0009580379383023567,0.005999999999999999
10,0.0003832151753209427,0.0026666666666666666
11,0.0003832151753209427,0.0029333333333333334
12,0.00019160758766047136,0.0016
13,0.0005748227629814141,0.0052
14,0.00019160758766047136,0.0018666666666666666
