Cluster size,frequency,foTM
1,0.7686313686313686,0.5129333333333334
2,0.0971028971028971,0.1296
3,0.07512487512487513,0.1504
4,0.026373626373626374,0.0704
5,0.014785214785214785,0.04933333333333333
6,0.008191808191808193,0.0328
7,0.003996003996003996,0.018666666666666665
8,0.002197802197802198,0.011733333333333333
9,0.001998001998001998,0.011999999999999999
10,0.0007992007992007992,0.005333333333333333
11,0.0003996003996003996,0.0029333333333333334
14,0.0001998001998001998,0.0018666666666666666
15,0.0001998001998001998,0.002
