Cluster size,frequency,foTM
1,0.676781452437777,0.4411111111111111
2,0.2079781793385612,0.27111111111111114
3,0.06887146266621207,0.13466666666666666
4,0.022843504943743608,0.059555555555555556
5,0.011592226389362428,0.03777777777777778
6,0.006818956699624957,0.026666666666666665
7,0.0013637913399249914,0.006222222222222222
8,0.0017047391749062393,0.008888888888888889
9,0.0013637913399249914,0.008
12,0.00034094783498124785,0.0026666666666666666
15,0.00034094783498124785,0.0033333333333333335
