# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.2000e+02 1.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 1.0056e+02 1.5600e+00 2.2992e+00 1.1342e+00
2.0000e+00 9.8560e+01 1.0400e+00 2.9268e+00 8.7086e-01
3.0000e+00 9.8680e+01 9.2000e-01 3.2214e+00 7.9599e-01
4.0000e+00 9.7600e+01 8.8000e-01 2.8566e+00 9.9277e-01
5.0000e+00 9.7840e+01 7.2000e-01 2.6635e+00 8.7270e-01
6.0000e+00 9.6960e+01 6.8000e-01 2.4897e+00 6.1449e-01
7.0000e+00 9.7320e+01 7.6000e-01 3.3790e+00 7.0880e-01
8.0000e+00 9.8160e+01 9.6000e-01 2.9486e+00 8.7086e-01
9.0000e+00 9.7560e+01 5.2000e-01 2.6993e+00 7.5472e-01
1.0000e+01 9.7000e+01 7.2000e-01 2.6533e+00 7.7563e-01
1.1000e+01 9.6840e+01 7.2000e-01 2.5718e+00 7.2222e-01
1.2000e+01 9.7200e+01 4.4000e-01 2.6833e+00 6.3750e-01
1.3000e+01 9.8480e+01 6.4000e-01 2.7147e+00 6.2482e-01
1.4000e+01 9.7440e+01 4.8000e-01 2.5152e+00 5.7411e-01
1.5000e+01 9.7680e+01 7.6000e-01 2.2040e+00 7.6315e-01
1.6000e+01 9.8120e+01 7.6000e-01 2.5349e+00 8.1388e-01
1.7000e+01 9.6920e+01 5.2000e-01 2.6970e+00 6.4000e-01
1.8000e+01 9.6600e+01 4.4000e-01 2.1354e+00 5.7131e-01
1.9000e+01 9.7920e+01 6.0000e-01 2.2436e+00 6.9282e-01
2.0000e+01 9.7200e+01 6.4000e-01 2.1541e+00 9.3295e-01
2.1000e+01 9.7520e+01 8.4000e-01 2.6999e+00 8.3331e-01
2.2000e+01 9.8200e+01 8.8000e-01 2.9257e+00 9.9277e-01
2.3000e+01 9.7800e+01 6.4000e-01 2.5768e+00 7.9398e-01
2.4000e+01 9.7680e+01 6.4000e-01 3.4954e+00 7.4189e-01
2.5000e+01 9.8160e+01 8.8000e-01 2.0723e+00 8.1584e-01
2.6000e+01 9.7040e+01 4.4000e-01 2.4080e+00 6.3750e-01
2.7000e+01 9.7560e+01 7.6000e-01 3.1885e+00 5.8515e-01
2.8000e+01 9.7600e+01 5.2000e-01 3.0854e+00 6.4000e-01
2.9000e+01 9.7320e+01 4.8000e-01 2.4774e+00 4.9960e-01
3.0000e+01 9.7880e+01 8.4000e-01 3.1154e+00 8.3331e-01
3.1000e+01 9.8160e+01 8.8000e-01 2.6181e+00 1.0703e+00
3.2000e+01 9.8040e+01 8.0000e-01 3.7254e+00 7.4833e-01
3.3000e+01 9.8200e+01 7.2000e-01 2.6833e+00 8.2559e-01
3.4000e+01 9.8160e+01 7.2000e-01 2.3096e+00 7.2222e-01
3.5000e+01 9.6800e+01 7.2000e-01 2.5456e+00 8.7270e-01
3.6000e+01 9.6360e+01 6.4000e-01 2.5121e+00 6.2482e-01
3.7000e+01 9.7960e+01 8.8000e-01 2.5997e+00 9.9277e-01
3.8000e+01 9.7400e+01 6.8000e-01 2.7129e+00 7.8588e-01
3.9000e+01 9.7760e+01 8.8000e-01 3.0761e+00 9.9277e-01
4.0000e+01 9.6680e+01 8.8000e-01 3.1587e+00 9.0863e-01
4.1000e+01 9.6520e+01 5.2000e-01 3.2388e+00 7.5472e-01
4.2000e+01 9.6680e+01 4.8000e-01 2.6491e+00 8.0598e-01
4.3000e+01 9.7520e+01 9.6000e-01 3.2140e+00 1.0385e+00
4.4000e+01 9.7960e+01 5.2000e-01 2.2535e+00 6.9971e-01
4.5000e+01 9.7760e+01 4.8000e-01 3.0891e+00 6.4000e-01
4.6000e+01 9.7600e+01 6.8000e-01 2.3495e+00 7.8588e-01
4.7000e+01 9.7040e+01 6.8000e-01 3.8103e+00 6.1449e-01
4.8000e+01 9.8080e+01 6.8000e-01 2.6065e+00 7.3321e-01
4.9000e+01 9.8160e+01 8.4000e-01 2.6934e+00 8.3331e-01
5.0000e+01 9.7520e+01 7.6000e-01 3.2634e+00 7.0880e-01
