TotalTime	0.05
dtimage	0.002
xsize	60.0
ysize	60.0
z_outside	10.0
z_inside	120.0

SCENE
SceneNumber	0	CurrentTime	0.0
ID	100000004	1.0	ORANGE	-22.953816	18.272319	9.640108
ID	100000000	1.0	ORANGE	-32.953816	18.272319	9.640108
ID	100000025	1.0	ORANGE	-27.953816	25.772319	9.640108
ID	100000013	1.0	ORANGE	-32.953816	20.772319	9.640108
ID	100000030	1.0	MAGENTA	-27.953816	28.272319	9.640108
ID	100000009	1.0	ORANGE	-22.953816	20.772319	9.640108
ID	100000021	1.0	ORANGE	-17.953816	25.772319	9.640108
ID	100000007	1.0	ORANGE	-17.953816	20.772319	9.640108
ID	100000017	1.0	ORANGE	-25.453816	23.272319	9.640108
ID	100000037	1.0	ORANGE	-22.953816	30.772319	9.640108
ID	100000031	1.0	ORANGE	-25.453816	28.272319	9.640108
ID	100000003	1.0	ORANGE	-25.453816	18.272319	9.640108
ID	100000005	1.0	ORANGE	-20.453816	18.272319	9.640108
ID	100000027	1.0	ORANGE	-32.953816	25.772319	9.640108
ID	100000026	1.0	MAGENTA	-30.453816	25.772319	9.640108
ID	100000024	1.0	ORANGE	-25.453816	25.772319	9.640108
ID	100000039	1.0	ORANGE	-27.953816	30.772319	9.640108
ID	100000029	1.0	ORANGE	-30.453816	28.272319	9.640108
ID	100000001	1.0	ORANGE	-30.453816	18.272319	9.640108
ID	100000022	1.0	MAGENTA	-20.453816	25.772319	9.640108
ID	100000006	1.0	MAGENTA	-17.953816	18.272319	9.640108
ID	100000019	1.0	ORANGE	-20.453816	23.272319	9.640108
ID	100000034	1.0	MAGENTA	-17.953816	28.272319	9.640108
ID	100000018	1.0	MAGENTA	-22.953816	23.272319	9.640108
ID	100000016	1.0	ORANGE	-27.953816	23.272319	9.640108
ID	100000036	1.0	ORANGE	-20.453816	30.772319	9.640108
ID	100000020	1.0	ORANGE	-17.953816	23.272319	9.640108
ID	100000011	1.0	ORANGE	-27.953816	20.772319	9.640108
ID	100000014	1.0	MAGENTA	-32.953816	23.272319	9.640108
ID	100000015	1.0	ORANGE	-30.453816	23.272319	9.640108
ID	100000028	1.0	ORANGE	-32.953816	28.272319	9.640108
ID	100000008	1.0	ORANGE	-20.453816	20.772319	9.640108
ID	100000023	1.0	ORANGE	-22.953816	25.772319	9.640108
ID	100000033	1.0	ORANGE	-20.453816	28.272319	9.640108
ID	100000012	1.0	ORANGE	-30.453816	20.772319	9.640108
ID	100000032	1.0	ORANGE	-22.953816	28.272319	9.640108
ID	100000010	1.0	MAGENTA	-25.453816	20.772319	9.640108
ID	100000038	1.0	MAGENTA	-25.453816	30.772319	9.640108
ID	100000002	1.0	MAGENTA	-27.953816	18.272319	9.640108
ID	100000035	1.0	ORANGE	-17.953816	30.772319	9.640108
ID	100010031	1.0	ORANGE	-25.599936	-45.653667	13.472769
ID	100010017	1.0	ORANGE	-25.599936	-50.653667	13.472769
ID	100010000	1.0	ORANGE	-33.099936	-55.653667	13.472769
ID	100010014	1.0	MAGENTA	-33.099936	-50.653667	13.472769
ID	100010024	1.0	ORANGE	-25.599936	-48.153667	13.472769
ID	100010001	1.0	ORANGE	-30.599936	-55.653667	13.472769
ID	100010034	1.0	MAGENTA	-18.099936	-45.653667	13.472769
ID	100010012	1.0	ORANGE	-30.599936	-53.153667	13.472769
ID	100010030	1.0	MAGENTA	-28.099936	-45.653667	13.472769
ID	100010022	1.0	MAGENTA	-20.599936	-48.153667	13.472769
ID	100010036	1.0	ORANGE	-20.599936	-43.153667	13.472769
ID	100010027	1.0	ORANGE	-33.099936	-48.153667	13.472769
ID	100010010	1.0	MAGENTA	-25.599936	-53.153667	13.472769
ID	100010011	1.0	ORANGE	-28.099936	-53.153667	13.472769
ID	100010005	1.0	ORANGE	-20.599936	-55.653667	13.472769
ID	100010035	1.0	ORANGE	-18.099936	-43.153667	13.472769
ID	100010004	1.0	ORANGE	-23.099936	-55.653667	13.472769
ID	100010007	1.0	ORANGE	-18.099936	-53.153667	13.472769
ID	100010029	1.0	ORANGE	-30.599936	-45.653667	13.472769
ID	100010018	1.0	MAGENTA	-23.099936	-50.653667	13.472769
ID	100010019	1.0	ORANGE	-20.599936	-50.653667	13.472769
ID	100010008	1.0	ORANGE	-20.599936	-53.153667	13.472769
ID	100010023	1.0	ORANGE	-23.099936	-48.153667	13.472769
ID	100010009	1.0	ORANGE	-23.099936	-53.153667	13.472769
ID	100010013	1.0	ORANGE	-33.099936	-53.153667	13.472769
ID	100010028	1.0	ORANGE	-33.099936	-45.653667	13.472769
ID	100010037	1.0	ORANGE	-23.099936	-43.153667	13.472769
ID	100010038	1.0	MAGENTA	-25.599936	-43.153667	13.472769
ID	100010020	1.0	ORANGE	-18.099936	-50.653667	13.472769
ID	100010032	1.0	ORANGE	-23.099936	-45.653667	13.472769
ID	100010026	1.0	MAGENTA	-30.599936	-48.153667	13.472769
ID	100010016	1.0	ORANGE	-28.099936	-50.653667	13.472769
ID	100010002	1.0	MAGENTA	-28.099936	-55.653667	13.472769
ID	100010015	1.0	ORANGE	-30.599936	-50.653667	13.472769
ID	100010021	1.0	ORANGE	-18.099936	-48.153667	13.472769
ID	100010039	1.0	ORANGE	-28.099936	-43.153667	13.472769
ID	100010033	1.0	ORANGE	-20.599936	-45.653667	13.472769
ID	100010006	1.0	MAGENTA	-18.099936	-55.653667	13.472769
ID	100010025	1.0	ORANGE	-28.099936	-48.153667	13.472769
ID	100010003	1.0	ORANGE	-25.599936	-55.653667	13.472769
ID	100020021	1.0	ORANGE	51.832333	43.004558	61.786653
ID	100020020	1.0	ORANGE	51.832333	40.504558	61.786653
ID	100020035	1.0	ORANGE	51.832333	48.004558	61.786653
ID	100020030	1.0	MAGENTA	41.832333	45.504558	61.786653
ID	100020019	1.0	ORANGE	49.332333	40.504558	61.786653
ID	100020012	1.0	ORANGE	39.332333	38.004558	61.786653
ID	100020038	1.0	MAGENTA	44.332333	48.004558	61.786653
ID	100020036	1.0	ORANGE	49.332333	48.004558	61.786653
ID	100020010	1.0	MAGENTA	44.332333	38.004558	61.786653
ID	100020032	1.0	ORANGE	46.832333	45.504558	61.786653
ID	100020015	1.0	ORANGE	39.332333	40.504558	61.786653
ID	100020022	1.0	MAGENTA	49.332333	43.004558	61.786653
ID	100020034	1.0	MAGENTA	51.832333	45.504558	61.786653
ID	100020027	1.0	ORANGE	36.832333	43.004558	61.786653
ID	100020025	1.0	ORANGE	41.832333	43.004558	61.786653
ID	100020000	1.0	ORANGE	36.832333	35.504558	61.786653
ID	100020006	1.0	MAGENTA	51.832333	35.504558	61.786653
ID	100020005	1.0	ORANGE	49.332333	35.504558	61.786653
ID	100020011	1.0	ORANGE	41.832333	38.004558	61.786653
ID	100020029	1.0	ORANGE	39.332333	45.504558	61.786653
ID	100020033	1.0	ORANGE	49.332333	45.504558	61.786653
ID	100020023	1.0	ORANGE	46.832333	43.004558	61.786653
ID	100020031	1.0	ORANGE	44.332333	45.504558	61.786653
ID	100020003	1.0	ORANGE	44.332333	35.504558	61.786653
ID	100020004	1.0	ORANGE	46.832333	35.504558	61.786653
ID	100020016	1.0	ORANGE	41.832333	40.504558	61.786653
ID	100020026	1.0	MAGENTA	39.332333	43.004558	61.786653
ID	100020008	1.0	ORANGE	49.332333	38.004558	61.786653
ID	100020037	1.0	ORANGE	46.832333	48.004558	61.786653
ID	100020028	1.0	ORANGE	36.832333	45.504558	61.786653
ID	100020009	1.0	ORANGE	46.832333	38.004558	61.786653
ID	100020017	1.0	ORANGE	44.332333	40.504558	61.786653
ID	100020014	1.0	MAGENTA	36.832333	40.504558	61.786653
ID	100020001	1.0	ORANGE	39.332333	35.504558	61.786653
ID	100020007	1.0	ORANGE	51.832333	38.004558	61.786653
ID	100020024	1.0	ORANGE	44.332333	43.004558	61.786653
ID	100020013	1.0	ORANGE	36.832333	38.004558	61.786653
ID	100020002	1.0	MAGENTA	41.832333	35.504558	61.786653
ID	100020018	1.0	MAGENTA	46.832333	40.504558	61.786653
ID	100020039	1.0	ORANGE	41.832333	48.004558	61.786653
ID	100030038	1.0	MAGENTA	46.581650	-40.242384	70.966019
ID	100030035	1.0	ORANGE	54.081650	-40.242384	70.966019
ID	100030013	1.0	ORANGE	39.081650	-50.242384	70.966019
ID	100030001	1.0	ORANGE	41.581650	-52.742384	70.966019
ID	100030037	1.0	ORANGE	49.081650	-40.242384	70.966019
ID	100030010	1.0	MAGENTA	46.581650	-50.242384	70.966019
ID	100030032	1.0	ORANGE	49.081650	-42.742384	70.966019
ID	100030024	1.0	ORANGE	46.581650	-45.242384	70.966019
ID	100030031	1.0	ORANGE	46.581650	-42.742384	70.966019
ID	100030021	1.0	ORANGE	54.081650	-45.242384	70.966019
ID	100030007	1.0	ORANGE	54.081650	-50.242384	70.966019
ID	100030026	1.0	MAGENTA	41.581650	-45.242384	70.966019
ID	100030025	1.0	ORANGE	44.081650	-45.242384	70.966019
ID	100030028	1.0	ORANGE	39.081650	-42.742384	70.966019
ID	100030027	1.0	ORANGE	39.081650	-45.242384	70.966019
ID	100030029	1.0	ORANGE	41.581650	-42.742384	70.966019
ID	100030011	1.0	ORANGE	44.081650	-50.242384	70.966019
ID	100030015	1.0	ORANGE	41.581650	-47.742384	70.966019
ID	100030016	1.0	ORANGE	44.081650	-47.742384	70.966019
ID	100030023	1.0	ORANGE	49.081650	-45.242384	70.966019
ID	100030004	1.0	ORANGE	49.081650	-52.742384	70.966019
ID	100030000	1.0	ORANGE	39.081650	-52.742384	70.966019
ID	100030014	1.0	MAGENTA	39.081650	-47.742384	70.966019
ID	100030018	1.0	MAGENTA	49.081650	-47.742384	70.966019
ID	100030033	1.0	ORANGE	51.581650	-42.742384	70.966019
ID	100030009	1.0	ORANGE	49.081650	-50.242384	70.966019
ID	100030019	1.0	ORANGE	51.581650	-47.742384	70.966019
ID	100030022	1.0	MAGENTA	51.581650	-45.242384	70.966019
ID	100030039	1.0	ORANGE	44.081650	-40.242384	70.966019
ID	100030006	1.0	MAGENTA	54.081650	-52.742384	70.966019
ID	100030012	1.0	ORANGE	41.581650	-50.242384	70.966019
ID	100030036	1.0	ORANGE	51.581650	-40.242384	70.966019
ID	100030030	1.0	MAGENTA	44.081650	-42.742384	70.966019
ID	100030003	1.0	ORANGE	46.581650	-52.742384	70.966019
ID	100030005	1.0	ORANGE	51.581650	-52.742384	70.966019
