Cluster size,frequency,foTM
1,0.8615563298490128,0.6181666666666666
2,0.02659698025551684,0.03816666666666667
3,0.05098722415795587,0.10975
4,0.0305458768873403,0.08766666666666667
5,0.011265969802555169,0.04041666666666667
6,0.007665505226480836,0.033
7,0.004529616724738676,0.022750000000000003
8,0.0025551684088269454,0.014666666666666666
9,0.0019744483159117305,0.012750000000000001
10,0.0009291521486643438,0.006666666666666667
11,0.0003484320557491289,0.00275
13,0.00011614401858304297,0.0010833333333333333
15,0.00023228803716608595,0.0025
17,0.00023228803716608595,0.0028333333333333335
19,0.00023228803716608595,0.0031666666666666666
21,0.00011614401858304297,0.00175
23,0.00011614401858304297,0.0019166666666666666
