Cluster size,frequency,foTM
1,0.6455742501828822,0.39222222222222225
2,0.20226773957571323,0.2457777777777778
3,0.08632040965618142,0.15733333333333333
4,0.03035844915874177,0.07377777777777778
5,0.017190929041697146,0.052222222222222225
6,0.006949524506217996,0.025333333333333333
7,0.0073152889539136795,0.03111111111111111
8,0.0021945866861741038,0.010666666666666668
9,0.0010972933430870519,0.006
11,0.000365764447695684,0.0024444444444444444
14,0.000365764447695684,0.003111111111111111
