# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.5000e+01 1.0500e+02 0.0000e+00 0.0000e+00
1.0000e+00 1.9200e+00 8.0280e+01 1.6228e+00 4.3315e+00
2.0000e+00 1.3200e+00 7.5800e+01 1.2238e+00 3.8575e+00
3.0000e+00 6.0000e-01 7.3440e+01 6.3246e-01 3.3595e+00
4.0000e+00 6.4000e-01 7.3160e+01 7.9398e-01 3.2580e+00
5.0000e+00 8.8000e-01 7.2560e+01 9.0863e-01 4.6996e+00
6.0000e+00 6.8000e-01 7.2040e+01 8.3522e-01 3.3284e+00
7.0000e+00 2.8000e-01 7.1680e+01 4.4900e-01 3.0688e+00
8.0000e+00 4.4000e-01 7.1160e+01 5.7131e-01 3.7382e+00
9.0000e+00 7.6000e-01 7.1000e+01 7.6315e-01 3.4756e+00
1.0000e+01 6.4000e-01 7.1760e+01 8.4285e-01 3.6909e+00
1.1000e+01 6.4000e-01 7.0760e+01 9.3295e-01 3.3019e+00
1.2000e+01 2.0000e-01 7.0800e+01 4.0000e-01 2.9665e+00
1.3000e+01 4.8000e-01 7.1200e+01 6.9971e-01 3.1875e+00
1.4000e+01 6.0000e-01 7.1200e+01 8.4853e-01 3.3823e+00
1.5000e+01 5.2000e-01 7.0480e+01 6.4000e-01 2.5787e+00
1.6000e+01 5.6000e-01 7.1360e+01 6.9742e-01 3.5875e+00
1.7000e+01 4.0000e-01 7.1480e+01 5.6569e-01 3.4190e+00
1.8000e+01 3.6000e-01 7.1360e+01 4.8000e-01 3.4972e+00
1.9000e+01 4.0000e-01 7.0320e+01 5.6569e-01 3.4260e+00
2.0000e+01 5.2000e-01 6.9440e+01 6.9971e-01 3.6009e+00
2.1000e+01 4.8000e-01 7.0640e+01 5.7411e-01 4.0682e+00
2.2000e+01 7.6000e-01 7.0760e+01 7.0880e-01 3.9928e+00
2.3000e+01 4.4000e-01 6.9800e+01 6.3750e-01 3.6878e+00
2.4000e+01 6.4000e-01 7.0600e+01 7.4189e-01 4.0200e+00
2.5000e+01 4.4000e-01 7.0400e+01 5.7131e-01 2.6533e+00
2.6000e+01 3.2000e-01 6.9600e+01 6.1449e-01 3.0199e+00
2.7000e+01 3.2000e-01 7.0200e+01 5.4553e-01 3.5553e+00
2.8000e+01 4.4000e-01 7.0000e+01 7.5260e-01 4.3818e+00
2.9000e+01 4.0000e-01 7.0120e+01 7.4833e-01 3.9020e+00
3.0000e+01 5.2000e-01 7.0440e+01 5.7411e-01 3.0605e+00
3.1000e+01 5.6000e-01 7.0480e+01 7.5260e-01 4.0311e+00
3.2000e+01 5.6000e-01 7.0320e+01 7.5260e-01 4.3609e+00
3.3000e+01 5.6000e-01 7.1480e+01 6.3750e-01 3.2511e+00
3.4000e+01 5.6000e-01 7.1600e+01 7.5260e-01 3.4409e+00
3.5000e+01 6.8000e-01 7.1440e+01 6.1449e-01 3.6451e+00
3.6000e+01 6.0000e-01 7.1360e+01 6.9282e-01 3.5764e+00
3.7000e+01 7.6000e-01 7.2160e+01 1.0688e+00 3.4256e+00
3.8000e+01 5.2000e-01 7.0960e+01 6.9971e-01 4.2940e+00
3.9000e+01 5.6000e-01 7.0960e+01 5.7131e-01 4.0247e+00
4.0000e+01 4.0000e-01 6.9720e+01 6.3246e-01 4.0548e+00
4.1000e+01 5.6000e-01 7.0440e+01 7.5260e-01 4.0800e+00
4.2000e+01 4.8000e-01 7.0920e+01 6.4000e-01 3.9081e+00
4.3000e+01 4.8000e-01 7.0960e+01 7.5472e-01 3.9139e+00
4.4000e+01 2.4000e-01 6.9720e+01 4.2708e-01 3.5611e+00
4.5000e+01 5.6000e-01 7.0960e+01 6.3750e-01 3.4811e+00
4.6000e+01 4.4000e-01 7.0240e+01 7.5260e-01 2.8040e+00
4.7000e+01 2.4000e-01 6.9040e+01 5.1225e-01 3.2922e+00
4.8000e+01 4.0000e-01 7.1600e+01 5.6569e-01 3.2373e+00
4.9000e+01 2.4000e-01 7.0360e+01 4.2708e-01 2.6058e+00
5.0000e+01 3.2000e-01 6.8800e+01 4.6648e-01 3.2249e+00
