Cluster size,frequency,foTM
1,0.8495875788452207,0.5836666666666667
2,0.028141678796700632,0.03866666666666667
3,0.04403202328966521,0.09075
4,0.03566229985443959,0.09799999999999999
5,0.02098495875788452,0.07208333333333333
6,0.008248423095584668,0.034
7,0.003760310528869481,0.018083333333333333
8,0.003153808830664726,0.017333333333333333
9,0.002547307132459971,0.01575
10,0.000849102377486657,0.005833333333333334
11,0.0009704027171276079,0.007333333333333333
12,0.001091703056768559,0.009000000000000001
13,0.00024260067928190198,0.0021666666666666666
14,0.000363901018922853,0.0035000000000000005
15,0.00024260067928190198,0.0025
16,0.00012130033964095099,0.0013333333333333333
