Cluster size,frequency,foTM
1,0.5509097270818755,0.19084848484848485
2,0.15657802659202238,0.10848484848484848
3,0.10706787963610917,0.11127272727272726
4,0.04443666899930021,0.061575757575757575
5,0.03551434569629111,0.061515151515151516
6,0.020118964310706786,0.04181818181818182
7,0.016969909027291813,0.041151515151515154
8,0.012596221133659902,0.03490909090909091
9,0.007872638208537439,0.024545454545454547
10,0.005423372988103569,0.018787878787878787
11,0.006298110566829951,0.024
12,0.0047235829251224635,0.019636363636363636
13,0.004548635409377187,0.020484848484848488
14,0.0027991602519244225,0.013575757575757576
15,0.0027991602519244225,0.014545454545454545
16,0.0017494751574527643,0.009696969696969697
17,0.0006997900629811056,0.004121212121212121
18,0.00244926522043387,0.015272727272727273
19,0.0017494751574527643,0.011515151515151515
20,0.0010496850944716584,0.007272727272727273
21,0.0006997900629811056,0.005090909090909091
22,0.0006997900629811056,0.005333333333333333
23,0.001224632610216935,0.009757575757575758
24,0.0008747375787263821,0.007272727272727273
25,0.0006997900629811056,0.006060606060606061
26,0.0008747375787263821,0.00787878787878788
27,0.0003498950314905528,0.0032727272727272726
28,0.0008747375787263821,0.008484848484848486
29,0.0001749475157452764,0.0017575757575757575
30,0.0006997900629811056,0.007272727272727273
31,0.0001749475157452764,0.0018787878787878789
32,0.0001749475157452764,0.0019393939393939393
33,0.0006997900629811056,0.008
35,0.0003498950314905528,0.004242424242424243
36,0.0005248425472358292,0.006545454545454545
37,0.0003498950314905528,0.004484848484848485
39,0.0003498950314905528,0.0047272727272727275
40,0.0003498950314905528,0.0048484848484848485
41,0.0001749475157452764,0.0024848484848484847
42,0.0003498950314905528,0.005090909090909091
43,0.0001749475157452764,0.002606060606060606
45,0.0003498950314905528,0.005454545454545455
46,0.0001749475157452764,0.002787878787878788
47,0.0001749475157452764,0.0028484848484848484
48,0.0001749475157452764,0.002909090909090909
50,0.0001749475157452764,0.0030303030303030303
51,0.0001749475157452764,0.0030909090909090908
55,0.0003498950314905528,0.006666666666666667
56,0.0001749475157452764,0.003393939393939394
59,0.0001749475157452764,0.003575757575757576
60,0.0001749475157452764,0.0036363636363636364
66,0.0001749475157452764,0.004
69,0.0001749475157452764,0.0041818181818181815
72,0.0001749475157452764,0.004363636363636364
99,0.0001749475157452764,0.006
