Cluster size,frequency,foTM
1,0.7439325113562621,0.4245925925925926
2,0.07605451005840363,0.08681481481481482
3,0.08254380272550292,0.14133333333333334
4,0.036340038935756006,0.08296296296296296
5,0.018299805321219987,0.05222222222222222
6,0.014146658014276444,0.04844444444444445
7,0.008436080467229072,0.0337037037037037
8,0.004282933160285529,0.019555555555555555
9,0.0035042180402336145,0.018
10,0.0022063595068137574,0.012592592592592593
11,0.0022063595068137574,0.013851851851851851
12,0.0025957170668397143,0.017777777777777778
13,0.0016872160934458143,0.012518518518518519
14,0.0016872160934458143,0.013481481481481481
15,0.00038935756002595715,0.003333333333333333
16,0.00038935756002595715,0.0035555555555555557
17,0.00012978585334198572,0.0012592592592592592
18,0.00025957170668397143,0.0026666666666666666
19,0.00012978585334198572,0.0014074074074074073
21,0.00038935756002595715,0.004666666666666666
22,0.00012978585334198572,0.0016296296296296295
23,0.00012978585334198572,0.0017037037037037038
26,0.00012978585334198572,0.001925925925925926
