Time (ms),ACS,ACO,std_ACO
0.0,1.0,1.0,0.0
1.0,1.5345499024080567,2.7037037037037033,0.5197952535606136
2.0,1.6354128718167684,3.1339259259259267,0.554881250040124
3.0,1.6623069348969028,3.203259259259259,0.6576245400418804
4.0,1.7113692119322348,3.577185185185186,0.8205158670408776
5.0,1.713808387483745,3.3152592592592596,0.7472134388395605
6.0,1.7283628532269928,3.398222222222222,0.7114359751772509
7.0,1.7245625882385511,3.392296296296297,0.6524054215127311
8.0,1.707985645558586,3.4794074074074075,0.7458652960022482
9.000000000000002,1.7099968694477161,3.50962962962963,0.8455924620034063
10.0,1.7380915787769795,3.6731851851851847,0.7644798154320477
11.0,1.701809218089718,3.51674074074074,1.0917167211218095
12.0,1.722843876980819,3.774518518518518,1.158965680492598
13.000000000000002,1.751351480254832,3.701037037037037,0.8176244622789073
14.0,1.752737317418504,3.621037037037037,0.8292477427946616
15.0,1.732910194723317,3.464000000000001,0.8335222962712782
16.0,1.7391530122382912,3.747259259259258,0.9239322417688284
17.0,1.7225341558328089,3.6559999999999997,1.030979301920099
18.000000000000004,1.7509156063895217,3.5161481481481474,0.8629771926978127
19.0,1.764921114153589,3.799407407407407,0.8200342459977226
20.0,1.7810544880330799,3.9475555555555553,1.1602978095552496
21.0,1.7316402134490771,3.751407407407407,1.2584155430589474
22.0,1.7786753999286273,3.9114074074074074,1.060650689328802
23.0,1.7519565806663322,3.674962962962963,1.2017003408465323
24.0,1.7282309885712415,3.6838518518518515,0.906789437342688
25.0,1.7180886061856686,3.3235555555555556,0.5817176967722378
26.000000000000004,1.7561176420024276,3.951111111111111,1.0897099449212881
27.0,1.734498847555506,3.5546666666666664,0.7633190682800999
28.0,1.7422713500575413,3.768592592592592,0.818585966719951
29.0,1.7392881640111253,3.5066666666666664,0.592785153899056
30.0,1.7709086952269488,3.5967407407407403,0.7584203640196318
31.0,1.7568751182730644,3.963555555555556,1.087948033940125
32.0,1.7633033615404334,4.232592592592591,1.8618821693705614
33.0,1.7405741785570255,3.9967407407407403,1.1580487443868057
34.0,1.7655739070645464,3.80237037037037,1.048492747959663
35.0,1.7201028295999092,3.4687407407407402,0.5558360575818136
36.00000000000001,1.7639873527060175,3.8367407407407406,1.0167248421593342
37.0,1.7442681019270712,4.016296296296297,1.5550729410069013
38.0,1.7407789191871053,3.8669629629629636,1.1841115136749403
39.0,1.718951146378413,3.3804444444444437,0.9120606434245205
40.0,1.7529827495691197,3.730666666666666,1.0008213471937077
41.0,1.7096312625571903,3.3182222222222215,0.6219275492717861
42.0,1.7430725549503745,3.617481481481481,0.7364464561093692
43.0,1.7309420736900243,3.798222222222222,0.8174376104104706
44.0,1.7505679775126908,4.075555555555556,1.4333882657671497
45.0,1.746852716513593,3.5469629629629633,0.6101246538851414
46.0,1.7423939931243726,3.6168888888888886,0.7224877612511857
47.0,1.7270007124917008,3.478814814814815,0.7119590006845146
48.0,1.7355962017022295,3.6856296296296303,0.8642869004936286
49.0,1.7388592020955926,3.4877037037037035,0.5488591185009056
50.0,1.7254448304585832,3.642962962962963,1.0182768736916294
