# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 1.5000e+01 1.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 1.0840e+01 1.0920e+01 2.2393e+00 2.3481e+00
2.0000e+00 8.9600e+00 8.9600e+00 1.8216e+00 1.8650e+00
3.0000e+00 8.0400e+00 8.4400e+00 1.5357e+00 1.4719e+00
4.0000e+00 7.4000e+00 7.6800e+00 1.5492e+00 1.7371e+00
5.0000e+00 7.1600e+00 7.3600e+00 1.1552e+00 1.2611e+00
6.0000e+00 7.3600e+00 7.1600e+00 1.3529e+00 1.3170e+00
7.0000e+00 6.9600e+00 7.1600e+00 1.6848e+00 1.7362e+00
8.0000e+00 6.4000e+00 6.3200e+00 1.8762e+00 1.6666e+00
9.0000e+00 6.6000e+00 6.2800e+00 1.7205e+00 1.7781e+00
1.0000e+01 6.6800e+00 6.7200e+00 1.6666e+00 1.2172e+00
1.1000e+01 6.6000e+00 6.4400e+00 2.1726e+00 1.4165e+00
1.2000e+01 6.3200e+00 6.4000e+00 1.6904e+00 1.8547e+00
1.3000e+01 6.6000e+00 6.4400e+00 1.4697e+00 1.6268e+00
1.4000e+01 6.3200e+00 6.4400e+00 1.4892e+00 1.8128e+00
1.5000e+01 6.5200e+00 6.0800e+00 1.7691e+00 1.8093e+00
1.6000e+01 6.0400e+00 6.3600e+00 1.4827e+00 1.6219e+00
1.7000e+01 6.1600e+00 6.4400e+00 1.6657e+00 1.4444e+00
1.8000e+01 5.5600e+00 5.8000e+00 1.5253e+00 1.7664e+00
1.9000e+01 5.8000e+00 5.8000e+00 1.8330e+00 2.1354e+00
2.0000e+01 5.5600e+00 5.8400e+00 1.7454e+00 1.4333e+00
2.1000e+01 5.8800e+00 6.1600e+00 1.1771e+00 1.5920e+00
2.2000e+01 6.4400e+00 6.5600e+00 1.6752e+00 1.8564e+00
2.3000e+01 5.9200e+00 6.0000e+00 1.3833e+00 1.6248e+00
2.4000e+01 6.3600e+00 5.8800e+00 1.5200e+00 1.6570e+00
2.5000e+01 5.9600e+00 6.0800e+00 1.4277e+00 1.2937e+00
2.6000e+01 5.9200e+00 6.1600e+00 1.5211e+00 1.5920e+00
2.7000e+01 6.0000e+00 5.8000e+00 1.3856e+00 1.4422e+00
2.8000e+01 5.9200e+00 5.8000e+00 1.6228e+00 1.6000e+00
2.9000e+01 6.0400e+00 5.8800e+00 1.3705e+00 1.5052e+00
3.0000e+01 6.2800e+00 6.3200e+00 1.8225e+00 1.7826e+00
3.1000e+01 6.0000e+00 6.0000e+00 1.6971e+00 1.6971e+00
3.2000e+01 6.0800e+00 5.8800e+00 1.6473e+00 1.5315e+00
3.3000e+01 6.4800e+00 6.5600e+00 1.8573e+00 1.6752e+00
3.4000e+01 6.6000e+00 6.4000e+00 1.6971e+00 1.7436e+00
3.5000e+01 5.7600e+00 6.0000e+00 1.3048e+00 1.5232e+00
3.6000e+01 5.8800e+00 6.4400e+00 1.9457e+00 1.4988e+00
3.7000e+01 6.0800e+00 6.2800e+00 1.5471e+00 1.6129e+00
3.8000e+01 6.2400e+00 6.3200e+00 1.9033e+00 1.8049e+00
3.9000e+01 6.5600e+00 6.4400e+00 1.6989e+00 2.0607e+00
4.0000e+01 6.1600e+00 6.2800e+00 1.5409e+00 1.5626e+00
4.1000e+01 6.2400e+00 6.0400e+00 1.4773e+00 1.4277e+00
4.2000e+01 6.1600e+00 6.4400e+00 1.3170e+00 1.4165e+00
4.3000e+01 5.1600e+00 5.6800e+00 1.5667e+00 1.9333e+00
4.4000e+01 5.6400e+00 5.7200e+00 1.5970e+00 1.8659e+00
4.5000e+01 5.9600e+00 5.9600e+00 1.9075e+00 1.9489e+00
4.6000e+01 5.7200e+00 5.5600e+00 1.6376e+00 1.6512e+00
4.7000e+01 5.5600e+00 5.6800e+00 1.8128e+00 1.4621e+00
4.8000e+01 5.7200e+00 5.9200e+00 1.9291e+00 1.4945e+00
4.9000e+01 5.7600e+00 5.9200e+00 1.7036e+00 1.5211e+00
5.0000e+01 5.2000e+00 5.4000e+00 1.4422e+00 1.2961e+00
