# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 6.0000e+01 9.0000e+01 0.0000e+00 0.0000e+00
1.0000e+00 1.1040e+01 2.8720e+01 3.5041e+00 4.6948e+00
2.0000e+00 5.6400e+00 2.1880e+01 2.7259e+00 4.0132e+00
3.0000e+00 5.4400e+00 2.0240e+01 1.9407e+00 3.6031e+00
4.0000e+00 4.8000e+00 1.8840e+01 2.0785e+00 3.5741e+00
5.0000e+00 4.4000e+00 1.7760e+01 2.0396e+00 2.8465e+00
6.0000e+00 3.8800e+00 1.7040e+01 1.9661e+00 3.1302e+00
7.0000e+00 4.0000e+00 1.7640e+01 1.9391e+00 3.5539e+00
8.0000e+00 4.4000e+00 1.7280e+01 1.9799e+00 3.0003e+00
9.0000e+00 3.9600e+00 1.6840e+01 1.5357e+00 3.1582e+00
1.0000e+01 3.5600e+00 1.6080e+01 1.6512e+00 2.5911e+00
1.1000e+01 3.6800e+00 1.6040e+01 1.5677e+00 3.0787e+00
1.2000e+01 3.4800e+00 1.4240e+01 1.4730e+00 3.1020e+00
1.3000e+01 3.7600e+00 1.5960e+01 1.7270e+00 3.1174e+00
1.4000e+01 3.5200e+00 1.6400e+01 1.8573e+00 3.5214e+00
1.5000e+01 3.8800e+00 1.7000e+01 1.8616e+00 3.3106e+00
1.6000e+01 3.7600e+00 1.5280e+01 1.7500e+00 3.1051e+00
1.7000e+01 3.8800e+00 1.6400e+01 1.9864e+00 2.4000e+00
1.8000e+01 3.2800e+00 1.5720e+01 1.4838e+00 2.5537e+00
1.9000e+01 3.6000e+00 1.5920e+01 1.7889e+00 3.0453e+00
2.0000e+01 3.7200e+00 1.5160e+01 1.5880e+00 2.6333e+00
2.1000e+01 3.5600e+00 1.6320e+01 1.6020e+00 3.3671e+00
2.2000e+01 3.3600e+00 1.5400e+01 1.7408e+00 2.8983e+00
2.3000e+01 4.0400e+00 1.5400e+01 1.8216e+00 3.3466e+00
2.4000e+01 3.2800e+00 1.5320e+01 2.0104e+00 4.2021e+00
2.5000e+01 3.2000e+00 1.5160e+01 2.0396e+00 3.6843e+00
2.6000e+01 3.4000e+00 1.5640e+01 1.5748e+00 3.9383e+00
2.7000e+01 3.4400e+00 1.6560e+01 1.5253e+00 3.4185e+00
2.8000e+01 3.5600e+00 1.6360e+01 1.8348e+00 2.8828e+00
2.9000e+01 3.4800e+00 1.6800e+01 1.7233e+00 2.5923e+00
3.0000e+01 3.0800e+00 1.6680e+01 1.3242e+00 2.8944e+00
3.1000e+01 3.1200e+00 1.5160e+01 1.7279e+00 2.3610e+00
3.2000e+01 3.0800e+00 1.5880e+01 1.8093e+00 3.5250e+00
3.3000e+01 3.4400e+00 1.6480e+01 1.4165e+00 2.9815e+00
3.4000e+01 3.3600e+00 1.6280e+01 1.4108e+00 2.3583e+00
3.5000e+01 3.0400e+00 1.6200e+01 1.3705e+00 2.5298e+00
3.6000e+01 3.1600e+00 1.5440e+01 1.1552e+00 3.2506e+00
3.7000e+01 3.1600e+00 1.5440e+01 1.1200e+00 2.3338e+00
3.8000e+01 2.9600e+00 1.6120e+01 1.4277e+00 3.6913e+00
3.9000e+01 3.2000e+00 1.5160e+01 1.5232e+00 3.2824e+00
4.0000e+01 3.8800e+00 1.5480e+01 1.5052e+00 2.9949e+00
4.1000e+01 3.9200e+00 1.6560e+01 1.4119e+00 2.6394e+00
4.2000e+01 3.3600e+00 1.5800e+01 2.2957e+00 3.6878e+00
4.3000e+01 3.1600e+00 1.4920e+01 1.6895e+00 2.9789e+00
4.4000e+01 3.1600e+00 1.5080e+01 1.8693e+00 3.0844e+00
4.5000e+01 3.8000e+00 1.5640e+01 2.0976e+00 3.4395e+00
4.6000e+01 3.2000e+00 1.5760e+01 1.4142e+00 3.2160e+00
4.7000e+01 3.0000e+00 1.6520e+01 1.3565e+00 4.4102e+00
4.8000e+01 3.8800e+00 1.7280e+01 2.1226e+00 3.0792e+00
4.9000e+01 4.4400e+00 1.6560e+01 2.2818e+00 2.9676e+00
5.0000e+01 3.9200e+00 1.4920e+01 1.8093e+00 2.4482e+00
