# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 3.0000e+01 4.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 1.0720e+01 2.2480e+01 1.9904e+00 2.9410e+00
2.0000e+00 7.2400e+00 1.9320e+01 1.6070e+00 2.0341e+00
3.0000e+00 6.4800e+00 1.7640e+01 2.2293e+00 2.6515e+00
4.0000e+00 5.2400e+00 1.6360e+01 2.3027e+00 2.8267e+00
5.0000e+00 5.0800e+00 1.5200e+01 1.9374e+00 2.4495e+00
6.0000e+00 5.0800e+00 1.5080e+01 1.9984e+00 2.8414e+00
7.0000e+00 5.0400e+00 1.4960e+01 1.8216e+00 1.9075e+00
8.0000e+00 5.6400e+00 1.5720e+01 2.7695e+00 3.5835e+00
9.0000e+00 4.9200e+00 1.5080e+01 1.9783e+00 2.9519e+00
1.0000e+01 4.9600e+00 1.4080e+01 2.5216e+00 2.7411e+00
1.1000e+01 4.7600e+00 1.4920e+01 1.6560e+00 2.7989e+00
1.2000e+01 4.4000e+00 1.4280e+01 1.8111e+00 2.6461e+00
1.3000e+01 4.1600e+00 1.3280e+01 1.6415e+00 1.9291e+00
1.4000e+01 4.0400e+00 1.3240e+01 1.0385e+00 2.5025e+00
1.5000e+01 3.9600e+00 1.4040e+01 1.5869e+00 2.6755e+00
1.6000e+01 4.0400e+00 1.3760e+01 1.5357e+00 2.7897e+00
1.7000e+01 4.4800e+00 1.4400e+01 1.8787e+00 2.4000e+00
1.8000e+01 4.2000e+00 1.4360e+01 1.7889e+00 2.2782e+00
1.9000e+01 4.2400e+00 1.4320e+01 1.5819e+00 2.1858e+00
2.0000e+01 3.6000e+00 1.4000e+01 1.4967e+00 2.3152e+00
2.1000e+01 3.3200e+00 1.4320e+01 1.3775e+00 2.1489e+00
2.2000e+01 3.5600e+00 1.4080e+01 1.5768e+00 2.4645e+00
2.3000e+01 4.1200e+00 1.3960e+01 1.6327e+00 3.1430e+00
2.4000e+01 3.7600e+00 1.3360e+01 1.7270e+00 2.8549e+00
2.5000e+01 3.7600e+00 1.4040e+01 1.6317e+00 2.3062e+00
2.6000e+01 4.2000e+00 1.3800e+01 1.8762e+00 2.6683e+00
2.7000e+01 3.9600e+00 1.5040e+01 1.7545e+00 2.3576e+00
2.8000e+01 4.0000e+00 1.4440e+01 1.3856e+00 2.0800e+00
2.9000e+01 3.6400e+00 1.4800e+01 1.6463e+00 2.7129e+00
3.0000e+01 4.2400e+00 1.4320e+01 1.7036e+00 2.5095e+00
3.1000e+01 4.5600e+00 1.4880e+01 1.7682e+00 2.8470e+00
3.2000e+01 4.5600e+00 1.4040e+01 1.7682e+00 3.0657e+00
3.3000e+01 4.5600e+00 1.3880e+01 2.3338e+00 2.6126e+00
3.4000e+01 3.4800e+00 1.3240e+01 1.4455e+00 2.5025e+00
3.5000e+01 5.0800e+00 1.5040e+01 1.9984e+00 2.9186e+00
3.6000e+01 4.7600e+00 1.4880e+01 1.8391e+00 2.7323e+00
3.7000e+01 3.7600e+00 1.3800e+01 1.6317e+00 1.9391e+00
3.8000e+01 3.8000e+00 1.4040e+01 1.9596e+00 2.3913e+00
3.9000e+01 4.3200e+00 1.4360e+01 1.6904e+00 2.6211e+00
4.0000e+01 3.5200e+00 1.3880e+01 1.2368e+00 2.0262e+00
4.1000e+01 3.9200e+00 1.3480e+01 1.9580e+00 2.9274e+00
4.2000e+01 3.9200e+00 1.3360e+01 1.6228e+00 2.2782e+00
4.3000e+01 4.0400e+00 1.4640e+01 1.5094e+00 2.8267e+00
4.4000e+01 3.9200e+00 1.4240e+01 1.7186e+00 2.5812e+00
4.5000e+01 3.5200e+00 1.4280e+01 1.7691e+00 2.4252e+00
4.6000e+01 3.1200e+00 1.3800e+01 1.4232e+00 3.2125e+00
4.7000e+01 3.6800e+00 1.3400e+01 1.7600e+00 3.4176e+00
4.8000e+01 3.4000e+00 1.3440e+01 1.8330e+00 3.1759e+00
4.9000e+01 3.5600e+00 1.4080e+01 1.6989e+00 2.3310e+00
5.0000e+01 3.9200e+00 1.4000e+01 1.9580e+00 3.3586e+00
