Cluster size,frequency,foTM
1,0.45565749235474007,0.13906666666666667
2,0.22484345420125237,0.13724444444444445
3,0.09421872724625018,0.08626666666666667
4,0.0527158875782729,0.06435555555555555
5,0.03888160768894714,0.059333333333333335
6,0.025047327799621377,0.04586666666666667
7,0.020387359836901122,0.043555555555555556
8,0.011213047910295617,0.02737777777777778
9,0.012960535896315713,0.0356
10,0.00888306392893549,0.027111111111111114
11,0.009174311926605505,0.030799999999999998
12,0.005388087956895296,0.019733333333333335
13,0.004805591961555264,0.019066666666666666
14,0.005679335954565312,0.02426666666666667
15,0.0033493519732051844,0.015333333333333332
16,0.002766855977865152,0.013511111111111113
17,0.001601863987185088,0.008311111111111111
18,0.0024756079801951363,0.013600000000000001
19,0.001601863987185088,0.009288888888888888
20,0.0014562399883500802,0.008888888888888889
21,0.0007281199941750401,0.004666666666666666
22,0.0010193679918450561,0.006844444444444444
23,0.0008737439930100481,0.006133333333333334
24,0.0017474879860200961,0.0128
25,0.001164991990680064,0.008888888888888889
26,0.0008737439930100481,0.006933333333333333
27,0.0008737439930100481,0.0072
28,0.0007281199941750401,0.006222222222222223
29,0.000582495995340032,0.005155555555555556
30,0.0007281199941750401,0.006666666666666666
31,0.00043687199650502403,0.004133333333333333
32,0.000291247997670016,0.0028444444444444446
33,0.00043687199650502403,0.0044
34,0.0008737439930100481,0.009066666666666667
35,0.000291247997670016,0.003111111111111111
37,0.00043687199650502403,0.004933333333333333
39,0.000145623998835008,0.0017333333333333333
40,0.00043687199650502403,0.005333333333333334
41,0.000582495995340032,0.007288888888888889
42,0.000145623998835008,0.0018666666666666666
43,0.000582495995340032,0.007644444444444444
44,0.000145623998835008,0.0019555555555555554
45,0.000291247997670016,0.004
46,0.000145623998835008,0.0020444444444444447
47,0.00043687199650502403,0.006266666666666667
48,0.00043687199650502403,0.0064
52,0.000145623998835008,0.002311111111111111
54,0.000145623998835008,0.0024
55,0.000145623998835008,0.0024444444444444444
56,0.000145623998835008,0.002488888888888889
58,0.000145623998835008,0.002577777777777778
59,0.000145623998835008,0.0026222222222222224
61,0.000145623998835008,0.002711111111111111
65,0.000145623998835008,0.0028888888888888888
67,0.000145623998835008,0.002977777777777778
78,0.000145623998835008,0.0034666666666666665
