# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 9.0000e+01 7.5000e+01 0.0000e+00 0.0000e+00
1.0000e+00 2.5160e+01 1.2480e+01 4.0168e+00 4.1194e+00
2.0000e+00 1.8640e+01 7.3200e+00 4.2697e+00 2.5725e+00
3.0000e+00 1.8200e+01 6.4000e+00 3.2496e+00 2.4819e+00
4.0000e+00 1.7000e+01 6.2000e+00 3.5553e+00 2.0199e+00
5.0000e+00 1.6720e+01 4.6400e+00 3.2437e+00 1.7408e+00
6.0000e+00 1.5760e+01 5.4800e+00 3.3140e+00 2.0808e+00
7.0000e+00 1.5560e+01 4.8400e+00 3.7318e+00 1.8040e+00
8.0000e+00 1.5440e+01 4.8400e+00 3.7532e+00 2.4768e+00
9.0000e+00 1.4920e+01 5.4400e+00 3.1990e+00 2.3508e+00
1.0000e+01 1.6120e+01 4.8800e+00 3.4908e+00 2.2860e+00
1.1000e+01 1.5480e+01 5.2000e+00 2.4999e+00 2.3324e+00
1.2000e+01 1.4880e+01 4.2400e+00 3.3979e+00 2.0056e+00
1.3000e+01 1.5600e+01 4.4000e+00 3.4176e+00 2.1726e+00
1.4000e+01 1.5760e+01 4.4000e+00 3.7446e+00 2.3495e+00
1.5000e+01 1.5840e+01 5.0400e+00 3.8019e+00 2.2357e+00
1.6000e+01 1.5680e+01 4.8400e+00 3.7812e+00 2.4113e+00
1.7000e+01 1.4760e+01 4.2400e+00 3.4789e+00 1.9033e+00
1.8000e+01 1.5640e+01 4.1200e+00 3.2970e+00 1.7046e+00
1.9000e+01 1.5360e+01 4.0400e+00 2.4311e+00 1.7545e+00
2.0000e+01 1.4800e+01 4.2400e+00 3.6332e+00 1.3647e+00
2.1000e+01 1.5560e+01 5.2400e+00 3.3356e+00 2.2677e+00
2.2000e+01 1.4840e+01 4.7200e+00 2.8097e+00 1.9702e+00
2.3000e+01 1.4320e+01 4.3200e+00 3.7706e+00 1.6904e+00
2.4000e+01 1.4720e+01 4.6800e+00 2.5063e+00 2.3103e+00
2.5000e+01 1.5000e+01 4.6000e+00 3.5553e+00 2.4495e+00
2.6000e+01 1.4600e+01 4.8400e+00 2.4495e+00 2.5874e+00
2.7000e+01 1.5560e+01 4.6000e+00 2.6845e+00 1.9596e+00
2.8000e+01 1.5400e+01 4.6000e+00 2.1541e+00 1.6248e+00
2.9000e+01 1.4360e+01 4.7600e+00 3.2849e+00 2.5025e+00
3.0000e+01 1.5040e+01 4.1200e+00 3.1302e+00 1.8181e+00
3.1000e+01 1.4160e+01 4.6000e+00 2.6635e+00 1.7436e+00
3.2000e+01 1.5240e+01 4.1600e+00 3.1277e+00 1.9734e+00
3.3000e+01 1.5960e+01 4.5200e+00 2.7926e+00 1.6522e+00
3.4000e+01 1.6040e+01 4.7200e+00 3.1557e+00 2.1075e+00
3.5000e+01 1.4680e+01 4.8400e+00 2.7088e+00 2.4443e+00
3.6000e+01 1.5040e+01 5.0400e+00 1.9896e+00 2.0096e+00
3.7000e+01 1.5400e+01 4.3600e+00 2.6382e+00 2.3980e+00
3.8000e+01 1.6040e+01 4.3600e+00 3.1046e+00 1.8948e+00
3.9000e+01 1.6040e+01 4.8800e+00 2.1630e+00 2.1967e+00
4.0000e+01 1.5600e+01 4.4000e+00 3.3347e+00 1.3565e+00
4.1000e+01 1.5200e+01 3.8400e+00 2.9665e+00 1.8906e+00
4.2000e+01 1.5200e+01 4.5600e+00 4.1183e+00 2.4013e+00
4.3000e+01 1.6160e+01 4.9600e+00 2.9756e+00 1.8650e+00
4.4000e+01 1.6440e+01 4.2400e+00 4.1384e+00 1.9448e+00
4.5000e+01 1.6600e+01 4.0800e+00 2.4819e+00 1.4945e+00
4.6000e+01 1.4680e+01 4.4800e+00 3.1587e+00 1.8137e+00
4.7000e+01 1.4200e+01 4.0000e+00 2.7129e+00 1.4697e+00
4.8000e+01 1.5600e+01 4.1600e+00 3.0594e+00 1.1200e+00
4.9000e+01 1.5760e+01 3.9600e+00 3.4558e+00 2.0877e+00
5.0000e+01 1.5720e+01 3.6000e+00 3.2805e+00 2.1909e+00
