# Time_ms	Mean_A	 Mean_B	 Stdev_A	 Stdev_B
0.0000e+00 9.0000e+01 1.2000e+02 0.0000e+00 0.0000e+00
1.0000e+00 1.0000e+01 2.2760e+01 3.2373e+00 4.6843e+00
2.0000e+00 6.6000e+00 1.7600e+01 2.1541e+00 3.3226e+00
3.0000e+00 5.6400e+00 1.5120e+01 2.2429e+00 2.3379e+00
4.0000e+00 5.1200e+00 1.4840e+01 1.8830e+00 4.0068e+00
5.0000e+00 5.2800e+00 1.3760e+01 1.9904e+00 2.9971e+00
6.0000e+00 3.9200e+00 1.2720e+01 2.1526e+00 3.7579e+00
7.0000e+00 3.6000e+00 1.2520e+01 1.6248e+00 2.3853e+00
8.0000e+00 3.9600e+00 1.2560e+01 2.1444e+00 3.2629e+00
9.0000e+00 4.2000e+00 1.3120e+01 2.1909e+00 2.6581e+00
1.0000e+01 4.2000e+00 1.1280e+01 2.4658e+00 3.1051e+00
1.1000e+01 3.9200e+00 1.2720e+01 1.3242e+00 3.1051e+00
1.2000e+01 4.1200e+00 1.2920e+01 1.7046e+00 2.6970e+00
1.3000e+01 3.8400e+00 1.1960e+01 2.0915e+00 2.6755e+00
1.4000e+01 3.1600e+00 1.1280e+01 1.7130e+00 2.9054e+00
1.5000e+01 4.6400e+00 1.2040e+01 2.0568e+00 3.7787e+00
1.6000e+01 4.1200e+00 1.1160e+01 2.2684e+00 4.0957e+00
1.7000e+01 4.1600e+00 1.2520e+01 1.9116e+00 3.5902e+00
1.8000e+01 4.2000e+00 1.1680e+01 2.0591e+00 2.9896e+00
1.9000e+01 3.7600e+00 1.0680e+01 1.9653e+00 2.3103e+00
2.0000e+01 3.1200e+00 9.8400e+00 1.5574e+00 3.2946e+00
2.1000e+01 3.3600e+00 1.0680e+01 1.5200e+00 2.8806e+00
2.2000e+01 3.6400e+00 1.0880e+01 1.7408e+00 3.4096e+00
2.3000e+01 3.0400e+00 1.1560e+01 1.3994e+00 3.3476e+00
2.4000e+01 3.7200e+00 1.0280e+01 1.9291e+00 2.3583e+00
2.5000e+01 3.3600e+00 1.0960e+01 1.5970e+00 2.5997e+00
2.6000e+01 3.7200e+00 1.1680e+01 1.7325e+00 2.7817e+00
2.7000e+01 3.8800e+00 1.1200e+01 1.9457e+00 3.0725e+00
2.8000e+01 3.1200e+00 1.0560e+01 1.7046e+00 2.2285e+00
2.9000e+01 3.6000e+00 1.0760e+01 1.8762e+00 2.3200e+00
3.0000e+01 3.9200e+00 1.2360e+01 1.9783e+00 2.7259e+00
3.1000e+01 3.6400e+00 1.1600e+01 1.9158e+00 3.4059e+00
3.2000e+01 3.5200e+00 1.0720e+01 1.6522e+00 2.7931e+00
3.3000e+01 3.4800e+00 1.2440e+01 2.0223e+00 2.9676e+00
3.4000e+01 3.7200e+00 1.1720e+01 1.7093e+00 3.1179e+00
3.5000e+01 3.5600e+00 1.1760e+01 1.8779e+00 3.3500e+00
3.6000e+01 3.4800e+00 1.1840e+01 2.0024e+00 3.0421e+00
3.7000e+01 4.0800e+00 1.2080e+01 1.4119e+00 2.7265e+00
3.8000e+01 3.3600e+00 1.1920e+01 1.3822e+00 3.1359e+00
3.9000e+01 3.4800e+00 1.1600e+01 1.3891e+00 3.4176e+00
4.0000e+01 3.7600e+00 1.0840e+01 1.8173e+00 2.4278e+00
4.1000e+01 3.2800e+00 1.1000e+01 1.6376e+00 2.5140e+00
4.2000e+01 3.6800e+00 1.1520e+01 2.3447e+00 2.7874e+00
4.3000e+01 3.6400e+00 1.1440e+01 1.3822e+00 2.4013e+00
4.4000e+01 3.0000e+00 1.0520e+01 1.8330e+00 3.1256e+00
4.5000e+01 3.0400e+00 1.2400e+01 1.6366e+00 3.6551e+00
4.6000e+01 3.8400e+00 1.1480e+01 1.1893e+00 3.0083e+00
4.7000e+01 3.4800e+00 1.0840e+01 1.7233e+00 2.1481e+00
4.8000e+01 3.7600e+00 1.1720e+01 1.3937e+00 2.7206e+00
4.9000e+01 3.8800e+00 1.1640e+01 1.2106e+00 2.7259e+00
5.0000e+01 4.0800e+00 1.0880e+01 1.9167e+00 2.6126e+00
